,PROPERTY_ID,Year,Avg_RentActual
322,109_44,2016,
323,109_44,2017,
324,109_44,2018,
325,109_44,2019,
326,109_44,2020,
327,109_44,2021,
328,109_44,2022,
329,109_46,2016,98.85000000000001
330,109_46,2017,98.27500000000002
331,109_46,2018,96.67500000000001
332,109_46,2019,97.075
333,109_46,2020,97.85000000000001
334,109_46,2021,99.67500000000003
335,109_46,2022,99.475
336,109_47,2016,97.83333333333333
337,109_47,2017,95.50833333333331
338,109_47,2018,97.13333333333333
339,109_47,2019,96.91666666666664
340,109_47,2020,92.02499999999999
341,109_47,2021,98.36666666666666
342,109_47,2022,97.625
343,109_48,2016,95.75
344,109_48,2017,97.375
345,109_48,2018,94.97499999999998
346,109_48,2019,95.44166666666665
347,109_48,2020,94.68333333333332
348,109_48,2021,95.6083333333333
349,109_48,2022,94.8
350,109_49,2016,98.74166666666667
351,109_49,2017,98.77499999999999
352,109_49,2018,98.64999999999999
353,109_49,2019,98.575
354,109_49,2020,97.80833333333334
355,109_49,2021,95.50833333333333
356,109_49,2022,91.95
357,109_490,2016,
358,109_490,2017,
359,109_490,2018,88.09999999999998
360,109_490,2019,88.2
361,109_490,2020,88.40000000000002
362,109_490,2021,88.10000000000001
363,109_490,2022,88.7
364,109_491,2016,100.0
365,109_491,2017,100.0
366,109_491,2018,98.45833333333333
367,109_491,2019,99.29166666666667
368,109_491,2020,96.55000000000001
369,109_491,2021,96.19166666666666
370,109_491,2022,95.1
371,109_493,2016,97.5
372,109_493,2017,98.13333333333333
373,109_493,2018,97.5
374,109_493,2019,97.21666666666665
375,109_493,2020,89.72500000000001
376,109_493,2021,97.13333333333333
377,109_493,2022,98.8
378,109_494,2016,
379,109_494,2017,
380,109_494,2018,
381,109_494,2019,
382,109_494,2020,
383,109_494,2021,
384,109_494,2022,
385,109_495,2016,97.41666666666667
386,109_495,2017,97.79166666666667
387,109_495,2018,98.58333333333333
388,109_495,2019,97.66666666666667
389,109_495,2020,97.625
390,109_495,2021,99.0
391,109_495,2022,99.25
392,109_497,2016,98.82727272727274
393,109_497,2017,96.86666666666667
394,109_497,2018,96.05000000000001
395,109_497,2019,95.70000000000003
396,109_497,2020,95.70000000000003
397,109_497,2021,95.70000000000003
398,109_497,2022,95.7
399,109_498,2016,
400,109_498,2017,
401,109_498,2018,
402,109_498,2019,
