,PROPERTY_ID,Year,Avg_RentActual
231,101_1046,2016,91.40833333333335
232,101_1046,2017,97.78333333333335
233,101_1046,2018,97.84999999999998
234,101_1046,2019,94.8
235,101_1046,2020,86.125
236,101_1046,2021,86.13333333333334
237,101_1046,2022,96.30000000000001
238,101_1047,2016,97.91818181818184
239,101_1047,2017,97.72500000000001
240,101_1047,2018,96.50833333333334
241,101_1047,2019,95.11666666666669
242,101_1047,2020,94.60833333333333
243,101_1047,2021,95.33333333333336
244,101_1047,2022,94.1
245,101_105,2016,95.50000000000001
246,101_105,2017,95.04166666666667
247,101_105,2018,97.30833333333334
248,101_105,2019,96.85833333333333
249,101_105,2020,95.88333333333334
250,101_105,2021,95.22500000000001
251,101_105,2022,97.8
252,101_1053,2016,98.36666666666667
253,101_1053,2017,98.36666666666667
254,101_1053,2018,95.35000000000001
255,101_1053,2019,95.75833333333333
256,101_1053,2020,96.75
257,101_1053,2021,96.36666666666667
258,101_1053,2022,89.35
259,101_1057,2016,98.79999999999997
260,101_1057,2017,98.39999999999999
261,101_1057,2018,98.44999999999997
262,101_1057,2019,95.56666666666668
263,101_1057,2020,90.95833333333333
264,101_1057,2021,96.34166666666668
265,101_1057,2022,100.0
266,101_1061,2016,100.0
267,101_1061,2017,99.7
268,101_1061,2018,99.10000000000001
269,101_1061,2019,94.55
270,101_1061,2020,91.21666666666668
271,101_1061,2021,99.25
272,101_1061,2022,98.64999999999999
273,101_1062,2016,99.76666666666665
274,101_1062,2017,99.18333333333332
275,101_1062,2018,99.47499999999998
276,101_1062,2019,98.84999999999998
277,101_1062,2020,99.76666666666667
278,101_1062,2021,100.0
279,101_1062,2022,100.0
280,101_1063,2016,96.0
281,101_1063,2017,97.0
282,101_1063,2018,96.0
283,101_1063,2019,94.81666666666666
284,101_1063,2020,96.83333333333333
285,101_1063,2021,95.33333333333333
286,101_1063,2022,97.0
287,101_1064,2016,98.5
288,101_1064,2017,99.85000000000001
289,101_1064,2018,99.25000000000001
290,101_1064,2019,100.0
291,101_1064,2020,100.0
292,101_1064,2021,100.0
293,101_1064,2022,100.0
294,101_1067,2016,99.2
295,101_1067,2017,98.51666666666667
296,101_1067,2018,98.13333333333333
297,101_1067,2019,98.38333333333333
298,101_1067,2020,98.14166666666667
299,101_1067,2021,98.55833333333334
300,101_1067,2022,99.275
301,101_107,2016,97.03333333333332
302,101_107,2017,94.29166666666667
303,101_107,2018,97.93333333333334
304,101_107,2019,97.10000000000001
305,101_107,2020,97.89999999999999
306,101_107,2021,97.63333333333334
307,101_107,2022,96.6
308,101_108,2016,
309,101_108,2017,
310,101_108,2018,
311,101_108,2019,
312,101_108,2020,
313,101_108,2021,
314,101_108,2022,
315,101_1081,2016,97.03333333333332
316,101_1081,2017,94.90833333333335
317,101_1081,2018,92.20833333333333
318,101_1081,2019,94.26666666666667
319,101_1081,2020,92.32499999999999
320,101_1081,2021,93.5666666666667
321,101_1081,2022,91.9
322,101_1083,2016,92.71666666666665
323,101_1083,2017,90.7
324,101_1083,2018,95.50833333333334
325,101_1083,2019,87.55833333333334
326,101_1083,2020,91.10833333333333
327,101_1083,2021,94.20000000000003
328,101_1083,2022,94.2
329,101_1085,2016,100.0
330,101_1085,2017,100.0
331,101_1085,2018,99.13333333333334
332,101_1085,2019,100.0
333,101_1085,2020,99.24166666666667
334,101_1085,2021,99.35000000000002
335,101_1085,2022,99.02499999999999
336,101_1086,2016,99.05
337,101_1086,2017,96.35000000000002
338,101_1086,2018,95.51666666666667
339,101_1086,2019,92.0
340,101_1086,2020,92.8
341,101_1086,2021,96.5166666666667
342,101_1086,2022,96.2
343,101_1087,2016,86.425
344,101_1087,2017,61.508333333333326
345,101_1087,2018,93.47499999999998
346,101_1087,2019,94.99999999999999
347,101_1087,2020,95.36666666666667
348,101_1087,2021,94.69166666666665
349,101_1087,2022,94.1
350,101_109,2016,
351,101_109,2017,
352,101_109,2018,
353,101_109,2019,
354,101_109,2020,
355,101_109,2021,
356,101_109,2022,
357,101_1093,2016,100.0
358,101_1093,2017,100.0
359,101_1093,2018,100.0
360,101_1093,2019,96.36666666666667
361,101_1093,2020,93.48333333333333
362,101_1093,2021,95.625
363,101_1093,2022,97.275
364,101_1094,2016,96.8583333333333
365,101_1094,2017,99.58333333333333
366,101_1094,2018,99.325
367,101_1094,2019,96.00833333333331
368,101_1094,2020,97.14166666666667
369,101_1094,2021,96.51666666666665
370,101_1094,2022,97.65
371,101_1096,2016,100.0
372,101_1096,2017,99.40000000000002
373,101_1096,2018,99.7
374,101_1096,2019,99.10000000000001
375,101_1096,2020,97.89999999999999
376,101_1096,2021,98.5
377,101_1096,2022,100.0
378,101_1098,2016,99.08333333333333
379,101_1098,2017,98.20833333333333
380,101_1098,2018,98.00833333333333
381,101_1098,2019,97.875
382,101_1098,2020,94.85000000000001
383,101_1098,2021,97.66666666666667
384,101_1098,2022,99.375
385,101_1099,2016,
386,101_1099,2017,
387,101_1099,2018,
388,101_1099,2019,
389,101_1099,2020,
390,101_1099,2021,
391,101_1099,2022,
392,101_110,2016,99.12500000000001
393,101_110,2017,99.97500000000001
394,101_110,2018,100.0
395,101_110,2019,100.0
396,101_110,2020,99.86666666666666
397,101_110,2021,99.58333333333333
398,101_110,2022,100.0
399,101_1100,2016,97.89999999999998
400,101_1100,2017,97.28333333333335
401,101_1100,2018,94.79166666666667
402,101_1100,2019,93.96666666666668
403,101_1100,2020,85.13333333333333
404,101_1100,2021,89.45
405,101_1100,2022,90.6
406,101_1101,2016,77.41818181818181
407,101_1101,2017,68.24999999999999
408,101_1101,2018,84.76666666666667
409,101_1101,2019,92.39999999999999
410,101_1101,2020,92.14166666666665
411,101_1101,2021,92.98333333333335
412,101_1101,2022,87.9
413,101_1104,2016,99.81666666666666
414,101_1104,2017,100.0
415,101_1104,2018,100.0
416,101_1104,2019,100.0
417,101_1104,2020,100.0
418,101_1104,2021,100.0
419,101_1104,2022,100.0
420,101_1107,2016,91.89166666666665
421,101_1107,2017,94.63333333333333
422,101_1107,2018,94.39166666666667
423,101_1107,2019,95.86666666666666
424,101_1107,2020,93.82499999999999
425,101_1107,2021,99.05833333333334
426,101_1107,2022,100.0
427,101_1108,2016,98.13333333333334
428,101_1108,2017,94.10833333333333
429,101_1108,2018,95.21666666666665
430,101_1108,2019,95.21666666666665
431,101_1108,2020,94.22500000000001
432,101_1108,2021,95.74166666666666
433,101_1108,2022,94.92500000000001
434,101_1109,2016,98.76666666666667
435,101_1109,2017,95.58333333333331
436,101_1109,2018,92.97500000000001
437,101_1109,2019,94.11666666666666
438,101_1109,2020,93.06666666666666
439,101_1109,2021,94.89999999999999
440,101_1109,2022,94.32499999999999
441,101_111,2016,97.33333333333333
442,101_111,2017,96.98333333333333
443,101_111,2018,95.45833333333336
444,101_111,2019,96.70833333333333
445,101_111,2020,94.40833333333335
446,101_111,2021,93.27499999999999
447,101_111,2022,91.5
448,101_1111,2016,97.93333333333334
449,101_1111,2017,97.80000000000001
450,101_1111,2018,96.29166666666664
451,101_1111,2019,95.89166666666665
452,101_1111,2020,97.13333333333333
453,101_1111,2021,95.47499999999998
454,101_1111,2022,96.175
455,101_1113,2016,96.29166666666669
456,101_1113,2017,95.23333333333333
457,101_1113,2018,78.375
458,101_1113,2019,91.73333333333335
459,101_1113,2020,93.49166666666666
460,101_1113,2021,94.47499999999998
461,101_1113,2022,95.30000000000001
462,101_1115,2016,95.89999999999999
463,101_1115,2017,95.03333333333335
464,101_1115,2018,94.30833333333332
465,101_1115,2019,96.13333333333333
466,101_1115,2020,96.28333333333332
467,101_1115,2021,96.65833333333332
