,tract,year,median_income,state_code,state,county
118,04003000100,2022,45785.875,04,AZ,003
119,04003000201,2016,49446.5,04,AZ,003
120,04003000201,2017,49322.5,04,AZ,003
121,04003000201,2018,50137.0,04,AZ,003
122,04003000201,2019,49851.5,04,AZ,003
123,04003000201,2020,53913.0,04,AZ,003
124,04003000201,2021,52192.0,04,AZ,003
125,04003000201,2022,50471.0,04,AZ,003
126,04003000202,2016,48750.0,04,AZ,003
127,04003000202,2017,42655.5,04,AZ,003
128,04003000202,2018,35915.0,04,AZ,003
129,04003000202,2019,32661.0,04,AZ,003
130,04003000202,2020,36664.0,04,AZ,003
131,04003000202,2021,38173.66666666666,04,AZ,003
132,04003000202,2022,39683.333333333336,04,AZ,003
133,04003000203,2016,41193.0,04,AZ,003
134,04003000203,2017,41442.0,04,AZ,003
135,04003000203,2018,40441.0,04,AZ,003
136,04003000203,2019,44167.0,04,AZ,003
137,04003000203,2020,49558.0,04,AZ,003
138,04003000203,2021,40949.5,04,AZ,003
139,04003000203,2022,32341.0,04,AZ,003
140,04003000301,2016,23732.5,04,AZ,003
141,04003000301,2017,27930.5,04,AZ,003
142,04003000301,2018,26245.0,04,AZ,003
143,04003000301,2019,28381.0,04,AZ,003
144,04003000301,2020,30142.5,04,AZ,003
145,04003000301,2021,33946.5,04,AZ,003
146,04003000301,2022,37750.5,04,AZ,003
147,04003000302,2016,41554.5,04,AZ,003
148,04003000302,2017,59182.0,04,AZ,003
149,04003000302,2018,54798.0,04,AZ,003
150,04003000302,2019,55354.5,04,AZ,003
151,04003000302,2020,54044.375,04,AZ,003
152,04003000302,2021,52734.25,04,AZ,003
153,04003000302,2022,51424.125,04,AZ,003
154,04003000303,2016,50114.0,04,AZ,003
155,04003000303,2017,52900.0,04,AZ,003
156,04003000303,2018,57868.0,04,AZ,003
157,04003000303,2019,47000.0,04,AZ,003
158,04003000303,2020,47111.0,04,AZ,003
159,04003000303,2021,41094.5,04,AZ,003
160,04003000303,2022,35078.0,04,AZ,003
161,04003000400,2016,29061.5,04,AZ,003
162,04003000400,2017,33993.0,04,AZ,003
163,04003000400,2018,34385.5,04,AZ,003
164,04003000400,2019,40274.5,04,AZ,003
165,04003000400,2020,45742.5,04,AZ,003
166,04003000400,2021,44737.5,04,AZ,003
167,04003000400,2022,43732.5,04,AZ,003
168,04003000500,2016,42727.5,04,AZ,003
169,04003000500,2017,41833.0,04,AZ,003
170,04003000500,2018,39474.0,04,AZ,003
171,04003000500,2019,41681.0,04,AZ,003
172,04003000500,2020,38834.125,04,AZ,003
173,04003000500,2021,35987.25,04,AZ,003
174,04003000500,2022,33140.375,04,AZ,003
175,04003000600,2016,30293.5,04,AZ,003
176,04003000600,2017,41152.5,04,AZ,003
177,04003000600,2018,45208.5,04,AZ,003
178,04003000600,2019,39297.5,04,AZ,003
179,04003000600,2020,42438.5,04,AZ,003
180,04003000600,2021,39044.16666666666,04,AZ,003
181,04003000600,2022,35649.833333333336,04,AZ,003
182,04003000700,2016,32255.5,04,AZ,003
183,04003000700,2017,35677.0,04,AZ,003
184,04003000700,2018,41703.5,04,AZ,003
185,04003000700,2019,57500.0,04,AZ,003
186,04003000700,2020,38208.5,04,AZ,003
187,04003000700,2021,36386.66666666666,04,AZ,003
188,04003000700,2022,34564.833333333336,04,AZ,003
189,04003000800,2016,32743.0,04,AZ,003
190,04003000800,2017,39455.0,04,AZ,003
191,04003000800,2018,43677.5,04,AZ,003
192,04003000800,2019,40565.0,04,AZ,003
193,04003000800,2020,56362.0,04,AZ,003
194,04003000800,2021,44346.5,04,AZ,003
195,04003000800,2022,32331.0,04,AZ,003
196,04003000901,2016,20315.5,04,AZ,003
197,04003000901,2017,20488.5,04,AZ,003
198,04003000901,2018,22798.5,04,AZ,003
199,04003000901,2019,24851.5,04,AZ,003
200,04003000901,2020,20673.0,04,AZ,003
201,04003000901,2021,23407.0,04,AZ,003
202,04003000901,2022,26141.0,04,AZ,003
203,04003000902,2016,28875.0,04,AZ,003
204,04003000902,2017,24821.0,04,AZ,003
205,04003000902,2018,23750.0,04,AZ,003
206,04003000902,2019,28438.0,04,AZ,003
207,04003000902,2020,30363.0,04,AZ,003
208,04003000902,2021,29485.666666666668,04,AZ,003
209,04003000902,2022,28608.33333333333,04,AZ,003
210,04003001000,2016,27731.0,04,AZ,003
211,04003001000,2017,30625.5,04,AZ,003
212,04003001000,2018,31146.0,04,AZ,003
213,04003001000,2019,34242.5,04,AZ,003
214,04003001000,2020,48277.0,04,AZ,003
215,04003001000,2021,43349.5,04,AZ,003
216,04003001000,2022,38422.0,04,AZ,003
217,04003001100,2016,33494.5,04,AZ,003
218,04003001100,2017,37949.0,04,AZ,003
219,04003001100,2018,37404.0,04,AZ,003
220,04003001100,2019,32527.0,04,AZ,003
221,04003001100,2020,34973.0,04,AZ,003
222,04003001100,2021,35746.0,04,AZ,003
223,04003001100,2022,36519.0,04,AZ,003
224,04003001200,2016,37292.0,04,AZ,003
225,04003001200,2017,41563.0,04,AZ,003
226,04003001200,2018,37461.0,04,AZ,003
227,04003001200,2019,32917.0,04,AZ,003
228,04003001200,2020,33529.0,04,AZ,003
229,04003001200,2021,38794.0,04,AZ,003
230,04003001200,2022,44059.0,04,AZ,003
231,04003001300,2016,49324.0,04,AZ,003
232,04003001300,2017,49707.5,04,AZ,003
233,04003001300,2018,44167.0,04,AZ,003
234,04003001300,2019,48456.0,04,AZ,003
235,04003001300,2020,46798.75,04,AZ,003
236,04003001300,2021,45141.5,04,AZ,003
237,04003001300,2022,43484.25,04,AZ,003
238,04003001401,2016,41827.0,04,AZ,003
239,04003001401,2017,51014.0,04,AZ,003
240,04003001401,2018,61667.0,04,AZ,003
241,04003001401,2019,62917.0,04,AZ,003
242,04003001401,2020,59957.0,04,AZ,003
243,04003001401,2021,63848.0,04,AZ,003
244,04003001401,2022,67739.0,04,AZ,003
245,04003001402,2016,71630.0,04,AZ,003
246,04003001402,2017,78917.0,04,AZ,003
247,04003001402,2018,81324.0,04,AZ,003
248,04003001402,2019,85804.0,04,AZ,003
249,04003001402,2020,86936.0,04,AZ,003
250,04003001402,2021,68585.66666666667,04,AZ,003
251,04003001402,2022,50235.333333333336,04,AZ,003
252,04003001501,2016,31885.0,04,AZ,003
253,04003001501,2017,37596.0,04,AZ,003
254,04003001501,2018,33520.0,04,AZ,003
255,04003001501,2019,36078.0,04,AZ,003
256,04003001501,2020,36848.0,04,AZ,003
257,04003001501,2021,34357.0,04,AZ,003
258,04003001501,2022,31866.0,04,AZ,003
259,04003001502,2016,29375.0,04,AZ,003
260,04003001502,2017,29309.0,04,AZ,003
261,04003001502,2018,26821.0,04,AZ,003
262,04003001502,2019,24974.0,04,AZ,003
263,04003001502,2020,26333.0,04,AZ,003
264,04003001502,2021,36555.333333333336,04,AZ,003
265,04003001502,2022,46777.66666666667,04,AZ,003
266,04003001601,2016,57000.0,04,AZ,003
267,04003001601,2017,66563.0,04,AZ,003
268,04003001601,2018,54228.0,04,AZ,003
269,04003001601,2019,55125.0,04,AZ,003
270,04003001601,2020,53689.0,04,AZ,003
271,04003001601,2021,46817.66666666666,04,AZ,003
272,04003001601,2022,39946.333333333336,04,AZ,003
273,04003001602,2016,33075.0,04,AZ,003
