,tract,year,16+_Pop,16+_Labor,16+_Employed
118,12001001203,2022,3405.6666666666665,1471.3333333333335,1378.6666666666665
119,12001001400,2016,3603.0,1187.0,1062.0
120,12001001400,2017,3718.0,1363.0,1228.0
121,12001001400,2018,3900.0,1383.0,1270.0
122,12001001400,2019,3866.0,1302.0,1234.0
123,12001001400,2020,3959.0,1485.0,1432.0
124,12001001400,2021,3091.3333333333335,1273.3333333333333,1207.6666666666667
125,12001001400,2022,2223.666666666667,1061.6666666666667,983.3333333333333
126,12001001514,2016,1356.0,850.0,759.0
127,12001001514,2017,1449.0,871.0,807.0
128,12001001514,2018,1481.0,844.0,813.0
129,12001001514,2019,1602.0,905.0,865.0
130,12001001514,2020,1645.0,976.0,934.0
131,12001001514,2021,2640.6666666666665,1542.6666666666665,1437.0
132,12001001514,2022,3636.333333333333,2109.333333333333,1940.0
133,12001001515,2016,4632.0,2676.0,2443.0
134,12001001515,2017,4924.0,2970.0,2703.0
135,12001001515,2018,4993.0,2968.0,2639.0
136,12001001515,2019,4713.0,2560.0,2271.0
137,12001001515,2020,4269.0,2566.0,2289.0
138,12001001515,2021,3402.0,2061.6666666666665,1851.3333333333333
139,12001001515,2022,2535.0,1557.3333333333335,1413.6666666666665
140,12001001516,2016,1668.0,1053.0,976.0
141,12001001516,2017,1866.0,1252.0,1177.0
142,12001001516,2018,1988.0,1252.0,1184.0
143,12001001516,2019,2307.0,1372.0,1344.0
144,12001001516,2020,1314.0,750.0,678.0
145,12001001516,2021,2511.0,1392.3333333333335,1307.0
146,12001001516,2022,3708.0,2034.6666666666667,1936.0
147,12001001517,2016,4905.0,2677.0,2565.0
148,12001001517,2017,5058.0,2824.0,2614.0
149,12001001517,2018,4546.0,2673.0,2508.0
150,12001001517,2019,4264.0,2508.0,2390.0
151,12001001517,2020,2266.0,1340.0,1261.0
152,12001001517,2021,2384.6666666666665,1356.3333333333333,1250.0
153,12001001517,2022,2503.3333333333335,1372.6666666666667,1239.0
154,12001001519,2016,2622.0,1389.0,1228.0
155,12001001519,2017,2648.0,1431.0,1215.0
156,12001001519,2018,2801.0,1602.0,1389.0
157,12001001519,2019,2536.0,1530.0,1400.0
158,12001001519,2020,2175.0,1291.0,1142.0
159,12001001519,2021,2202.6666666666665,1174.0,1053.6666666666667
160,12001001519,2022,2230.3333333333335,1057.0,965.3333333333334
161,12001001520,2016,2258.0,940.0,877.0
162,12001001520,2017,2243.0,1044.0,945.0
163,12001001520,2018,2238.0,876.0,795.0
164,12001001520,2019,2450.0,1095.0,1011.0
165,12001001520,2020,2761.5,1439.25,1338.25
166,12001001520,2021,3073.0,1783.5,1665.5
167,12001001520,2022,3384.5,2127.75,1992.75
168,12001001521,2016,3696.0,2472.0,2320.0
169,12001001521,2017,4040.0,2634.0,2490.0
170,12001001521,2018,3882.0,2631.0,2540.0
171,12001001521,2019,3787.0,2475.0,2366.0
172,12001001521,2020,3164.25,2080.75,1984.5
173,12001001521,2021,2541.5,1686.5,1603.0
174,12001001521,2022,1918.75,1292.25,1221.5
175,12001001603,2016,1296.0,898.0,840.0
176,12001001603,2017,1333.0,918.0,876.0
177,12001001603,2018,1311.0,920.0,880.0
178,12001001603,2019,1456.0,1049.0,1016.0
179,12001001603,2020,2940.0,2029.25,1944.0
180,12001001603,2021,4424.0,3009.5,2872.0
181,12001001603,2022,5908.0,3989.75,3800.0
182,12001001604,2016,7392.0,4970.0,4728.0
183,12001001604,2017,7658.0,5363.0,5132.0
184,12001001604,2018,7700.0,5307.0,5114.0
185,12001001604,2019,7181.0,5180.0,5073.0
186,12001001604,2020,6678.0,4586.0,4445.25
187,12001001604,2021,6175.0,3992.0,3817.5
188,12001001604,2022,5672.0,3398.0,3189.75
189,12001001701,2016,5169.0,2804.0,2562.0
190,12001001701,2017,4987.0,2643.0,2457.0
191,12001001701,2018,4703.0,2507.0,2375.0
192,12001001701,2019,4563.0,2473.0,2461.0
193,12001001701,2020,2031.0,1271.0,1271.0
194,12001001701,2021,2814.3333333333335,1727.3333333333333,1704.0
195,12001001701,2022,3597.666666666667,2183.6666666666665,2137.0
196,12001001702,2016,4381.0,2640.0,2570.0
197,12001001702,2017,4330.0,2591.0,2519.0
198,12001001702,2018,4560.0,2827.0,2782.0
199,12001001702,2019,4585.0,2778.0,2721.0
200,12001001702,2020,4804.0,2397.0,2333.0
201,12001001702,2021,5249.666666666667,2788.0,2643.0
202,12001001702,2022,5695.333333333333,3179.0,2953.0
203,12001001801,2016,6141.0,3570.0,3263.0
204,12001001801,2017,6282.0,3857.0,3619.0
205,12001001801,2018,6564.0,3974.0,3744.0
206,12001001801,2019,6255.0,3746.0,3493.0
207,12001001801,2020,5256.25,3161.5,2953.5
208,12001001801,2021,4257.5,2577.0,2414.0
209,12001001801,2022,3258.75,1992.5,1874.5
210,12001001802,2016,2260.0,1408.0,1335.0
211,12001001802,2017,2131.0,1344.0,1216.0
212,12001001802,2018,1981.0,1225.0,1092.0
213,12001001802,2019,2136.0,1212.0,1125.0
214,12001001802,2020,2248.0,1275.0,1180.0
215,12001001802,2021,3186.0,1805.0,1621.3333333333333
216,12001001802,2022,4124.0,2335.0,2062.6666666666665
217,12001001803,2016,5062.0,2865.0,2504.0
218,12001001803,2017,4765.0,2895.0,2610.0
219,12001001803,2018,4622.0,2837.0,2576.0
220,12001001803,2019,5117.0,3038.0,2817.0
221,12001001803,2020,5065.0,3050.0,2896.0
222,12001001803,2021,3752.0,2287.6666666666665,2170.6666666666665
223,12001001803,2022,2439.0,1525.3333333333333,1445.3333333333333
224,12001001805,2016,1126.0,763.0,720.0
225,12001001805,2017,1184.0,765.0,755.0
226,12001001805,2018,1241.0,789.0,779.0
227,12001001805,2019,1229.0,788.0,761.0
228,12001001805,2020,2824.75,1793.75,1732.0
229,12001001805,2021,4420.5,2799.5,2703.0
230,12001001805,2022,6016.25,3805.25,3674.0
231,12001001806,2016,7612.0,4811.0,4645.0
232,12001001806,2017,7356.0,4620.0,4470.0
233,12001001806,2018,7512.0,4920.0,4722.0
234,12001001806,2019,7448.0,4542.0,4376.0
235,12001001806,2020,7081.75,4381.5,4220.5
236,12001001806,2021,6715.5,4221.0,4065.0
237,12001001806,2022,6349.25,4060.5,3909.5
238,12001001811,2016,5983.0,3900.0,3754.0
239,12001001811,2017,5856.0,3811.0,3686.0
240,12001001811,2018,5761.0,3613.0,3511.0
241,12001001811,2019,5643.0,3591.0,3469.0
