,tract,year,median_income
206,1003011102,2019,75650.0
207,1003011102,2020,74768.5
208,1003011102,2021,69082.5
209,1003011102,2022,63396.5
210,1003011201,2016,57710.5
211,1003011201,2017,60522.0
212,1003011201,2018,63519.5
213,1003011201,2019,62350.0
214,1003011201,2020,64800.5
215,1003011201,2021,58339.333333333336
216,1003011201,2022,51878.166666666664
217,1003011202,2016,45417.0
218,1003011202,2017,53752.0
219,1003011202,2018,58307.5
220,1003011202,2019,60881.5
221,1003011202,2020,76250.0
222,1003011202,2021,70639.66666666667
223,1003011202,2022,65029.333333333336
224,1003011300,2016,59419.0
225,1003011300,2017,74067.5
226,1003011300,2018,75882.5
227,1003011300,2019,77847.0
228,1003011300,2020,76944.0
229,1003011300,2021,66442.0
230,1003011300,2022,55940.0
231,1003011401,2016,45438.0
232,1003011401,2017,52663.0
233,1003011401,2018,60014.0
234,1003011401,2019,60124.0
235,1003011401,2020,57567.5
236,1003011401,2021,55011.0
237,1003011401,2022,52454.5
238,1003011403,2016,49898.0
239,1003011403,2017,48997.0
240,1003011403,2018,48287.0
241,1003011403,2019,48452.0
242,1003011403,2020,53639.5
243,1003011403,2021,58827.0
244,1003011403,2022,64014.5
245,1003011405,2016,69202.0
246,1003011405,2017,75726.0
247,1003011405,2018,84867.5
248,1003011405,2019,86515.5
249,1003011405,2020,76063.5
250,1003011405,2021,65611.5
251,1003011405,2022,55159.5
252,1003011406,2016,44707.5
253,1003011406,2017,47079.0
254,1003011406,2018,62195.0
255,1003011406,2019,64945.0
256,1003011406,2020,57599.5
257,1003011406,2021,50254.0
258,1003011406,2022,42908.5
259,1003011407,2016,35563.0
260,1003011407,2017,37861.0
261,1003011407,2018,47451.0
262,1003011407,2019,48836.0
263,1003011407,2020,50318.5
264,1003011407,2021,51801.0
265,1003011407,2022,53283.5
266,1003011408,2016,54766.0
267,1003011408,2017,54688.0
268,1003011408,2018,76250.0
269,1003011408,2019,104306.0
270,1003011408,2020,91815.0
271,1003011408,2021,79324.0
272,1003011408,2022,66833.0
273,1003011501,2016,54342.0
274,1003011501,2017,50492.0
275,1003011501,2018,47468.0
276,1003011501,2019,47719.0
277,1003011501,2020,47648.0
278,1003011501,2021,43611.5
279,1003011501,2022,39575.0
280,1003011502,2016,35538.5
281,1003011502,2017,39596.0
282,1003011502,2018,45528.0
283,1003011502,2019,40796.5
284,1003011502,2020,40491.75
285,1003011502,2021,40187.0
286,1003011502,2022,39882.25
287,1003011601,2016,39577.5
288,1003011601,2017,50768.5
289,1003011601,2018,58904.5
290,1003011601,2019,47193.0
291,1003011601,2020,48753.5
292,1003011601,2021,48563.166666666664
293,1003011601,2022,48372.833333333336
294,1003011602,2016,48182.5
295,1003011602,2017,48606.5
296,1003011602,2018,50151.0
297,1003011602,2019,48391.5
298,1003011602,2020,47628.63636363636
299,1003011602,2021,46865.77272727273
300,1003011602,2022,46102.90909090909
301,1003990000,2016,45340.045454545456
302,1003990000,2017,44577.181818181816
303,1003990000,2018,43814.318181818184
304,1003990000,2019,43051.454545454544
305,1003990000,2020,42288.59090909091
306,1003990000,2021,41525.72727272727
307,1003990000,2022,40762.86363636363
308,1005950100,2016,40000.0
309,1005950100,2017,41908.0
310,1005950100,2018,46250.0
311,1005950100,2019,45417.0
312,1005950100,2020,48690.5
313,1005950100,2021,42273.666666666664
314,1005950100,2022,35856.833333333336
315,1005950200,2016,29440.0
316,1005950200,2017,35167.0
317,1005950200,2018,31316.0
318,1005950200,2019,32782.0
319,1005950200,2020,47083.0
320,1005950200,2021,41756.333333333336
321,1005950200,2022,36429.666666666664
322,1005950300,2016,31103.0
323,1005950300,2017,32711.0
324,1005950300,2018,32747.0
325,1005950300,2019,26000.5
326,1005950300,2020,33180.5
327,1005950300,2021,33474.666666666664
328,1005950300,2022,33768.833333333336
329,1005950400,2016,34063.0
330,1005950400,2017,31912.0
331,1005950400,2018,29348.0
332,1005950400,2019,26979.0
333,1005950400,2020,24410.0
334,1005950400,2021,29290.0
335,1005950400,2022,34170.0
336,1005950500,2016,39050.0
337,1005950500,2017,37895.0
338,1005950500,2018,45051.0
339,1005950500,2019,42361.0
340,1005950500,2020,56136.0
341,1005950500,2021,45437.333333333336
342,1005950500,2022,34738.66666666667
343,1005950600,2016,24040.0
344,1005950600,2017,23539.5
345,1005950600,2018,23222.0
346,1005950600,2019,23602.5
347,1005950600,2020,22974.0
348,1005950600,2021,27045.5
349,1005950600,2022,31117.0
350,1005950700,2016,35188.5
351,1005950700,2017,35149.5
352,1005950700,2018,33025.5
353,1005950700,2019,32058.5
354,1005950700,2020,39944.0
355,1005950700,2021,39166.5
356,1005950700,2022,38389.0
357,1005950800,2016,37611.5
358,1005950800,2017,36458.5
359,1005950800,2018,34801.5
360,1005950800,2019,35448.0
361,1005950800,2020,33326.0
362,1005950800,2021,31603.333333333332
363,1005950800,2022,29880.666666666668
364,1005950900,2016,28158.0
365,1005950900,2017,32232.0
366,1005950900,2018,33043.0
367,1005950900,2019,34063.0
368,1005950900,2020,25972.0
369,1005950900,2021,30919.666666666668
370,1005950900,2022,35867.333333333336
371,1007010001,2016,40815.0
372,1007010001,2017,47301.0
373,1007010001,2018,36964.0
374,1007010001,2019,36750.0
375,1007010001,2020,42051.0
376,1007010001,2021,41075.666666666664
377,1007010001,2022,40100.333333333336
378,1007010002,2016,39125.0
379,1007010002,2017,40192.0
380,1007010002,2018,44296.0
381,1007010002,2019,53056.0
382,1007010002,2020,50274.875
383,1007010002,2021,47493.75
384,1007010002,2022,44712.625
385,1007010003,2016,41931.5
386,1007010003,2017,50715.5
387,1007010003,2018,60648.0
388,1007010003,2019,55469.0
389,1007010003,2020,49966.0
390,1007010003,2021,44463.0
391,1007010003,2022,38960.0
392,1007010004,2016,33457.0
393,1007010004,2017,38921.0
394,1007010004,2018,36000.0
395,1007010004,2019,37366.0
396,1007010004,2020,38793.75
397,1007010004,2021,40221.5
398,1007010004,2022,41649.25
399,1009050101,2016,43077.0
400,1009050101,2017,46771.0
401,1009050101,2018,45769.0
402,1009050101,2019,49358.0
403,1009050101,2020,50200.875
404,1009050101,2021,51043.75
405,1009050101,2022,51886.625
406,1009050102,2016,52729.5
407,1009050102,2017,56957.0
408,1009050102,2018,47594.5
409,1009050102,2019,45829.0
410,1009050102,2020,44714.0
411,1009050102,2021,43599.0
412,1009050102,2022,42484.0
413,1009050200,2016,41369.0
414,1009050200,2017,44152.0
415,1009050200,2018,52845.5
416,1009050200,2019,54405.0
417,1009050200,2020,43641.5
418,1009050200,2021,43762.833333333336
419,1009050200,2022,43884.166666666664
420,1009050300,2016,44005.5
421,1009050300,2017,50801.0
422,1009050300,2018,39844.0
423,1009050300,2019,34263.5
424,1009050300,2020,34183.75
425,1009050300,2021,34104.0
426,1009050300,2022,34024.25
427,1009050400,2016,33944.5
428,1009050400,2017,36666.5
429,1009050400,2018,40343.5
430,1009050400,2019,46228.0
431,1009050400,2020,45441.5
432,1009050400,2021,44238.666666666664
433,1009050400,2022,43035.833333333336
434,1009050500,2016,41833.0
435,1009050500,2017,49208.0
436,1009050500,2018,49531.0
437,1009050500,2019,50046.0
438,1009050500,2020,48389.375
439,1009050500,2021,46732.75
440,1009050500,2022,45076.125
441,1009050601,2016,43419.5
442,1009050601,2017,49479.0
443,1009050601,2018,63293.0
444,1009050601,2019,62986.0
445,1009050601,2020,51973.5
446,1009050601,2021,55204.666666666664
447,1009050601,2022,58435.833333333336
448,1009050602,2016,61667.0
449,1009050602,2017,51574.0
450,1009050602,2018,61827.0
451,1009050602,2019,66005.0
452,1009050602,2020,60022.75
453,1009050602,2021,54040.5
454,1009050602,2022,48058.25
455,1009050700,2016,42076.0
456,1009050700,2017,42589.5
457,1009050700,2018,43469.0
458,1009050700,2019,40413.5
459,1009050700,2020,36775.875
460,1009050700,2021,33138.25
461,1009050700,2022,29500.625
462,1011952100,2016,25863.0
463,1011952100,2017,22266.0
464,1011952100,2018,20306.0
465,1011952100,2019,25343.0
466,1011952100,2020,27316.0
467,1011952100,2021,28959.0
468,1011952100,2022,30602.0
469,1011952200,2016,32245.0
470,1011952200,2017,27727.0
471,1011952200,2018,24579.5
472,1011952200,2019,29481.0
473,1011952200,2020,32263.25
474,1011952200,2021,35045.5
475,1011952200,2022,37827.75
476,1011952500,2016,40610.0
477,1011952500,2017,44583.0
478,1011952500,2018,47321.0
479,1011952500,2019,53802.0
480,1011952500,2020,60809.0
481,1011952500,2021,53604.833333333336
482,1011952500,2022,46400.666666666664
483,1013952700,2016,39196.5
484,1013952700,2017,41478.0
485,1013952700,2018,54333.0
486,1013952700,2019,53958.0
487,1013952700,2020,53097.0
488,1013952700,2021,48393.333333333336
489,1013952700,2022,43689.666666666664
490,1013952800,2016,38986.0
491,1013952800,2017,41713.0
492,1013952800,2018,51058.0
493,1013952800,2019,51689.0
494,1013952800,2020,59188.0
495,1013952800,2021,53086.166666666664
496,1013952800,2022,46984.333333333336
497,1013952900,2016,40882.5
498,1013952900,2017,44287.0
499,1013952900,2018,41794.0
500,1013952900,2019,41732.0
501,1013952900,2020,53135.5
502,1013952900,2021,49398.0
503,1013952900,2022,45660.5
504,1013953000,2016,41923.0
505,1013953000,2017,46884.5
506,1013953000,2018,43243.0
507,1013953000,2019,39821.0
508,1013953000,2020,44393.5
509,1013953000,2021,37929.0
510,1013953000,2022,31464.5
511,1013953100,2016,25000.0
512,1013953100,2017,26719.0
513,1013953100,2018,26786.0
514,1013953100,2019,35885.0
515,1013953100,2020,36027.0
516,1013953100,2021,36808.333333333336
517,1013953100,2022,37589.666666666664
518,1013953200,2016,38371.0
519,1013953200,2017,37393.0
520,1013953200,2018,42543.0
521,1013953200,2019,37212.0
522,1013953200,2020,43253.0
523,1013953200,2021,44934.666666666664
524,1013953200,2022,46616.333333333336
525,1013953300,2016,48298.0
526,1013953300,2017,49437.5
527,1013953300,2018,52740.5
528,1013953300,2019,49996.5
529,1013953300,2020,51731.0
530,1013953300,2021,45346.0
531,1013953300,2022,38961.0
532,1013953400,2016,32576.0
533,1013953400,2017,29455.0
534,1013953400,2018,32546.0
535,1013953400,2019,33561.0
536,1013953400,2020,55404.0
537,1013953400,2021,46487.333333333336
538,1013953400,2022,37570.66666666667
539,1013953500,2016,28654.0
540,1013953500,2017,24722.0
541,1013953500,2018,37273.0
542,1013953500,2019,38529.0
543,1013953500,2020,38958.0
544,1013953500,2021,35413.166666666664
545,1013953500,2022,31868.333333333332
546,1015000200,2016,28323.5
547,1015000200,2017,30223.5
548,1015000200,2018,30598.0
549,1015000200,2019,30360.5
550,1015000200,2020,36635.0
551,1015000200,2021,30313.166666666668
552,1015000200,2022,23991.333333333336
553,1015000300,2016,17669.5
554,1015000300,2017,19412.0
555,1015000300,2018,20680.0
556,1015000300,2019,21604.5
557,1015000300,2020,30268.5
558,1015000300,2021,27531.0
559,1015000300,2022,24793.5
560,1015000400,2016,22056.0
561,1015000400,2017,22621.0
562,1015000400,2018,24722.0
563,1015000400,2019,24896.0
564,1015000400,2020,32888.0
565,1015000400,2021,27000.5
566,1015000400,2022,21113.0
567,1015000500,2016,15225.5
568,1015000500,2017,14511.0
569,1015000500,2018,15928.0
570,1015000500,2019,19369.0
571,1015000500,2020,26985.0
572,1015000500,2021,23483.333333333332
573,1015000500,2022,19981.666666666668
574,1015000600,2016,16480.0
575,1015000600,2017,16979.0
576,1015000600,2018,17603.0
577,1015000600,2019,17339.5
578,1015000600,2020,19571.0
579,1015000600,2021,24972.0
580,1015000600,2022,30373.0
581,1015000700,2016,35774.0
582,1015000700,2017,53382.0
583,1015000700,2018,55050.0
584,1015000700,2019,57250.0
585,1015000700,2020,46708.5
586,1015000700,2021,38531.0
587,1015000700,2022,30353.5
588,1015000800,2016,22176.0
589,1015000800,2017,27212.0
590,1015000800,2018,28387.0
591,1015000800,2019,27656.0
592,1015000800,2020,34327.0
593,1015000800,2021,40045.666666666664
594,1015000800,2022,45764.333333333336
595,1015000900,2016,51483.0
596,1015000900,2017,46375.0
597,1015000900,2018,42000.0
598,1015000900,2019,45345.0
599,1015000900,2020,60227.5
600,1015000900,2021,55983.166666666664
601,1015000900,2022,51738.833333333336
602,1015001000,2016,47494.5
603,1015001000,2017,49602.5
604,1015001000,2018,55816.0
605,1015001000,2019,60990.0
606,1015001000,2020,68451.0
607,1015001000,2021,60521.0
608,1015001000,2022,52591.0
609,1015001100,2016,44661.0
610,1015001100,2017,49187.5
611,1015001100,2018,75553.0
612,1015001100,2019,52811.5
613,1015001100,2020,47700.25
614,1015001100,2021,42589.0
615,1015001100,2022,37477.75
616,1015001201,2016,32366.5
617,1015001201,2017,31035.5
618,1015001201,2018,32516.5
619,1015001201,2019,34467.0
620,1015001201,2020,41979.0
621,1015001201,2021,45316.333333333336
622,1015001201,2022,48653.666666666664
623,1015001202,2016,51991.0
624,1015001202,2017,50750.0
625,1015001202,2018,46113.0
626,1015001202,2019,53000.0
627,1015001202,2020,53438.0
628,1015001202,2021,47848.666666666664
629,1015001202,2022,42259.333333333336
630,1015001300,2016,36670.0
631,1015001300,2017,39104.0
632,1015001300,2018,34332.5
633,1015001300,2019,33969.5
634,1015001300,2020,34766.5
635,1015001300,2021,34583.0
636,1015001300,2022,34399.5
637,1015001400,2016,34216.0
638,1015001400,2017,38096.0
639,1015001400,2018,38833.5
640,1015001400,2019,38736.0
641,1015001400,2020,40606.0
642,1015001400,2021,43793.0
643,1015001400,2022,46980.0
644,1015001500,2016,50167.0
645,1015001500,2017,44596.0
646,1015001500,2018,43873.0
647,1015001500,2019,50666.0
648,1015001500,2020,46530.25
649,1015001500,2021,42394.5
650,1015001500,2022,38258.75
651,1015001600,2016,34123.0
652,1015001600,2017,44612.5
653,1015001600,2018,36257.0
654,1015001600,2019,38520.0
655,1015001600,2020,51057.0
656,1015001600,2021,48862.666666666664
657,1015001600,2022,46668.333333333336
658,1015001700,2016,44474.0
659,1015001700,2017,41895.5
660,1015001700,2018,40949.0
661,1015001700,2019,37391.5
662,1015001700,2020,43951.5
663,1015001700,2021,45989.333333333336
664,1015001700,2022,48027.166666666664
665,1015001800,2016,50065.0
666,1015001800,2017,48025.5
667,1015001800,2018,50910.0
668,1015001800,2019,52863.0
669,1015001800,2020,53609.625
670,1015001800,2021,54356.25
671,1015001800,2022,55102.875
672,1015002000,2016,55849.5
673,1015002000,2017,59861.0
674,1015002000,2018,68456.0
675,1015002000,2019,68125.0
676,1015002000,2020,56344.375
677,1015002000,2021,44563.75
678,1015002000,2022,32783.125
679,1015002101,2016,21002.5
680,1015002101,2017,22581.0
681,1015002101,2018,20660.5
682,1015002101,2019,23345.5
683,1015002101,2020,16762.5
684,1015002101,2021,30723.666666666664
685,1015002101,2022,44684.83333333333
686,1015002102,2016,58646.0
687,1015002102,2017,76389.0
688,1015002102,2018,78063.0
689,1015002102,2019,68125.0
690,1015002102,2020,66154.0
691,1015002102,2021,57351.0
692,1015002102,2022,48548.0
693,1015002103,2016,39745.0
694,1015002103,2017,40273.0
695,1015002103,2018,37600.0
696,1015002103,2019,38021.0
697,1015002103,2020,38923.625
698,1015002103,2021,39826.25
699,1015002103,2022,40728.875
700,1015002200,2016,41631.5
701,1015002200,2017,44742.0
702,1015002200,2018,43894.5
703,1015002200,2019,44966.5
704,1015002200,2020,47246.0
705,1015002200,2021,41180.0
706,1015002200,2022,35114.0
707,1015002300,2016,29048.0
708,1015002300,2017,28833.0
709,1015002300,2018,27644.5
710,1015002300,2019,31022.5
711,1015002300,2020,41300.5
712,1015002300,2021,44530.833333333336
713,1015002300,2022,47761.166666666664
714,1015002400,2016,50991.5
715,1015002400,2017,52076.5
716,1015002400,2018,52028.5
717,1015002400,2019,51007.0
718,1015002400,2020,55364.5
719,1015002400,2021,51871.0
720,1015002400,2022,48377.5
721,1015002501,2016,44884.0
722,1015002501,2017,58062.5
723,1015002501,2018,64635.5
724,1015002501,2019,66639.5
725,1015002501,2020,62531.75
726,1015002501,2021,58424.0
727,1015002501,2022,54316.25
728,1015002502,2016,50208.5
729,1015002502,2017,53332.0
730,1015002502,2018,47346.0
731,1015002502,2019,53070.0
732,1015002502,2020,51394.0
733,1015002502,2021,51792.333333333336
734,1015002502,2022,52190.666666666664
735,1015002600,2016,52589.0
736,1015002600,2017,53971.0
737,1015002600,2018,54292.0
738,1015002600,2019,52838.0
739,1015002600,2020,50790.5
740,1015002600,2021,50145.604166666664
741,1015002600,2022,49500.708333333336
742,1015981901,2016,48855.8125
743,1015981901,2017,48210.916666666664
744,1015981901,2018,47566.020833333336
745,1015981901,2019,46921.125
746,1015981901,2020,46276.229166666664
747,1015981901,2021,45631.333333333336
748,1015981901,2022,44986.4375
749,1015981902,2016,44341.541666666664
750,1015981902,2017,43696.645833333336
751,1015981902,2018,43051.75
752,1015981902,2019,42406.854166666664
753,1015981902,2020,41761.95833333333
754,1015981902,2021,41117.0625
755,1015981902,2022,40472.166666666664
756,1015981903,2016,39827.27083333333
757,1015981903,2017,39182.375
758,1015981903,2018,38537.479166666664
759,1015981903,2019,37892.58333333333
760,1015981903,2020,37247.6875
761,1015981903,2021,36602.791666666664
762,1015981903,2022,35957.89583333333
763,1017953800,2016,35313.0
764,1017953800,2017,32768.0
765,1017953800,2018,29632.0
766,1017953800,2019,37024.0
767,1017953800,2020,42869.0
768,1017953800,2021,39907.5
769,1017953800,2022,36946.0
770,1017953900,2016,33984.5
771,1017953900,2017,34375.0
772,1017953900,2018,40516.5
773,1017953900,2019,44005.5
774,1017953900,2020,42946.0
775,1017953900,2021,40162.833333333336
776,1017953900,2022,37379.666666666664
777,1017954000,2016,34596.5
778,1017954000,2017,35895.0
779,1017954000,2018,39915.5
780,1017954000,2019,40291.5
781,1017954000,2020,39816.875
782,1017954000,2021,39342.25
783,1017954000,2022,38867.625
784,1017954200,2016,38393.0
785,1017954200,2017,40357.0
786,1017954200,2018,38750.0
787,1017954200,2019,55245.5
788,1017954200,2020,57074.0
789,1017954200,2021,50819.0
790,1017954200,2022,44564.0
791,1017954300,2016,38309.0
792,1017954300,2017,37023.0
793,1017954300,2018,42163.0
794,1017954300,2019,56923.0
795,1017954300,2020,51027.0
796,1017954300,2021,44338.666666666664
797,1017954300,2022,37650.333333333336
798,1017954400,2016,30962.0
799,1017954400,2017,35284.0
800,1017954400,2018,26920.0
801,1017954400,2019,33295.0
802,1017954400,2020,32562.75
803,1017954400,2021,31830.5
804,1017954400,2022,31098.25
805,1017954500,2016,30366.0
806,1017954500,2017,34627.5
807,1017954500,2018,32133.5
808,1017954500,2019,31066.5
809,1017954500,2020,33542.875
810,1017954500,2021,36019.25
811,1017954500,2022,38495.625
812,1017954600,2016,40972.0
813,1017954600,2017,40952.0
814,1017954600,2018,30250.0
815,1017954600,2019,31368.0
816,1017954600,2020,30547.0
817,1017954600,2021,32813.5
818,1017954600,2022,35080.0
819,1017954700,2016,37346.5
820,1017954700,2017,37616.5
821,1017954700,2018,48921.5
822,1017954700,2019,51283.5
823,1017954700,2020,64396.0
824,1017954700,2021,54885.666666666664
825,1017954700,2022,45375.33333333333
826,1019955701,2016,35865.0
827,1019955701,2017,37639.0
828,1019955701,2018,41932.0
829,1019955701,2019,45375.0
830,1019955701,2020,37788.0
831,1019955701,2021,35145.333333333336
832,1019955701,2022,32502.666666666668
833,1019955702,2016,29860.0
834,1019955702,2017,33694.5
835,1019955702,2018,33347.0
836,1019955702,2019,35809.5
837,1019955702,2020,47784.0
838,1019955702,2021,47313.5
839,1019955702,2022,46843.0
840,1019955800,2016,46372.5
841,1019955800,2017,48275.5
842,1019955800,2018,49446.5
843,1019955800,2019,47984.5
844,1019955800,2020,48069.625
845,1019955800,2021,48154.75
846,1019955800,2022,48239.875
847,1019955900,2016,48325.0
848,1019955900,2017,43250.0
849,1019955900,2018,44821.0
850,1019955900,2019,49167.0
851,1019955900,2020,54063.0
852,1019955900,2021,48901.333333333336
853,1019955900,2022,43739.666666666664
854,1019956000,2016,38578.0
855,1019956000,2017,36902.0
856,1019956000,2018,47404.0
857,1019956000,2019,41875.0
858,1019956000,2020,37968.5
859,1019956000,2021,37630.666666666664
860,1019956000,2022,37292.833333333336
861,1019956100,2016,36955.0
862,1019956100,2017,44934.5
863,1019956100,2018,39286.0
864,1019956100,2019,44189.0
865,1019956100,2020,44632.125
866,1019956100,2021,45075.25
867,1019956100,2022,45518.375
868,1021060101,2016,45961.5
869,1021060101,2017,45269.0
870,1021060101,2018,52585.0
871,1021060101,2019,47053.5
872,1021060101,2020,42397.0
873,1021060101,2021,42926.0
874,1021060101,2022,43455.0
875,1021060102,2016,43984.0
876,1021060102,2017,51104.5
877,1021060102,2018,36641.0
878,1021060102,2019,48250.0
879,1021060102,2020,48244.125
880,1021060102,2021,48238.25
881,1021060102,2022,48232.375
882,1021060200,2016,48226.5
883,1021060200,2017,43008.5
884,1021060200,2018,47513.5
885,1021060200,2019,53740.0
886,1021060200,2020,61250.0
887,1021060200,2021,57927.666666666664
888,1021060200,2022,54605.333333333336
889,1021060300,2016,51283.0
890,1021060300,2017,51702.0
891,1021060300,2018,50299.0
892,1021060300,2019,50231.0
893,1021060300,2020,57056.5
894,1021060300,2021,55942.333333333336
895,1021060300,2022,54828.166666666664
896,1021060401,2016,53714.0
897,1021060401,2017,45264.0
898,1021060401,2018,47813.0
899,1021060401,2019,50625.0
900,1021060401,2020,44904.0
901,1021060401,2021,40921.666666666664
902,1021060401,2022,36939.333333333336
