,tract,year,median_income,state_code,state,county
122,12001001400,2019,43523.0,12,FL,001
123,12001001400,2020,46745.0,12,FL,001
124,12001001400,2021,38194.66666666666,12,FL,001
125,12001001400,2022,29644.33333333333,12,FL,001
126,12001001514,2016,21094.0,12,FL,001
127,12001001514,2017,22336.0,12,FL,001
128,12001001514,2018,27171.0,12,FL,001
129,12001001514,2019,30145.0,12,FL,001
130,12001001514,2020,27188.0,12,FL,001
131,12001001514,2021,23759.666666666668,12,FL,001
132,12001001514,2022,20331.33333333333,12,FL,001
133,12001001515,2016,16903.0,12,FL,001
134,12001001515,2017,16250.0,12,FL,001
135,12001001515,2018,17865.5,12,FL,001
136,12001001515,2019,19703.0,12,FL,001
137,12001001515,2020,21577.0,12,FL,001
138,12001001515,2021,22940.166666666668,12,FL,001
139,12001001515,2022,24303.33333333333,12,FL,001
140,12001001516,2016,25666.5,12,FL,001
141,12001001516,2017,15000.0,12,FL,001
142,12001001516,2018,13445.5,12,FL,001
143,12001001516,2019,20545.5,12,FL,001
144,12001001516,2020,18394.5,12,FL,001
145,12001001516,2021,18865.83333333333,12,FL,001
146,12001001516,2022,19337.166666666668,12,FL,001
147,12001001517,2016,19808.5,12,FL,001
148,12001001517,2017,26240.5,12,FL,001
149,12001001517,2018,25085.0,12,FL,001
150,12001001517,2019,31174.0,12,FL,001
151,12001001517,2020,25938.0,12,FL,001
152,12001001517,2021,24375.33333333333,12,FL,001
153,12001001517,2022,22812.666666666668,12,FL,001
154,12001001519,2016,21250.0,12,FL,001
155,12001001519,2017,20896.0,12,FL,001
156,12001001519,2018,23611.0,12,FL,001
157,12001001519,2019,24787.0,12,FL,001
158,12001001519,2020,23103.0,12,FL,001
159,12001001519,2021,21603.0,12,FL,001
160,12001001519,2022,20103.0,12,FL,001
161,12001001520,2016,18603.0,12,FL,001
162,12001001520,2017,16792.0,12,FL,001
163,12001001520,2018,11538.0,12,FL,001
164,12001001520,2019,13864.0,12,FL,001
165,12001001520,2020,16923.0,12,FL,001
166,12001001520,2021,19982.0,12,FL,001
167,12001001520,2022,23041.0,12,FL,001
168,12001001521,2016,26100.0,12,FL,001
169,12001001521,2017,25734.0,12,FL,001
170,12001001521,2018,26967.0,12,FL,001
171,12001001521,2019,30525.0,12,FL,001
172,12001001521,2020,32815.75,12,FL,001
173,12001001521,2021,35106.5,12,FL,001
174,12001001521,2022,37397.25,12,FL,001
175,12001001603,2016,39688.0,12,FL,001
176,12001001603,2017,31480.0,12,FL,001
177,12001001603,2018,34250.0,12,FL,001
178,12001001603,2019,51750.0,12,FL,001
179,12001001603,2020,46663.25,12,FL,001
