,tract,year,median_income,state_code,state,county
426,01009050300,2022,34024.25,01,AL,009
427,01009050400,2016,33944.5,01,AL,009
428,01009050400,2017,36666.5,01,AL,009
429,01009050400,2018,40343.5,01,AL,009
430,01009050400,2019,46228.0,01,AL,009
431,01009050400,2020,45441.5,01,AL,009
432,01009050400,2021,44238.66666666666,01,AL,009
433,01009050400,2022,43035.833333333336,01,AL,009
434,01009050500,2016,41833.0,01,AL,009
435,01009050500,2017,49208.0,01,AL,009
436,01009050500,2018,49531.0,01,AL,009
437,01009050500,2019,50046.0,01,AL,009
438,01009050500,2020,48389.375,01,AL,009
439,01009050500,2021,46732.75,01,AL,009
440,01009050500,2022,45076.125,01,AL,009
441,01009050601,2016,43419.5,01,AL,009
442,01009050601,2017,49479.0,01,AL,009
443,01009050601,2018,63293.0,01,AL,009
444,01009050601,2019,62986.0,01,AL,009
445,01009050601,2020,51973.5,01,AL,009
446,01009050601,2021,55204.66666666666,01,AL,009
447,01009050601,2022,58435.833333333336,01,AL,009
448,01009050602,2016,61667.0,01,AL,009
449,01009050602,2017,51574.0,01,AL,009
450,01009050602,2018,61827.0,01,AL,009
451,01009050602,2019,66005.0,01,AL,009
452,01009050602,2020,60022.75,01,AL,009
453,01009050602,2021,54040.5,01,AL,009
454,01009050602,2022,48058.25,01,AL,009
455,01009050700,2016,42076.0,01,AL,009
456,01009050700,2017,42589.5,01,AL,009
457,01009050700,2018,43469.0,01,AL,009
458,01009050700,2019,40413.5,01,AL,009
459,01009050700,2020,36775.875,01,AL,009
460,01009050700,2021,33138.25,01,AL,009
461,01009050700,2022,29500.625,01,AL,009
462,01011952100,2016,25863.0,01,AL,011
463,01011952100,2017,22266.0,01,AL,011
464,01011952100,2018,20306.0,01,AL,011
465,01011952100,2019,25343.0,01,AL,011
466,01011952100,2020,27316.0,01,AL,011
467,01011952100,2021,28959.0,01,AL,011
468,01011952100,2022,30602.0,01,AL,011
469,01011952200,2016,32245.0,01,AL,011
470,01011952200,2017,27727.0,01,AL,011
471,01011952200,2018,24579.5,01,AL,011
472,01011952200,2019,29481.0,01,AL,011
473,01011952200,2020,32263.25,01,AL,011
474,01011952200,2021,35045.5,01,AL,011
475,01011952200,2022,37827.75,01,AL,011
476,01011952500,2016,40610.0,01,AL,011
477,01011952500,2017,44583.0,01,AL,011
478,01011952500,2018,47321.0,01,AL,011
479,01011952500,2019,53802.0,01,AL,011
480,01011952500,2020,60809.0,01,AL,011
481,01011952500,2021,53604.833333333336,01,AL,011
482,01011952500,2022,46400.66666666666,01,AL,011
483,01013952700,2016,39196.5,01,AL,013
484,01013952700,2017,41478.0,01,AL,013
485,01013952700,2018,54333.0,01,AL,013
486,01013952700,2019,53958.0,01,AL,013
487,01013952700,2020,53097.0,01,AL,013
488,01013952700,2021,48393.333333333336,01,AL,013
489,01013952700,2022,43689.66666666666,01,AL,013
490,01013952800,2016,38986.0,01,AL,013
491,01013952800,2017,41713.0,01,AL,013
492,01013952800,2018,51058.0,01,AL,013
493,01013952800,2019,51689.0,01,AL,013
494,01013952800,2020,59188.0,01,AL,013
495,01013952800,2021,53086.16666666666,01,AL,013
496,01013952800,2022,46984.333333333336,01,AL,013
497,01013952900,2016,40882.5,01,AL,013
498,01013952900,2017,44287.0,01,AL,013
499,01013952900,2018,41794.0,01,AL,013
500,01013952900,2019,41732.0,01,AL,013
501,01013952900,2020,53135.5,01,AL,013
502,01013952900,2021,49398.0,01,AL,013
503,01013952900,2022,45660.5,01,AL,013
504,01013953000,2016,41923.0,01,AL,013
505,01013953000,2017,46884.5,01,AL,013
506,01013953000,2018,43243.0,01,AL,013
507,01013953000,2019,39821.0,01,AL,013
508,01013953000,2020,44393.5,01,AL,013
509,01013953000,2021,37929.0,01,AL,013
510,01013953000,2022,31464.5,01,AL,013
511,01013953100,2016,25000.0,01,AL,013
512,01013953100,2017,26719.0,01,AL,013
513,01013953100,2018,26786.0,01,AL,013
514,01013953100,2019,35885.0,01,AL,013
515,01013953100,2020,36027.0,01,AL,013
516,01013953100,2021,36808.333333333336,01,AL,013
517,01013953100,2022,37589.66666666666,01,AL,013
518,01013953200,2016,38371.0,01,AL,013
519,01013953200,2017,37393.0,01,AL,013
520,01013953200,2018,42543.0,01,AL,013
521,01013953200,2019,37212.0,01,AL,013
522,01013953200,2020,43253.0,01,AL,013
523,01013953200,2021,44934.66666666666,01,AL,013
524,01013953200,2022,46616.333333333336,01,AL,013
525,01013953300,2016,48298.0,01,AL,013
526,01013953300,2017,49437.5,01,AL,013
527,01013953300,2018,52740.5,01,AL,013
528,01013953300,2019,49996.5,01,AL,013
529,01013953300,2020,51731.0,01,AL,013
530,01013953300,2021,45346.0,01,AL,013
531,01013953300,2022,38961.0,01,AL,013
532,01013953400,2016,32576.0,01,AL,013
533,01013953400,2017,29455.0,01,AL,013
534,01013953400,2018,32546.0,01,AL,013
535,01013953400,2019,33561.0,01,AL,013
536,01013953400,2020,55404.0,01,AL,013
537,01013953400,2021,46487.333333333336,01,AL,013
538,01013953400,2022,37570.66666666667,01,AL,013
539,01013953500,2016,28654.0,01,AL,013
540,01013953500,2017,24722.0,01,AL,013
541,01013953500,2018,37273.0,01,AL,013
542,01013953500,2019,38529.0,01,AL,013
543,01013953500,2020,38958.0,01,AL,013
544,01013953500,2021,35413.166666666664,01,AL,013
545,01013953500,2022,31868.33333333333,01,AL,013
546,01015000200,2016,28323.5,01,AL,015
547,01015000200,2017,30223.5,01,AL,015
548,01015000200,2018,30598.0,01,AL,015
549,01015000200,2019,30360.5,01,AL,015
550,01015000200,2020,36635.0,01,AL,015
551,01015000200,2021,30313.166666666668,01,AL,015
552,01015000200,2022,23991.333333333336,01,AL,015
553,01015000300,2016,17669.5,01,AL,015
554,01015000300,2017,19412.0,01,AL,015
555,01015000300,2018,20680.0,01,AL,015
556,01015000300,2019,21604.5,01,AL,015
557,01015000300,2020,30268.5,01,AL,015
558,01015000300,2021,27531.0,01,AL,015
559,01015000300,2022,24793.5,01,AL,015
560,01015000400,2016,22056.0,01,AL,015
561,01015000400,2017,22621.0,01,AL,015
562,01015000400,2018,24722.0,01,AL,015
563,01015000400,2019,24896.0,01,AL,015
564,01015000400,2020,32888.0,01,AL,015
565,01015000400,2021,27000.5,01,AL,015
566,01015000400,2022,21113.0,01,AL,015
567,01015000500,2016,15225.5,01,AL,015
568,01015000500,2017,14511.0,01,AL,015
569,01015000500,2018,15928.0,01,AL,015
570,01015000500,2019,19369.0,01,AL,015
571,01015000500,2020,26985.0,01,AL,015
572,01015000500,2021,23483.33333333333,01,AL,015
573,01015000500,2022,19981.666666666668,01,AL,015
574,01015000600,2016,16480.0,01,AL,015
575,01015000600,2017,16979.0,01,AL,015
576,01015000600,2018,17603.0,01,AL,015
577,01015000600,2019,17339.5,01,AL,015
578,01015000600,2020,19571.0,01,AL,015
579,01015000600,2021,24972.0,01,AL,015
580,01015000600,2022,30373.0,01,AL,015
581,01015000700,2016,35774.0,01,AL,015
582,01015000700,2017,53382.0,01,AL,015
583,01015000700,2018,55050.0,01,AL,015
584,01015000700,2019,57250.0,01,AL,015
585,01015000700,2020,46708.5,01,AL,015
586,01015000700,2021,38531.0,01,AL,015
587,01015000700,2022,30353.5,01,AL,015
588,01015000800,2016,22176.0,01,AL,015
589,01015000800,2017,27212.0,01,AL,015
590,01015000800,2018,28387.0,01,AL,015
591,01015000800,2019,27656.0,01,AL,015
592,01015000800,2020,34327.0,01,AL,015
593,01015000800,2021,40045.66666666666,01,AL,015
594,01015000800,2022,45764.333333333336,01,AL,015
595,01015000900,2016,51483.0,01,AL,015
596,01015000900,2017,46375.0,01,AL,015
597,01015000900,2018,42000.0,01,AL,015
598,01015000900,2019,45345.0,01,AL,015
599,01015000900,2020,60227.5,01,AL,015
600,01015000900,2021,55983.16666666666,01,AL,015
601,01015000900,2022,51738.833333333336,01,AL,015
602,01015001000,2016,47494.5,01,AL,015
603,01015001000,2017,49602.5,01,AL,015
604,01015001000,2018,55816.0,01,AL,015
605,01015001000,2019,60990.0,01,AL,015
606,01015001000,2020,68451.0,01,AL,015
607,01015001000,2021,60521.0,01,AL,015
608,01015001000,2022,52591.0,01,AL,015
609,01015001100,2016,44661.0,01,AL,015
610,01015001100,2017,49187.5,01,AL,015
