,PROPERTY_ID,Year,Avg_RentPerSqFtActual
246,109_373615,2017,
247,109_373615,2018,
248,109_373615,2019,1.78
249,109_373615,2020,1.5875000000000001
250,109_373615,2021,1.9075
251,109_373615,2022,1.9299999999999997
252,109_38,2016,1.0308333333333335
253,109_38,2017,1.085
254,109_38,2018,1.1433333333333333
255,109_38,2019,1.2308333333333334
256,109_38,2020,1.2425
257,109_38,2021,1.3666666666666665
258,109_38,2022,1.532
259,109_387580,2016,
260,109_387580,2017,
261,109_387580,2018,
262,109_387580,2019,
263,109_387580,2020,
264,109_387580,2021,
265,109_387580,2022,
266,109_39,2016,1.3725000000000003
267,109_39,2017,1.479166666666667
268,109_39,2018,1.6274999999999997
269,109_39,2019,1.7133333333333338
270,109_39,2020,1.804166666666667
271,109_39,2021,2.083333333333333
272,109_39,2022,2.418
273,109_395006,2016,
274,109_395006,2017,
275,109_395006,2018,
276,109_395006,2019,1.2085714285714284
277,109_395006,2020,1.2583333333333333
278,109_395006,2021,1.6325
279,109_395006,2022,1.8219999999999998
280,109_397191,2016,
281,109_397191,2017,
282,109_397191,2018,
283,109_397191,2019,
284,109_397191,2020,
285,109_397191,2021,2.4985714285714287
286,109_397191,2022,2.616
287,109_397579,2016,
288,109_397579,2017,
289,109_397579,2018,
290,109_397579,2019,
291,109_397579,2020,
292,109_397579,2021,
293,109_397579,2022,
294,109_4,2016,0.920909090909091
295,109_4,2017,0.9458333333333334
296,109_4,2018,0.8958333333333331
297,109_4,2019,0.8808333333333334
298,109_4,2020,0.9241666666666664
299,109_4,2021,1.0783333333333334
300,109_4,2022,1.178
301,109_40,2016,0.9349999999999997
302,109_40,2017,0.9525000000000001
303,109_40,2018,1.0666666666666667
304,109_40,2019,1.136666666666667
305,109_40,2020,1.19
306,109_40,2021,1.3925
307,109_40,2022,1.6320000000000001
308,109_41,2016,0.9058333333333332
309,109_41,2017,0.9
310,109_41,2018,0.9700000000000001
311,109_41,2019,1.0566666666666669
312,109_41,2020,1.1150000000000002
313,109_41,2021,1.3149999999999997
314,109_41,2022,1.56
315,109_43,2016,0.9483333333333336
316,109_43,2017,1.0049999999999997
317,109_43,2018,1.1066666666666667
318,109_43,2019,1.1799999999999997
319,109_43,2020,1.285
320,109_43,2021,1.6274999999999997
321,109_43,2022,1.7719999999999998
322,109_44,2016,1.7533333333333336
323,109_44,2017,1.7766666666666666
324,109_44,2018,1.8549999999999998
325,109_44,2019,1.9083333333333332
326,109_44,2020,1.9591666666666672
327,109_44,2021,2.0841666666666665
328,109_44,2022,2.196
329,109_46,2016,1.1083333333333334
330,109_46,2017,1.1649999999999998
331,109_46,2018,1.2366666666666666
332,109_46,2019,1.3808333333333336
333,109_46,2020,1.4075
334,109_46,2021,1.5199999999999998
335,109_46,2022,1.7280000000000002
336,109_47,2016,1.2458333333333333
337,109_47,2017,1.3191666666666668
338,109_47,2018,1.3949999999999998
339,109_47,2019,1.5
340,109_47,2020,1.6075
341,109_47,2021,1.9541666666666666
342,109_47,2022,2.07
343,109_48,2016,1.1150000000000002
344,109_48,2017,1.1833333333333333
345,109_48,2018,1.3641666666666665
346,109_48,2019,1.4166666666666667
347,109_48,2020,1.4808333333333332
348,109_48,2021,1.8533333333333335
349,109_48,2022,1.934
350,109_49,2016,0.9933333333333333
351,109_49,2017,1.1333333333333333
352,109_49,2018,1.2641666666666664
353,109_49,2019,1.33
354,109_49,2020,1.4208333333333334
355,109_49,2021,1.7225000000000001
356,109_49,2022,1.9280000000000002
357,109_490,2016,1.2509090909090907
358,109_490,2017,1.3391666666666664
359,109_490,2018,1.4341666666666668
360,109_490,2019,1.5233333333333334
361,109_490,2020,1.668333333333333
362,109_490,2021,1.9958333333333333
363,109_490,2022,2.138
364,109_491,2016,0.8336363636363636
365,109_491,2017,0.8808333333333334
366,109_491,2018,1.0308333333333335
367,109_491,2019,1.095
368,109_491,2020,1.2658333333333331
369,109_491,2021,1.8066666666666666
370,109_491,2022,1.972
371,109_493,2016,0.8936363636363637
372,109_493,2017,0.875
373,109_493,2018,0.9791666666666665
374,109_493,2019,1.064166666666667
375,109_493,2020,1.14
376,109_493,2021,1.1674999999999998
377,109_493,2022,1.1560000000000001
378,109_494,2016,0.7154545454545453
379,109_494,2017,0.7183333333333333
380,109_494,2018,0.7433333333333333
381,109_494,2019,0.8266666666666667
382,109_494,2020,0.8599999999999999
383,109_494,2021,0.915
384,109_494,2022,1.038
385,109_495,2016,1.0241666666666667
386,109_495,2017,1.0775000000000001
387,109_495,2018,1.1550000000000002
388,109_495,2019,1.2916666666666665
389,109_495,2020,1.488333333333333
390,109_495,2021,1.6075
391,109_495,2022,1.9439999999999997
392,109_497,2016,0.760909090909091
393,109_497,2017,0.7966666666666667
394,109_497,2018,0.8999999999999999
395,109_497,2019,1.013333333333333
396,109_497,2020,1.0166666666666666
397,109_497,2021,1.2125000000000001
398,109_497,2022,1.3679999999999999
399,109_498,2016,1.4908333333333335
400,109_498,2017,1.59
401,109_498,2018,1.6708333333333332
402,109_498,2019,1.7333333333333334
403,109_498,2020,1.8075
404,109_498,2021,1.8816666666666666
405,109_498,2022,2.028
406,109_499,2016,1.735
407,109_499,2017,1.8125
408,109_499,2018,1.7999999999999998
409,109_499,2019,1.8483333333333338
410,109_499,2020,1.8991666666666662
411,109_499,2021,1.928333333333333
412,109_499,2022,2.064
413,109_5,2016,0.9791666666666665
414,109_5,2017,1.0541666666666665
415,109_5,2018,1.1850000000000003
416,109_5,2019,1.3066666666666669
417,109_5,2020,1.4158333333333335
418,109_5,2021,1.7475000000000003
419,109_5,2022,1.762
420,109_50,2016,1.2899999999999998
421,109_50,2017,1.4275000000000002
422,109_50,2018,1.4941666666666666
423,109_50,2019,1.6000000000000003
424,109_50,2020,1.6524999999999996
425,109_50,2021,1.8649999999999995
426,109_50,2022,2.1740000000000004
427,109_500,2016,1.6533333333333333
428,109_500,2017,1.7316666666666667
429,109_500,2018,1.7424999999999997
430,109_500,2019,1.7716666666666667
431,109_500,2020,1.8549999999999998
432,109_500,2021,1.9566666666666668
433,109_500,2022,2.082
434,109_504,2016,1.7563636363636363
435,109_504,2017,1.8724999999999996
436,109_504,2018,2.0024999999999995
437,109_504,2019,2.108333333333333
438,109_504,2020,2.231666666666667
439,109_504,2021,2.4441666666666673
440,109_504,2022,2.538
441,109_505,2016,0.9090909090909091
442,109_505,2017,0.9216666666666665
443,109_505,2018,0.9299999999999998
444,109_505,2019,0.9558333333333335
445,109_505,2020,1.0041666666666667
446,109_505,2021,1.195
447,109_505,2022,1.424
448,109_506,2016,0.9090909090909091
449,109_506,2017,0.955
450,109_506,2018,1.0341666666666667
451,109_506,2019,1.1333333333333333
452,109_506,2020,1.135
453,109_506,2021,1.3166666666666667
454,109_506,2022,1.8219999999999998
455,109_507,2016,0.8054545454545455
456,109_507,2017,0.8008333333333334
457,109_507,2018,0.8075000000000004
458,109_507,2019,0.8233333333333333
459,109_507,2020,0.8891666666666667
460,109_507,2021,0.9766666666666667
461,109_507,2022,1.018
462,109_508,2016,1.1736363636363636
463,109_508,2017,1.2216666666666667
464,109_508,2018,1.3033333333333337
465,109_508,2019,1.376666666666667
466,109_508,2020,1.4174999999999998
467,109_508,2021,1.4883333333333333
468,109_508,2022,1.802
469,109_509,2016,1.621818181818182
470,109_509,2017,1.695833333333333
471,109_509,2018,1.8016666666666667
472,109_509,2019,1.9983333333333333
473,109_509,2020,2.245833333333333
474,109_509,2021,2.52
475,109_509,2022,2.978
476,109_51,2016,1.2249999999999999
477,109_51,2017,1.2833333333333334
478,109_51,2018,1.3650000000000002
479,109_51,2019,1.4433333333333334
480,109_51,2020,1.4791666666666667
481,109_51,2021,1.8375000000000001
482,109_51,2022,1.9300000000000002
483,109_510,2016,0.9183333333333331
484,109_510,2017,0.9883333333333333
485,109_510,2018,1.0625000000000002
486,109_510,2019,1.0741666666666667
487,109_510,2020,1.1433333333333333
488,109_510,2021,1.293333333333333
489,109_510,2022,1.41
490,109_511,2016,0.8672727272727273
491,109_511,2017,0.9049999999999999
492,109_511,2018,0.9575000000000001
493,109_511,2019,1.0833333333333333
494,109_511,2020,1.1483333333333334
495,109_511,2021,1.3641666666666665
496,109_511,2022,1.452
497,109_518,2016,1.2266666666666666
498,109_518,2017,1.3766666666666663
499,109_518,2018,1.4033333333333333
500,109_518,2019,1.4941666666666666
501,109_518,2020,1.535
502,109_518,2021,1.7791666666666668
503,109_518,2022,2.072
504,109_52,2016,1.0925
505,109_52,2017,1.1083333333333336
506,109_52,2018,1.2541666666666667
507,109_52,2019,1.345
508,109_52,2020,1.4425
509,109_52,2021,1.7908333333333335
510,109_52,2022,2.0599999999999996
511,109_523,2016,1.1136363636363635
512,109_523,2017,1.1383333333333334
513,109_523,2018,1.2875000000000003
514,109_523,2019,1.3275
515,109_523,2020,1.4083333333333334
516,109_523,2021,1.5466666666666666
517,109_523,2022,2.006
518,109_525,2016,1.147272727272727
519,109_525,2017,1.1475
520,109_525,2018,1.2358333333333336
521,109_525,2019,1.385
522,109_525,2020,1.4333333333333336
523,109_525,2021,1.7249999999999999
524,109_525,2022,1.964
525,109_529,2016,1.2463636363636361
526,109_529,2017,1.2916666666666667
527,109_529,2018,1.2758333333333336
528,109_529,2019,1.2891666666666666
529,109_529,2020,1.3025000000000002
530,109_529,2021,1.6383333333333336
531,109_529,2022,1.89
532,109_53,2016,1.0450000000000002
533,109_53,2017,1.1074999999999997
534,109_53,2018,1.14
535,109_53,2019,1.3691666666666666
536,109_53,2020,1.4958333333333336
537,109_53,2021,1.78
538,109_53,2022,1.9619999999999997
539,109_530,2016,0.7309090909090908
540,109_530,2017,0.7633333333333333
541,109_530,2018,0.8249999999999998
542,109_530,2019,0.89
543,109_530,2020,0.9358333333333331
544,109_530,2021,1.0200000000000002
545,109_530,2022,1.098
546,109_532,2016,1.16
547,109_532,2017,1.2000000000000002
548,109_532,2018,1.2574999999999996
549,109_532,2019,1.2775
550,109_532,2020,1.2675
551,109_532,2021,1.4100000000000001
552,109_532,2022,1.6440000000000001
553,109_534,2016,1.0945454545454545
554,109_534,2017,1.1075
555,109_534,2018,1.1966666666666668
556,109_534,2019,1.2958333333333336
557,109_534,2020,1.3749999999999998
558,109_534,2021,1.5041666666666664
559,109_534,2022,1.616
560,109_536,2016,1.0645454545454547
561,109_536,2017,1.1050000000000002
562,109_536,2018,1.12
563,109_536,2019,1.1508333333333332
564,109_536,2020,1.1875
565,109_536,2021,1.255
566,109_536,2022,1.402
567,109_537,2016,0.740909090909091
568,109_537,2017,0.755
569,109_537,2018,0.7991666666666668
570,109_537,2019,0.8224999999999999
571,109_537,2020,0.8675
572,109_537,2021,0.9808333333333333
573,109_537,2022,1.05
574,109_539,2016,1.0399999999999998
575,109_539,2017,1.1225
576,109_539,2018,1.195
577,109_539,2019,1.2541666666666667
578,109_539,2020,1.4966666666666664
579,109_539,2021,1.8141666666666667
580,109_539,2022,2.0
581,109_54,2016,1.2283333333333333
582,109_54,2017,1.345
583,109_54,2018,1.5091666666666665
584,109_54,2019,1.651666666666667
585,109_54,2020,1.6766666666666667
586,109_54,2021,1.9866666666666666
587,109_54,2022,2.126
588,109_540,2016,0.9763636363636364
589,109_540,2017,1.0408333333333333
590,109_540,2018,1.05
591,109_540,2019,1.1683333333333334
592,109_540,2020,1.37
593,109_540,2021,1.4983333333333333
594,109_540,2022,1.714
595,109_541,2016,0.8354545454545454
596,109_541,2017,0.8616666666666667
597,109_541,2018,0.8966666666666665
598,109_541,2019,0.9450000000000002
599,109_541,2020,1.0191666666666663
600,109_541,2021,1.1075000000000002
601,109_541,2022,1.4919999999999998
602,109_544,2016,1.101818181818182
603,109_544,2017,1.1208333333333333
604,109_544,2018,1.1733333333333333
605,109_544,2019,1.2833333333333334
606,109_544,2020,1.4058333333333335
607,109_544,2021,1.5024999999999997
608,109_544,2022,2.184
609,109_55,2016,0.8675
610,109_55,2017,0.9183333333333334
611,109_55,2018,1.0058333333333334
612,109_55,2019,1.09
613,109_55,2020,1.1725
614,109_55,2021,1.5183333333333333
615,109_55,2022,1.6420000000000001
616,109_556,2016,
617,109_556,2017,
618,109_556,2018,
619,109_556,2019,
620,109_556,2020,1.2499999999999998
621,109_556,2021,1.4100000000000001
622,109_556,2022,1.506
623,109_557281,2016,
624,109_557281,2017,
625,109_557281,2018,
626,109_557281,2019,
627,109_557281,2020,1.3357142857142856
628,109_557281,2021,1.6133333333333333
629,109_557281,2022,1.688
630,109_559058,2016,
631,109_559058,2017,
632,109_559058,2018,
633,109_559058,2019,
634,109_559058,2020,1.358
635,109_559058,2021,1.4849999999999997
636,109_559058,2022,1.616
637,109_56,2016,0.9841666666666667
638,109_56,2017,1.0291666666666668
639,109_56,2018,1.0958333333333337
640,109_56,2019,1.1758333333333333
641,109_56,2020,1.2925000000000002
642,109_56,2021,1.6333333333333335
643,109_56,2022,1.642
644,109_57,2016,0.8799999999999999
645,109_57,2017,1.155
646,109_57,2018,1.19
647,109_57,2019,1.2725000000000002
648,109_57,2020,1.3266666666666667
649,109_57,2021,1.5466666666666666
650,109_57,2022,1.83
651,109_59,2016,1.2233333333333334
652,109_59,2017,1.2691666666666668
653,109_59,2018,1.3858333333333335
654,109_59,2019,1.5408333333333335
655,109_59,2020,1.543333333333333
656,109_59,2021,1.9324999999999999
657,109_59,2022,1.956
658,109_594,2016,
659,109_594,2017,
660,109_594,2018,
661,109_594,2019,
662,109_594,2020,
663,109_594,2021,1.5158333333333334
664,109_594,2022,1.6019999999999999
665,109_6,2016,0.7863636363636364
666,109_6,2017,0.8233333333333334
667,109_6,2018,0.8591666666666667
668,109_6,2019,0.9200000000000003
669,109_6,2020,1.0158333333333334
670,109_6,2021,1.2308333333333332
671,109_6,2022,1.396
672,109_60,2016,1.0608333333333333
673,109_60,2017,1.1041666666666667
674,109_60,2018,1.2016666666666667
675,109_60,2019,1.3225
676,109_60,2020,1.3683333333333332
677,109_60,2021,1.6500000000000004
678,109_60,2022,1.768
679,109_62,2016,1.0616666666666665
680,109_62,2017,1.1283333333333332
681,109_62,2018,1.2391666666666665
682,109_62,2019,1.3341666666666665
683,109_62,2020,1.4000000000000001
684,109_62,2021,1.7149999999999999
685,109_62,2022,1.832
686,109_625,2016,
687,109_625,2017,0.9433333333333334
688,109_625,2018,1.0125
689,109_625,2019,1.0825000000000002
690,109_625,2020,1.1733333333333333
691,109_625,2021,1.4241666666666666
692,109_625,2022,1.5820000000000003
693,109_63,2016,0.8916666666666666
694,109_63,2017,1.0958333333333334
695,109_63,2018,1.2233333333333334
696,109_63,2019,1.2633333333333334
697,109_63,2020,1.2983333333333336
698,109_63,2021,1.6541666666666666
699,109_63,2022,1.752
700,109_633,2016,
701,109_633,2017,
702,109_633,2018,
703,109_633,2019,1.440909090909091
704,109_633,2020,1.6008333333333333
705,109_633,2021,1.9508333333333334
706,109_633,2022,2.024
707,109_635,2016,
708,109_635,2017,
709,109_635,2018,
710,109_635,2019,
711,109_635,2020,
712,109_635,2021,
713,109_635,2022,
714,109_636,2016,
715,109_636,2017,2.525714285714286
716,109_636,2018,2.31
717,109_636,2019,2.388333333333333
718,109_636,2020,2.3733333333333335
719,109_636,2021,2.5191666666666666
720,109_636,2022,2.6740000000000004
721,109_637,2016,1.11
722,109_637,2017,1.1491666666666667
723,109_637,2018,1.1783333333333335
724,109_637,2019,1.2316666666666667
725,109_637,2020,1.3466666666666667
726,109_637,2021,1.4875
727,109_637,2022,1.6299999999999997
728,109_638,2016,
729,109_638,2017,
730,109_638,2018,2.2649999999999997
731,109_638,2019,2.1516666666666664
732,109_638,2020,2.2891666666666666
733,109_638,2021,2.5508333333333333
734,109_638,2022,2.704
735,109_64,2016,0.9000000000000002
736,109_64,2017,0.9174999999999999
737,109_64,2018,0.9308333333333332
738,109_64,2019,0.9716666666666667
739,109_64,2020,1.0258333333333332
740,109_64,2021,1.1483333333333332
741,109_64,2022,1.246
742,109_640,2016,1.3499999999999999
743,109_640,2017,1.4883333333333333
744,109_640,2018,1.4974999999999998
745,109_640,2019,1.4799999999999998
746,109_640,2020,1.745
747,109_640,2021,1.9533333333333331
748,109_640,2022,2.102
749,109_641,2016,
750,109_641,2017,
751,109_641,2018,
752,109_641,2019,1.367
753,109_641,2020,1.3766666666666663
754,109_641,2021,1.6600000000000001
755,109_641,2022,1.81
756,109_643,2016,1.0550000000000004
757,109_643,2017,1.1800000000000002
758,109_643,2018,1.2858333333333332
759,109_643,2019,1.3783333333333332
760,109_643,2020,1.4391666666666667
761,109_643,2021,1.7666666666666668
762,109_643,2022,1.966
763,109_645,2016,1.1091666666666669
764,109_645,2017,1.1008333333333333
765,109_645,2018,1.1516666666666666
766,109_645,2019,1.2366666666666666
767,109_645,2020,1.2874999999999999
768,109_645,2021,1.6175
769,109_645,2022,1.75
770,109_646,2016,
771,109_646,2017,
772,109_646,2018,2.4385714285714286
773,109_646,2019,2.519166666666667
774,109_646,2020,2.585833333333333
775,109_646,2021,2.8416666666666663
776,109_646,2022,3.098
777,109_647,2016,0.9241666666666667
778,109_647,2017,0.9083333333333333
779,109_647,2018,0.9616666666666668
780,109_647,2019,1.0191666666666666
781,109_647,2020,1.1441666666666668
782,109_647,2021,1.1358333333333333
783,109_647,2022,1.312
784,109_648,2016,0.9508333333333333
785,109_648,2017,0.9708333333333333
786,109_648,2018,0.9508333333333335
787,109_648,2019,1.0808333333333333
788,109_648,2020,1.3258333333333334
789,109_648,2021,1.6108333333333336
790,109_648,2022,1.8199999999999998
791,109_655,2016,0.84
792,109_655,2017,0.8524999999999999
793,109_655,2018,0.9250000000000002
794,109_655,2019,1.0675000000000001
795,109_655,2020,1.0716666666666665
796,109_655,2021,1.1458333333333335
797,109_655,2022,1.318
798,109_656,2016,
799,109_656,2017,1.457142857142857
800,109_656,2018,1.515
801,109_656,2019,1.6524999999999999
802,109_656,2020,1.6300000000000001
803,109_656,2021,1.8624999999999998
804,109_656,2022,2.032
805,109_658,2016,
806,109_658,2017,1.0172727272727273
807,109_658,2018,1.0241666666666667
808,109_658,2019,1.0733333333333335
809,109_658,2020,1.1541666666666666
810,109_658,2021,1.4591666666666665
811,109_658,2022,1.528
812,109_659,2016,
813,109_659,2017,
814,109_659,2018,1.1999999999999997
815,109_659,2019,1.2275
816,109_659,2020,1.2508333333333332
817,109_659,2021,1.5958333333333332
818,109_659,2022,1.682
819,109_66,2016,0.8425000000000001
820,109_66,2017,0.9133333333333331
821,109_66,2018,0.9750000000000002
822,109_66,2019,0.9841666666666667
823,109_66,2020,1.0491666666666666
824,109_66,2021,1.2858333333333334
825,109_66,2022,1.4099999999999997
826,109_661,2016,
827,109_661,2017,
828,109_661,2018,
829,109_661,2019,
830,109_661,2020,
831,109_661,2021,1.6457142857142857
832,109_661,2022,1.7879999999999998
833,109_662,2016,
834,109_662,2017,
835,109_662,2018,
836,109_662,2019,
837,109_662,2020,1.09
838,109_662,2021,1.2341666666666666
839,109_662,2022,1.404
840,109_665,2016,
841,109_665,2017,
842,109_665,2018,
843,109_665,2019,
844,109_665,2020,1.31
845,109_665,2021,1.4024999999999999
846,109_665,2022,1.6179999999999999
847,109_67,2016,0.8291666666666667
848,109_67,2017,0.8766666666666668
849,109_67,2018,0.9341666666666667
850,109_67,2019,1.0058333333333331
851,109_67,2020,1.0458333333333336
852,109_67,2021,1.1433333333333333
853,109_67,2022,1.226
854,109_671,2016,
855,109_671,2017,
856,109_671,2018,1.2042857142857142
857,109_671,2019,1.3216666666666665
858,109_671,2020,1.4116666666666664
859,109_671,2021,1.5783333333333334
860,109_671,2022,1.86
861,109_68,2016,2.3074999999999997
862,109_68,2017,2.370833333333333
863,109_68,2018,2.44
864,109_68,2019,2.4625
865,109_68,2020,2.7449999999999997
866,109_68,2021,2.8249999999999997
867,109_68,2022,3.066
868,109_69,2016,0.9608333333333333
869,109_69,2017,1.0691666666666668
870,109_69,2018,1.1516666666666666
871,109_69,2019,1.1758333333333333
872,109_69,2020,1.2291666666666667
873,109_69,2021,1.505
874,109_69,2022,1.5379999999999998
875,109_7,2016,1.1075000000000002
876,109_7,2017,1.1616666666666666
877,109_7,2018,1.221666666666667
878,109_7,2019,1.2491666666666668
