Longitude,Latitude,Zipcode
-121.96927,48.082339,44114
-121.877517,45.6967,97470
-122.33716,48.469866,98402
-122.483761,47.20655,98501
-110.761244,43.4806,57104
-104.804963,41.159338,69145
-106.955931,44.79697,59101
-104.067882,41.182968,82082
-108.731017,42.833082,82520
-104.184432,42.066393,69162
-74.38491,40.863008,28202
-74.226264,40.586441,57104
-74.557664,40.884278,28202
-74.215827,40.669276,28202
-74.580057,41.120311,43240
-74.064718,40.905892,7416
-77.421408,42.409015,14569
-78.033971,42.223142,14843
-78.873418,42.888735,28202
-78.873346,42.888723,14203
-77.605576,42.270224,16901
-76.803674,42.088512,14902
-76.048267,42.103948,14203
-76.497972,42.440427,14850
-75.492437,43.786857,13617
-73.695574,41.785109,12545
-73.994465,40.745672,10001
-74.008758,40.706016,10005
-82.991107,40.144431,43240
-74.008758,40.706016,43240
-74.015084,40.711297,10286
-74.000928,40.72047,7055
-73.979327,40.75569,28202
-75.492213,44.697866,13617
-78.132629,42.740969,14569
-73.784895,43.083003,12866
-73.195385,40.854908,6604
-73.587877,40.75594,43240
-73.765902,41.032937,43240
-75.550151,39.746728,19899
-75.11871,39.945396,19899
-74.660452,40.349493,19899
-76.453235,41.004095,17815
-76.88157,40.259929,14203
-75.255311,41.571726,18431
-78.352048,40.825124,15701
-77.519201,40.051127,17257
-75.483341,40.041933,57104
-75.326435,40.025405,57104
-75.318796,40.02018,19899
-76.1725,40.629462,19801
-75.927878,40.336503,14203
-84.249937,38.212271,40361
-84.294562,37.747488,43240
-81.836112,40.749358,44606
-82.840952,41.277833,43420
-83.04779,39.996224,43212
-84.509457,39.101654,19899
-81.688959,41.502015,44114
-80.693718,40.886752,19899
-82.260648,40.444033,44637
-84.337442,40.843778,43512
-84.020152,41.573628,43512
-83.320008,41.38464,45263
-83.541539,38.794518,45263
-84.070032,41.699398,43512
-80.724272,40.095787,19899
-84.381842,40.392944,45865
-82.485924,40.393389,19899
-81.764492,40.840678,19899
-82.01748,39.030451,45769
-81.728868,41.051521,19899
-84.387451,40.543597,45202
-82.660372,40.881398,19899
-84.58032,40.851658,57104
-82.350377,41.424948,44114
-81.941737,40.79879,43240
-80.305511,40.694944,43216
-79.147977,41.844804,44114
-80.344245,41.000081,19899
-80.996463,39.563132,26003
-80.709193,40.07687,26003
-76.348901,39.534458,19899
-80.243575,36.095535,57104
-80.250365,34.216988,27601
-77.99768,37.080149,23824
-76.8255,38.094654,22520
-77.435716,37.537806,30308
-76.633788,36.980825,28202
-78.12678,36.725774,27101
-81.5216,37.115695,24060
-81.638103,38.351024,22030
-81.633874,38.351725,27101
-80.631885,37.729454,25304
-79.680551,39.098043,26241
-81.713959,38.322608,26836
-78.757354,39.342247,26757
-81.205605,39.390831,26170
-81.766309,38.954792,25702
-86.808047,33.517754,57104
-86.630178,32.839544,35045
-85.145795,31.89098,36301
-86.606956,33.178366,38801
-86.840848,34.169994,35203
-87.887915,32.839295,35462
-87.992044,34.143147,57104
-87.023759,32.435354,57104
-87.021369,32.410387,39201
-87.817455,33.928881,35594
-88.297532,32.487027,36925
-84.931413,34.376833,30512
-84.38671245,33.76312912,30308
-84.576447,30.905941,35203
-83.356113,32.389408,31014
-84.995928,32.466771,31901
-83.459014,34.204405,29201
-84.446794,31.772372,39842
-83.178376,32.197552,31023
-83.986466,33.956417,30046
-82.469491,33.793786,30817
-81.935982,32.803633,35203
-83.712879,33.793135,57104
-84.260192,32.563271,31076
-82.58727,32.38262,30457
-82.332648,32.59535,27101
-83.510828,31.452777,31768
-85.951845,36.253316,37030
-85.309458,35.047311,30308
-82.830733,36.163395,38101
-90.357804,31.987535,35203
-89.476376,32.364238,39074
-88.822149,39.981916,62501
-88.839044,42.254668,61107
-89.257638,42.126723,61010
-87.632478,41.882829,60602
-87.758833,42.134545,60603
-87.624145,41.892802,43240
-87.634543,41.888012,45263
-87.680911,41.852073,60601
-87.632429,41.881009,60603
-87.939945,41.89871,45263
-87.624059,41.898734,43240
-87.659461,41.968561,60455
-88.861656,39.250654,62422
-89.272908,40.72156,61702
-87.711059,42.040969,45202
-87.68133,42.047006,43240
-90.370271,40.947518,61401
-88.309352,41.887843,60134
-89.926448,41.245031,61443
-88.371352,39.481578,45202
-89.371234,40.790362,64106
-87.697163,40.628289,60953
-89.166312,39.853377,61914
-87.801882,41.888664,43240
-89.647924,39.801054,43240
-87.563926,40.769192,60945
-88.259309,39.986138,61820
-88.270128,39.792331,61953
-89.592575,41.558012,61376
-89.406977,40.702231,61702
-87.708355,42.076708,43240
-86.040993,40.282288,60603
-94.237343,43.069847,50511
-95.551981,42.750517,51012
-93.626365,41.587056,50309
-94.561391,41.28981,50846
-91.309819,40.630914,52627
-95.743328,41.047236,51534
-95.436525,42.712269,56288
-95.471622,42.345062,51445
-91.190894,42.238113,35203
-95.851429,41.922311,51445
-91.043345,41.422586,52761
-93.054775,41.69885,45202
-92.811511,43.284052,50461
-92.410404,41.018404,45202
-95.284077,43.064471,51357
-95.374042,40.765968,50266
-95.200805,42.644649,50588
-94.943135,41.919281,51463
-83.432496,45.062785,19899
-83.748498,42.28078,43240
-83.861402,41.830724,49228
-82.988359,43.212139,48416
-82.620744,43.274072,48422
-96.795817,32.781388,75201
-83.691765,43.017149,43216
-83.738164,43.334017,19899
-85.947161,43.467147,45263
-85.945122,43.467092,43216
-86.229874,43.063656,45263
-86.228981,43.063332,43240
-85.670731,42.967287,45263
-84.03938,42.149633,75201
-86.322418,44.247812,19899
-85.81569,42.026943,49067
-84.443159,42.579829,48801
-84.243254,43.611554,48640
-84.774745,43.604464,48858
-82.785316,42.733634,19899
-84.247784,42.097869,49230
-82.485878,42.823435,45263
-86.274352,42.403227,48640
-85.707502,43.160797,49345
-85.624232,44.764077,45263
-84.284035,42.688032,43216
-90.482312,42.733661,53818
-87.710662,43.753096,57104
-87.50161,44.45746,54301
-89.907021,35.927468,72315
-92.414177,33.813208,71742
-92.272838,34.744418,28202
-93.136642,35.277579,35203
-93.13495,35.278314,72701
-89.528179,38.608727,63141
-89.804661,37.927712,63141
-89.984853,38.567467,63141
-89.958861,38.810966,62025
-88.524715,39.146021,62401
-88.438659,37.8139,62959
-89.412623,38.891992,62448
-87.762524,38.412337,62821
-89.273018,38.441993,62250
-89.656627,39.177711,62056
-89.661702,38.006993,62288
-90.456083,39.628559,62629
-86.900046,37.444797,42347
-92.847055,39.22655,64658
-92.663911,37.680486,63640
-90.298989,38.523751,63125
-90.339991,38.637613,64106
-93.196889,39.121372,65340
-93.272153,38.710989,45202
-90.387021,38.775187,63125
-90.450216,38.606624,63131
-90.346999,38.65302,35203
-90.213725,38.630818,63103
-90.223017,38.604843,28202
-90.304286,38.632436,63139
-90.24718,38.628544,64106
-90.245727,38.578871,19899
-90.200006,38.650593,28202
-90.267865,38.611878,60603
-90.242437,38.601475,64106
-90.514901,38.784309,45202
-92.841351,38.431629,65084
-91.50519,38.9777,45202
-90.359289,38.593038,28202
-90.649482,33.458117,39074
-87.079682,45.749729,49829
-89.281577,46.533709,49938
-87.021783,45.846101,49837
-88.066908,45.817513,54401
-87.612608,45.133374,49801
-84.345845,46.496207,49783
-84.347812,46.497376,43216
-92.1878,43.844993,55923
-96.433778,45.460109,55046
-92.165104,44.161227,55964
-92.268299,43.707889,55952
-112.954027,46.129507,57104
-108.512478,45.783422,59101
-111.033872,45.679346,57104
-112.535531,46.012694,45202
-111.262341,47.494176,59101
-112.037645,46.590135,57104
-109.252546,45.636887,59044
-105.07049372,47.64552326,59301
-105.31310346,46.79406502,59301
-111.517213,46.320532,59644
-108.161551,45.96194,59301
-96.631004,43.021411,51247
-98.570525,44.079405,57382
-97.133921,44.364002,57212
-101.904518,43.963901,57501
-103.974642,45.550363,57717
-99.292244,43.183046,57523
-102.03852,45.022271,57567
-96.594432,44.049477,57101
-97.437376,43.352417,57029
-98.214177,44.362822,57532
-98.988717,44.516216,57382
-98.024054,43.710615,68197
-99.85691,43.374108,57104
-98.277365,44.053892,68197
-91.48887,45.102108,54736
-92.033441,45.043873,55964
-92.170192,45.058677,54014
-108.070784,38.74158,94104
-103.543073,37.985872,81050
-94.686477,39.00621,66204
-100.922283,37.045593,80202
-95.825636,38.634321,66502
-98.739457,37.644141,67124
-94.627028,38.924389,53719
-95.673471,39.051217,66603
-96.997246,37.240531,67005
-95.373975,40.191925,64482
-96.57274391,42.01498717,68716
-97.596592,41.113023,68883
-96.618921,41.210048,68066
-108.211143,36.728118,87401
-97.975448,35.725837,73762
-110.964391,41.26668,94104
-110.334945,41.27581,82939
-104.203698,43.85591,82701
-104.381128,44.40515,82729
-104.952832,42.054399,57104
-104.953259,42.05365,94104
-107.960112,44.016802,82240
-107.758518,32.267345,57104
-96.677403,31.167291,77975
-100.887557,34.938839,79101
-100.90234,29.375427,78840
-96.658568,32.533998,75152
-96.467926,32.756401,28202
-97.748051,31.434913,76501
-95.560464,30.72418,79601
-98.676811,30.749184,78643
-100.712192,32.41106,79424
-95.912823,30.949616,57104
-100.822244,34.014186,76380
-97.821569,28.089367,77437
-94.969022,33.155098,75455
-94.655026,31.603219,75961
-101.384275,33.680221,79357
-96.733956,32.950984,43240
-100.538421,32.444947,79545
-95.150485,31.794795,75766
-94.176829,30.350934,35233
-97.512962,28.036687,78040
-101.192005,36.19877,79081
-100.212979,34.85621,79095
-96.099984,29.310767,77437
-96.101369,29.310194,77437
-118.192338,33.77067,90802
-118.257052,34.052401,94104
-112.246356,42.186384,83252
-111.587106,39.35988,84321
-111.818347,39.154941,84634
-110.811216,39.599014,84133
-111.862561,38.957513,84133
-109.528871,40.455693,84133
-120.470071,47.52217,98815
-122.335017,47.610082,45202
-117.423161,47.657192,99201
-93.2391,33.267098,71753
-94.353574,35.434807,45202
-91.607846,36.226017,72513
-90.786269,35.226222,35203
-94.257533,35.212483,72936
-91.639657,35.271022,72143
-90.330555,35.612517,72501
-90.190893,35.165747,72301
-122.712425,38.437427,94901
-121.499463,38.578358,45202
-121.265356,38.744154,63141
-121.274027,38.134263,95240
-80.069682,26.461633,30308
-81.376922,28.555161,57104
-81.510651,28.673149,28202
-80.277533,25.822838,28202
-116.923486,44.024906,44114
-94.641675,38.916603,64086
-94.877456,38.571643,66101
-97.666877,38.369001,67460
-94.927468,38.811032,64086
-100.002282,39.610378,67669
-90.720074,29.597834,39501
-90.845293,30.88856282,70401
-93.086044,31.763914,71457
-91.146441,30.170791,70788
-90.69598,30.042985,35203
-91.235881,30.291286,70764
-93.284361,32.328697,71457
-91.013929,30.861549,70722
-93.580099,45.568304,55102
-93.770392,44.622992,56011
-95.212076,44.785907,56277
-95.128694,44.209539,56083
-94.164623,45.588725,57104
-94.698941,43.848123,56162
-94.245008,46.3622,56484
-92.847612,45.390326,55045
-94.079362,44.607204,55307
-92.984656,45.276686,57104
-93.191053,44.430031,55046
-94.780613,45.137127,55353
-93.227763,44.973573,45202
-95.724366,44.945571,56283
-93.429582,44.480607,55046
-94.219598,44.553102,56074
-95.610388,45.31075,56215
-95.368445,44.955508,56222
-94.880043,44.9442,56222
-95.264425,44.231976,45202
-95.055442,46.922142,55072
-94.314515,46.602457,57104
-95.694921,45.778739,56343
-95.618696,44.233939,56283
-94.410296,45.096843,55324
-93.600846,44.786487,55318
-95.036601,46.921742,56470
-92.942395,46.015682,55037
-94.89856,39.422296,64098
-92.101626,37.121763,63944
-94.872887,40.349181,80111
-91.205902,39.347664,63334
-91.734672,39.654383,63552
-92.280586,39.234708,65201
-89.580922,36.884361,45202
-90.340143,38.650383,64106
-89.350101,36.923272,63834
-91.943757,38.86997,65251
-94.830371,39.941588,64079
-96.348672,41.452576,68008
-98.912671,41.026554,68869
-98.845522,40.748839,68840
-98.793968,41.248105,68817
-96.272343,40.681437,68454
-96.234331,41.288525,68022
-99.082082,40.696614,57104
-96.653767,40.835681,57104
-72.659137,40.935604,28202
-78.188348,43.068378,14203
-78.388724,43.321098,14203
-78.541426,42.640854,14080
-84.179252,36.331988,37402
-89.085657,35.709233,38006
-89.08714,35.710727,38801
-86.461714,36.381766,38101
-84.295227,35.363421,71611
-86.776742,35.450902,38401
-86.075533,35.471573,37355
-87.796455,36.083423,37055
-89.05794,36.423187,71611
-88.993821,36.066665,38330
-85.952209,36.250149,37083
-86.849062,35.19291,38459
-86.712163,36.322388,35203
-87.035695,35.614205,38401
-83.185795,35.967624,45202
-99.506639,27.50639,57104
-99.17874,28.669127,78017
-97.657227,31.923259,78705
-95.069985,29.916617,77706
-97.451136,29.519116,57104
-99.092923,28.899441,78061
-122.20414554,47.09817691,44114
-87.908353,43.038677,54301
-91.247141,43.811612,54601
-89.526826,43.31416,54301
-89.068319,42.834657,43240
-88.987534,43.70788,53946
-90.937737,44.960084,47708
-111.033732,45.679292,59901
-91.746589,34.783509,38804
-91.337611,34.293184,72042
-91.199915,35.257268,72396
-93.688451,34.062189,71958
-93.053733,34.119533,71923
-91.904882,36.059098,38804
-121.287334,37.956278,95202
-93.616092,42.025878,50010
-92.876466,40.733632,52544
-91.40447,42.854662,52043
-90.315704,42.045324,52732
-91.046819,41.422492,52761
-95.316631,41.657708,51537
-95.304179,42.673399,56288
-92.886625,41.205351,50044
-89.089414,36.964783,42031
-85.250841,37.590659,40033
-85.345236,38.031024,40071
-77.653331,39.508827,21046
-71.228666,42.448125,19801
-83.383267,43.498878,48413
-85.765317,43.219572,49345
-83.748475,42.281207,48104
-84.776693,43.604376,49504
-83.748475,42.281207,19899
-93.053017,43.86664,55917
-92.869506,43.740876,55918
-94.794852,43.958563,56176
-95.60094,45.313384,56085
-94.352071,44.73271,55336
-94.895226,47.491577,56601
-93.601114,44.787428,57104
-93.565754,45.302936,55330
-95.239596,45.016858,56288
-92.997233,45.336199,55092
-93.268439,44.295668,55021
-93.496984,39.358424,64633
-94.073602,38.494287,64739
-89.552481,37.312902,35203
-92.683511,39.145699,65248
-89.87358,37.741431,63775
-94.541913,40.214136,63401
-94.597685,39.980008,64494
-94.53353,38.812697,64086
-92.096158,37.99185,63775
-92.943122,37.154243,65704
-94.37466,38.941978,64086
-93.587834,40.397878,57104
-94.524544,38.905189,64106
-92.583227,40.193371,63501
-92.508028,37.250866,45202
-93.572875,36.904874,80903
-91.404562,38.066534,65453
-89.699238,36.426397,63830
-92.353538,38.910216,65203
-92.665041,37.679468,64106
-90.074103,36.493786,63901
-91.94117,38.490844,65051
-93.291521,37.043468,63901
-93.342584,39.60121,64633
-94.513616,37.082501,68508
-93.204489,37.02007,65721
-90.755531,38.933395,63369
-93.577674,37.794338,45202
-91.355845,39.70993,64106
-93.417851,38.965092,67002
-80.411077,33.321087,29059
-81.929283,33.789171,57104
-97.838579,43.1874,57366
-97.520662,45.332228,57301
-96.494644,42.50142,57049
-96.89023529,44.43827849,57220
-100.433819,45.536087,57401
-99.777188,45.243015,57450
-96.813953,43.983639,57104
-99.98594,44.51443,57078
-100.71326173,43.89038867,57523
-103.597374,43.767023,59101
-97.986311,43.394747,57366
-98.060127,43.004005,57315
-99.330801,43.812181,57078
-86.373111,35.282593,37201
-84.855429,35.195295,38101
-86.840225,35.360735,35653
-84.118551,36.583517,37762
-84.36192,35.519775,37303
-83.600615,36.442166,37752
-86.515631,36.573808,37148
-88.334827,36.444145,38242
-83.568394,36.453895,37879
-86.678347,35.973667,35768
-85.50642,36.163654,35203
-85.377304,35.389636,37327
-86.034532,36.518989,37083
-87.465626,35.778204,38401
-87.783618,35.771667,37097
-97.320003,30.10899,57104
-95.276282,32.309858,75701
-101.936232,33.519723,79424
-95.900489,33.249382,75209
-97.911248,26.155667,35233
-85.236043,31.183647,39837
-87.06302,33.755928,31901
-86.035855,32.638488,39201
-87.681412,30.406373,27101
-87.592864,32.698732,36744
-85.587422,33.648353,27101
-86.475914,33.944957,35203
-85.609961,33.923707,36272
-86.962136,31.428917,27101
-87.705932,34.353038,35653
-87.291896,34.825148,35203
-88.134004,33.901114,35570
-85.893815,32.53605,39201
-85.56442207,33.12150556,36276
-88.063533,34.912343,35677
-87.260492,31.000741,36441
-86.577387,31.984436,38804
-92.016529,34.973657,72032
-92.382049,36.342322,72501
-91.79106,33.629618,71655
-92.398436,34.767017,72211
-91.961584,33.13365,71635
-91.758137,36.220516,38804
-120.142801,34.596078,95678
-122.058976,37.905864,94596
-104.987336,39.742232,74172
-106.044077,39.482919,94104
-102.309701,38.062728,75251
-103.543166,37.987693,81050
-107.671506,38.022941,81427
-104.311311,39.033992,80808
-89.738325,42.15444,61078
-88.427215,42.175189,60603
-88.105632,41.866113,43240
-87.956083,40.113875,61859
-89.534657,39.750599,62563
-89.457132,39.418687,62557
-88.749732,41.930097,19899
-87.65726,41.706763,45202
-88.21451,41.608304,60631
-90.280477,40.907947,60631
-89.815431,39.125906,62629
-87.693716,39.39322,47807
-88.472452,39.713086,61550
-87.775186,41.880032,45202
-88.848612,39.026564,47708
-87.853217,41.892644,60631
-87.845382,42.167317,45202
-89.613108,40.812849,61615
-87.645742,41.609894,45263
-88.608831,42.249287,60603
-89.019738,39.62513,62075
-85.841846,40.276162,46802
-87.320751,40.617663,47944
-85.650727,40.41573,46928
-85.596332,40.487938,46802
-86.541951,39.885076,46149
-84.940028,40.048768,45202
-86.914062,38.674073,47546
-86.761891,40.745431,57104
-85.166676,40.88059,46777
-86.874898,40.749324,47305
-86.499821,40.864613,46978
-84.999585,41.662321,57104
-85.055898,41.36706,19899
-87.378357,40.516319,47921
-85.511845,40.897846,46750
-85.173183,39.812498,47327
-92.677148,43.066635,50616
-91.383391,40.395883,52627
-91.533943,42.683358,52310
-91.476921,43.269262,52172
-92.523651,41.585281,50171
-93.278208,41.385111,50125
-91.553687,40.964006,52641
-95.556628,38.778663,66524
-100.853763,39.125332,67748
-97.875807,39.01003,67484
-97.039046,37.06127,67005
-94.650852,39.106495,66101
-97.015474,39.218199,66531
-94.635182,39.100717,66101
-94.628703,39.115548,66101
-86.268998,37.193205,40223
-84.578287,37.61937,40505
-85.344816,38.221922,40065
-85.692843,37.999858,47112
-76.614986,39.287207,28202
-76.837677,39.543711,21155
-76.850781,39.606785,14203
-77.722105,39.642842,21046
-95.951619,44.319356,56169
-95.348201,44.786831,56285
-93.858193,44.082006,56080
-93.195651,44.982225,55103
-94.427929,43.831702,56088
-94.706909,43.761968,56176
-95.916034,45.587977,55102
-95.211351,44.316302,56294
-92.98357,45.26248,52240
-95.716592,46.553894,56573
-92.855541,44.026367,57104
-93.152197,44.543802,55010
-93.537091,44.862277,55318
-94.546635,45.326732,56364
-93.282812,43.573327,56036
-92.998538,44.611583,55987
-93.81562,44.204309,56069
-94.810208,45.669962,45202
-93.227061,44.087947,56159
-93.28811,45.030299,57104
-92.571092,47.517257,55769
-94.718712,43.761982,56176
-94.92822,44.415363,56087
-93.360173,44.573951,55020
-94.462338,44.316922,55041
-93.919998,44.770539,55368
-95.31667,43.738688,56123
-91.194505,39.342848,63334
-92.223496,37.811231,65583
-92.7960106,38.65417852,65081
-89.987669,37.299484,45202
-94.350296,37.838675,64772
-92.2101,39.473475,65263
-93.379209,38.240213,65101
-93.86812,36.67882,64106
-92.579177,38.351038,65026
-94.513222,37.089441,64106
-94.590232,39.013943,28202
-92.46668782,40.5278694,63501
-94.497673,38.812943,65101
-94.760521,38.971068,80111
-93.586603,40.397878,45202
-94.275989,37.4956,64759
-91.498035,40.042666,62301
-89.861064,37.725819,45202
-90.523317,36.927098,63957
-94.58504527,38.0908905,64723
-109.954811,45.834386,59011
-109.950612,47.319447,59644
-110.668435,47.818123,59901
-108.771676,45.669775,59044
-114.097142,47.5281,59901
-114.313725,48.195706,59901
-107.87386,48.359807,59538
-100.515477,40.631291,69025
-97.783968,41.07669,68467
-99.222447,40.102077,68971
-98.607479,41.00069,68824
-96.644691,41.057258,68017
-101.244011,42.935607,68516
-77.603909,43.157413,28202
-75.998756,35.508573,16125
-80.295665,36.242925,27601
-79.981359,36.239364,30308
-78.703185,34.326958,27101
-78.899989,35.99572,30308
-80.447034,35.614614,28072
-76.187414,36.540831,23703
-79.665591,36.361533,57104
