Longitude,Latitude,Zipcode
-9651985.2767,4196206.2032,37144
-10746120.1766,3895666.8485,75098
-10656155.5512,3478117.1403,77449
-10929626.3038,3033957.1427,78539
-11344967.1752,3972977.2307,79416
-13472765.271,4760228.0787,95959
-13149201.8015,5863627.4708,99359
-13301067.291,4371997.8199,93631
-8099402.1041,5110259.0924,6051
-8944874.1961,2984144.2897,33018
-9218753.0855,3230436.4923,33776
-10532299.0033,4726900.0437,66205
-12812951.152,4325880.1234,89101
-8380697.2153,4840664.6324,8027
-8331876.2188,4910234.5562,8560
-10627230.6613,3459501.6957,77035
-13601567.5161,6030793.485,98056
-11105439.3421,3810229.4993,79606
-8677054.8154,4790822.5784,25404
-13122349.7491,3984305.8095,92780
-10131600.363,3614903.072,70722
-10647293.4729,4396893.918,74048
-13494358.8292,5720511.1682,97058
-8620832.5322,4527549.0355,23227
-9856423.5865,5471851.7235,54901
-7365731.8081,2050998.959,736
-9874352.6338,4476160.47,62960
-9539131.8197,4623643.6813,47130
-9043111.2715,3862743.6725,29918
-8656489.2982,4662649.3839,22712
-10278419.182,4142341.4171,72118
-13507112.1633,4691153.9343,95747
-9771223.7019,5040588.1943,60914
-9779468.1877,5215906.0413,60085
-12809213.1265,4313282.2838,89120
-8987217.7388,4876465.9069,26003
-8274523.8642,4951837.6479,7067
-8740316.7196,4037403.0669,28420
-11394979.4685,3749062.6153,79762
-11836507.3238,3730756.9497,79935
-10613081.8391,3481351.8352,77093
-13737902.1128,5942566.2827,98541
-9390197.0442,3536247.6562,32327
-12328562.4997,3703050.1723,85624
-12508215.0368,5340664.0425,83221
-9859215.5282,4539096.5198,62946
-10054067.2258,4660715.6906,63123
-8836449.3836,4904340.2106,15650
-10838115.1097,3863457.6723,76107
-10377810.4313,4679257.0879,65301
-8520529.4764,4772272.4781,21206
-8042825.723,5002668.8849,11975
-8781347.4396,4273258.3549,27519
-8376216.1975,4965839.2164,18042
-8877545.9703,4011509.4936,29560
-10770565.4324,3898288.7019,75075
-10648934.0561,3483741.3088,77084
-10628930.9497,3501334.2858,77014
-8631372.6513,4525675.3109,23294
-9324721.8528,4461143.1508,40962
-9496396.3798,4567701.8931,40008
-10210271.1426,3692363.3069,71354
-10352524.6051,5624670.0206,55109
-8232070.5587,4980682.6668,10128
-8519421.0113,5163045.1698,14892
-8834926.111,4357607.8335,27379
-10880830.3562,5389960.6045,57311
-8423180.4202,4797584.517,19709
-8568348.4925,4700426.8307,20020
-9069826.36,3655290.9818,31520
-9752941.5498,5135654.1711,60616
-11117767.0232,4725425.0968,67672
-10680155.4173,5027493.744,68123
-10775643.8854,4200383.6127,74840
-8366497.2869,4877444.1673,19095
-10817668.1608,3856644.5401,76013
-12334097.9557,3789411.7243,85710
-9178944.1226,3255227.404,33612
-8918215.7813,3080950.9087,33415
-9918198.9499,5062634.0205,61301
-10545457.9005,4714613.5775,66215
-7917273.9219,5203291.6944,2131
-10517601.0589,4710823.2398,64134
-8603334.1759,4706796.3784,22181
-10834508.0541,4229513.4447,73020
-10506496.2757,4418988.698,64850
-8931736.9411,4368310.6238,27022
-10683571.002,4315920.8874,74105
-13636084.7407,5981322.039,98405
-13614635.1572,6095768.8268,98275
-11661412.0708,4838201.4262,80019
-10077992.061,3457874.4689,70374
-8026096.9471,5411624.8349,3741
-8255386.4521,4975151.6281,7029
-8543933.9703,4856753.6186,17403
-9055190.2121,3937494.8672,29817
-8593248.8002,4898852.7396,17013
-11058348.1369,3512578.5959,78024
-10820948.9814,3703166.4564,76710
-10037685.4601,4185158.0338,72301
-8364122.853,4826670.5307,8071
-8278932.583,5015245.6148,7480
-9015857.7202,4169159.5032,29708
-9042575.0778,4178873.7968,29710
-12027781.0152,5524391.0012,82410
-7353296.1237,2061970.3197,727
-7357274.4816,2084000.3152,921
-12447295.6275,3946862.9946,85204
-9762692.8799,5138182.1189,60623
-8240839.8987,4978334.1553,7086
-10859320.936,4252637.706,73012
-9671260.3426,4284508.4496,37064
-18191192.53,7333078.09,99583
-9915079.6548,4590742.8567,62884
-9861519.6989,5197506.9375,60152
-12214623.8165,5011211.4805,84046
-9910365.0009,4077871.3297,38841
-9802679.034,4684569.1261,62450
-9526587.5327,5204725.3793,49007
-8031296.088,5410439.8416,3748
-8971015.8365,5102655.9294,44003
-10761927.7618,3874838.7738,75228
-10807949.1156,3928726.3841,76208
-10838368.0828,3845988.4777,76123
-8432170.2033,4786936.1914,19709
-9502442.5132,4411200.7454,42717
-7913000.0249,5247589.2639,1864
-10372346.9282,4106546.7861,71956
-12077537.2552,4505727.7439,81323
-8932737.0287,3008766.8647,33314
-7814034.7321,5433636.5263,4096
-9466167.1132,4292667.7004,38555
-10960217.5888,3428122.8847,78203
-13602510.4389,6006781.0426,98031
-13602672.5682,6117153.1309,98271
-9065632.3694,3317757.5763,32811
-10555596.7189,4487463.8942,66724
-9776652.7688,4420832.2831,42211
-8540172.3532,4881485.4177,17370
-13067800.5089,4094977.3288,92392
-10461304.3643,3835330.1085,71107
-9248719.2672,5246561.3749,48310
-10071768.017,4674632.1728,63141
-9472993.1784,5309368.9591,48846
-13076158.8142,4048750.7248,92336
-10795539.9815,3873496.4871,75061
-10372057.267,3535986.4916,70601
-8284356.9528,4943448.0684,8854
-9390321.3011,4794101.8564,45044
-11398636.7583,4140193.5696,79045
-12453883.3296,3940443.7045,85224
-10370084.1121,5619613.9938,55108
-8133483.8168,5061881.5027,6401
-12711282.1885,6169301.1519,59912
-12827902.9529,4319633.0189,89146
-9724374.0498,5857381.4109,49855
-10841241.4887,3247387.3273,78390
-12363948.1831,3778581.8985,85757
-13279008.1568,4376334.7693,93647
-10527319.375,4463651.3904,64834
-8077374.9581,5169306.2922,1106
-10814237.8774,3920560.2205,76205
-11398780.0971,3742279.3639,79763
-10937547.5203,3026053.2169,78501
-8587241.3652,4707715.8673,22207
-9560364.145,4538317.3047,42701
-9231930.2076,5216919.0434,48230
-10352563.5231,5630667.7536,55110
-12101408.955,4234957.3803,87301
-8852155.0766,4139762.2357,28351
-10851256.3282,4225418.6243,73129
-12283406.8724,3704334.5293,85613
-9055378.4953,3493831.0871,32084
-8236192.9545,5002336.7889,7621
-10379360.2261,4470528.2047,65803
-11679037.883,6132199.3582,59213
-8238246.8286,5025098.8607,10954
-9407691.383,4757920.2514,45231
-9496422.5787,4168747.9962,37402
-13097063.2398,4247678.3281,93555
-13559994.4038,4480431.3216,95121
-13454392.9811,4522418.7885,95326
-7910856.7624,5217783.3507,2129
-9867576.0916,3551104.2457,39553
-10770611.7557,3867239.7442,75223
-12505812.4375,3979212.5186,85374
-12418149.7032,3949189.4351,85120
-13611151.0982,4482167.6925,94020
-9814026.7126,5163332.1517,60107
-10709965.2093,3674243.2106,75846
-9841994.1962,5505673.263,54911
-9161710.6745,4114075.9749,29680
-13437488.4626,4238353.7477,93465
-9350757.6106,4018902.7047,30046
-9784171.6559,5128365.4266,60525
-10614582.9726,3627454.7031,75862
-13054714.9618,4045403.6607,92404
-9325853.3388,5185598.8571,48176
-10022594.1204,4179942.8588,38126
-10061043.9397,4690818.1409,63042
-10007720.8095,4176682.5087,38117
-10691379.9289,6091790.6595,56748
-9183859.2793,4579525.2065,25514
-9736907.3734,4271027.1089,37033
-10661929.4631,3483496.7433,77493
-9528744.702,3646531.2177,36375
-9586693.3116,4044726.9569,35956
-13097343.3737,3971178.8131,92692
-9271916.7521,3615547.2643,31602
-10364125.672,4333022.2473,72601
-10598924.0898,4749781.5528,66054
-10554463.2828,4704866.9373,66061
-9530126.0316,5309684.0415,49505
-8945130.6205,4766183.222,26301
-12491179.145,3966604.9447,85303
-12451247.0065,3937240.8511,85225
-8915859.7228,3082402.9575,33406
-12495307.7351,3974122.941,85345
-12356596.3611,3795152.6807,85745
-9426294.6432,4711649.2342,41091
-13612066.1051,4552645.9672,94607
-10411369.8243,5585420.8421,55379
-13594463.0884,4535511.518,94580
-13321872.509,4405293.9461,93727
-10492101.3179,3493296.1996,77705
-13171415.4528,4055479.5641,91504
-13163539.8095,4060969.0318,91214
-13111318.3682,4037781.3,91768
-13156357.7978,4092668.3032,93510
-13168767.7504,4031674.4174,90007
-13065806.6261,4101232.591,92395
-13113183.4965,4033164.7681,91765
-13143701.9519,4051763.8114,91107
-13145115.3813,4040099.3725,91770
-9055761.0064,3286057.4163,34744
-13610437.4767,4603716.5835,94589
-13120467.2294,3990527.4121,92707
-13131657.1479,4005458.3724,92804
-13137565.9476,3997371.6284,92683
-13118229.0813,3997105.4814,92705
-9354229.0753,5147247.8652,49221
-13036460.0802,4003453.3631,92567
-13079052.9926,4028332.0045,92509
-13072182.2372,4029440.3934,92509
-13029744.5635,3863855.0549,91941
-13029351.8292,3846949.5631,91910
-13030754.4625,3841844.8956,91911
-13424297.0122,4179086.5082,93420
-13563134.4713,4487234.0482,95116
-13553421.6333,4426998.7098,95076
-11690761.4161,4842558.1633,80221
-11696073.5885,4925443.5577,80538
-9424755.3136,4019830.8306,30127
-9384413.6617,4039781.3062,30009
-10519100.3037,5111769.0775,50115
-10081287.2048,5093787.9135,52803
-10736483.1444,5237784.8361,51103
-7981108.0936,5187864.9982,1560
-7872961.6387,5394031.1471,4087
-9522345.0891,5179481.9494,49097
-15062349.3973,8281184.6241,99840
-13639762.6428,4561643.1291,94941
-9238523.0934,4874990.5528,43229
-10144185.1069,5318421.3187,53821
-13041189.0729,3914213.4256,92069
-9609732.8862,3809423.4288,36108
-13206750.3007,4054548.0457,91307
-10566320.5348,4693720.6089,66030
-12438076.6917,4906495.247,84058
-8878934.7239,4950205.2022,15068
-8915056.6676,3100539.1993,33403
-9586191.4342,3549744.535,32459
-8050745.1547,5097132.671,6415
-10876230.135,3553084.6515,78758
-13514749.4711,4418460.5565,95023
-9350267.7215,4021546.4584,30046
-9803487.2666,5153708.188,60108
-10149517.4027,3559383.0112,70802
-9794274.564,5143813.5226,60101
-9223206.8104,4980985.6251,44827
-10830472.9448,5567688.3282,57241
-10969158.7893,3419801.3922,78224
-7639141.7037,5578685.6802,4429
-9071037.1785,3271893.4084,34758
-8254556.8235,4928044.6613,7730
-13528724.4315,4673964.7257,95835
-10190160.6535,4092499.2036,72160
-13169990.2667,3990786.3221,90731
-9844039.3626,5173358.8855,60140
-9736989.0217,5080290.9069,46373
-9504001.1994,4630483.21,40014
-10157651.6489,3552746.9188,70719
-13593749.1071,4532776.9829,94541
-9294593.4705,3894003.2936,31032
-8607997.4665,4515211.3539,23075
-8670833.7695,4048823.6658,28412
-13233305.2659,4058050.8216,91360
-13059506.6187,3926911.8287,92057
-13653601.158,4646071.4101,95409
-9229348.2112,5230133.4239,48080
-9197755.4703,3527441.6959,32025
-9245392.6574,5264886.4472,48316
-9262201.3592,5244156.4897,48009
-7829200.7429,5408271.6359,4106
-7928266.6558,5185590.3717,2032
-9370335.9312,5311485.1336,48867
-9275430.1869,5227239.8013,48152
-8076768.5804,5250968.4213,1376
-8083203.7294,5178585.7093,1107
-10362874.4456,4094748.6518,71913
-13589517.7126,4537742.5297,94546
-13295762.6875,4382510.1498,93654
-13320098.0603,4342874.978,93230
-13061506.6663,4019216.8225,92506
-12960322.4494,4043963.4414,92284
-9246592.6225,5230824.8325,48091
-9274944.934,5207662.9642,48141
-13575980.7347,4619368.3982,94533
-13518239.4765,4722966.6997,95692
-13631372.6009,6012135.3112,98070
-9825034.5296,4138015.7857,38852
-9149633.0983,4219458.2656,28746
-11396454.088,3747845.4214,79762
-10201967.4342,4383611.3376,65692
-8233940.4786,5286823.167,12302
-11883390.2525,4171014.1666,87121
-11658269.0073,4684692.5724,80911
-9208268.9216,3279179.1308,34652
-11876168.3158,4170589.3511,87105
-11511943.5606,4213937.6612,88426
-8790935.7721,3999169.2423,29579
-11713365.9208,4244170.6641,87701
-10918676.9469,3218014.9867,78332
-8582189.9676,4688608.4355,22306
-8615126.5944,4719339.8251,20170
-11875760.0794,4127591.8651,87031
-8227773.3194,4988749.2262,10457
-8227792.0576,4985539.34,10455
-11487865.37,3777010.2801,88252
-9216216.2443,3224862.524,33708
-10949445.0564,5958019.3368,58492
-8239260.6948,4984390.4749,7094
-11480811.8679,3856485.7741,88240
-16551670.0083,8573570.8624,99693
-13819086.4785,4978044.9228,95503
-8912624.2115,3092328.1675,33407
-8635659.907,4621210.5836,22407
-8231493.3595,4987368.034,10031
-8411058.4922,4820508.6353,19720
-8527857.0549,4755653.8129,21225
-9279510.728,5219531.4889,48154
-10496415.7843,5753500.4367,56373
-10693762.542,5053758.8049,68134
-13223657.6854,4788127.7084,89406
-8280770.984,4941004.1094,8817
-9761417.2569,5128703.3959,60629
-10652979.4797,4722878.8753,66611
-10057955.6924,4021893.6445,38966
-12886462.9188,4988644.8577,89801
-11015185.5457,4117361.4407,73566
-7356107.7927,2090405.8618,908
-11610096.8107,4726411.1943,80808
-9911335.6888,5214854.4464,61115
-8546208.9982,4328091.3947,27924
-10483393.838,5839901.3459,56401
-9820130.4799,4097436.1319,38827
-11521717.1473,5132973.3108,69356
-8778543.9415,5211258.2466,14719
-8232906.551,4960677.4791,11226
-8878235.7232,4309829.5887,27405
-10763778.8364,3910308.4688,75013
-8896409.3295,4299810.7286,27282
-8244038.6574,5023141.8881,10977
-10723184.5971,4376393.6664,74084
-9191068.8123,4063218.9634,29620
-9786519.4952,5306608.551,53207
-10597121.3677,3441089.1871,77546
-12165482.3751,4043330.5305,85925
-12460893.2908,5389582.2407,83401
-8591501.5191,4728090.7181,20854
-10960555.0319,4949046.5172,68901
-10711356.1156,5127920.5911,68061
-8267360.6765,5003622.4902,7470
-7356162.1208,2083896.204,928
-9338510.7779,5100158.6408,43558
-7484096.3398,2077256.7625,677
-9762298.9329,3574379.0836,36567
-9369500.034,4808546.0861,45458
-13579217.5558,4479504.8234,95130
-9423070.9673,4477588.3261,42567
-10906152.7882,5066024.9412,68638
-9055634.4159,4958991.4437,44643
-9368011.2817,4831558.0508,45403
-10976764.9179,4177673.5802,73015
-10591537.2565,4291133.7113,74441
-9191222.7864,3173029.6519,34243
-13618349.6379,6176721.5626,98273
-10852528.2025,4242121.5834,73131
-10668702.3357,4266531.4069,74447
-10544948.4043,4410254.7444,74370
-10659478.3606,4156038.8499,74501
-9692416.8875,4047974.2671,35098
-8797434.5877,5327826.919,14305
-8492685.9795,4934318.3264,19507
-8934244.4497,5165729.3338,16415
-9280069.3651,4394138.0732,24281
-9777151.4207,5232883.4032,60096
-12708030.6711,6055775.0491,59860
-8773267.059,4231400.8657,27526
-9297263.5397,4993019.2577,45867
-10754953.659,3908828.4206,75002
-10506263.5257,3836263.796,75670
-9198228.5846,4385907.1843,24251
-11733051.3589,5275804.0212,82633
-8847009.0957,4954399.778,15686
-8936670.4226,3003292.2078,33026
-9961487.9831,3811926.4226,39074
-7938917.927,5296081.1871,3038
-10959108.4846,4371320.3253,73716
-8474527.3532,4420304.8219,23455
-13606874.219,6060385.0896,98034
-9784288.6059,5308584.0648,53207
-9757202.774,4129006.6533,35661
-17814893.1237,11278930.6349,99782
-9348231.2878,4537599.3125,40336
-9825814.0445,5212370.905,60050
-8579085.8958,4730431.3088,20906
-8054676.8186,5334752.1796,3602
-8230731.2046,5068625.5871,10524
-8951812.3299,4293295.8162,27006
-8998795.1939,4389412.946,24333
-8891329.4479,4388934.6007,24112
-8568436.32,4839362.1774,17331
-9641740.8392,3872259.4241,35045
-7935645.0827,5090203.4658,2842
-9183511.3652,4166911.1041,29661
-9825246.0512,5199875.9902,60014
-10025062.5509,4657266.05,62223
-8019436.2457,5171187.1763,1550
-10416786.1418,5670802.9252,55330
-12239565.1898,5753526.6735,59011
-10684024.8024,5065947.1585,68112
-8276313.1965,4996532.1975,7045
-8672975.5649,4265475.6203,27893
-9147699.8626,4059827.9151,29649
-10902505.4092,3446667.9115,78155
-9676458.2479,3849344.8648,36758
-10047099.9114,4666961.5747,63110
-8227936.7424,4967263.6656,11221
-8727707.6152,4252447.4986,27527
-10753628.2663,4298767.0874,74030
-8381884.2109,4901514.0068,19446
-10601819.637,3469602.0768,77547
-8852294.5526,4486528.9809,24523
-13593976.0682,6068308.1742,98072
-13017206.6286,3993600.009,92544
-10367125.034,5581069.2753,55068
-8659736.0798,5340179.5393,14559
-8246653.1548,4956490.0079,10304
-10739727.4051,3861391.4104,75126
-10838587.2803,3855004.4072,76109
-8970168.2954,4482921.9304,24136
-8230890.5514,4982993.4171,10035
-8358812.379,5240990.5906,13796
-8764884.0227,4232431.164,27501
-12449364.5443,5136443.3323,84335
-12362276.022,4753984.0567,84537
-13346881.471,5899873.8946,99349
-9065445.7037,4485128.4712,24808
-9040250.2111,4549444.6951,25801
-9695904.0263,3587120.8729,32570
-7858323.8608,5121948.1174,2532
-8388803.9919,4570659.2258,23336
-8411224.3448,4559039.1704,23407
-10521630.2168,4220698.9973,74954
-9017192.0555,4125935.229,29729
-9304236.4595,4363010.9096,37879
-10631487.004,3771487.1716,75763
-11342757.6833,4190994.6759,79106
-8503153.6225,4446367.6541,23666
-11326977.1375,4707365.9749,67758
-9562639.8868,4492397.71,42713
-10509226.4844,4417882.6612,64850
-9103409.8194,4452133.8194,24641
-9993771.2068,3998927.0233,38901
-8784197.252,4642102.8644,22801
-10684248.2067,5042092.1625,68107
-7956685.0113,5272905.8734,3060
-11872694.677,4184473.4323,87107
-9094438.2424,5073178.085,44134
-8420368.8991,4861494.2086,19380
-10712144.845,3905872.4317,75135
-9777220.1504,5266583.364,53405
-7200865.5779,2007677.7554,820
-17594058.5911,2471166.768,96712
-13621912.8471,6071289.97,98020
-13050945.4852,6044508.9638,99206
-10574475.8208,3440678.0766,77518
-9036842.3237,4626261.7908,25125
-9101339.1061,4714604.1798,26164
-11368012.2447,3767207.9603,79705
-10828898.4749,3858596.8244,76105
-8738173.7121,4584861.3386,22903
-9906563.4826,5341068.1185,53594
-8571228.9272,4707150.7323,20002
-9809983.9226,5339479.1249,53051
-13625332.7783,4868223.2911,96021
-9758063.0528,5139393.0785,60608
-9541595.0294,4732705.415,47273
-9662625.8419,4835413.5839,46172
-10996200.3791,4653670.8817,67544
-8618660.9112,4778221.3273,21703
-10478497.5274,4752253.402,64077
-11319989.8152,5096624.0362,69121
-13492400.2877,4686190.8763,95746
-9534004.5628,5306067.1837,49506
-10303109.8243,6026390.6489,55792
-10934348.4585,3602964.8573,78611
-10623016.2516,3868444.2673,75783
-8497820.8953,4447038.757,23669
-13615938.602,6032699.654,98108
-13643373.9595,5960760.4096,98433
-9651321.3803,4126329.8025,35806
-10376827.8463,4088395.8252,71964
-10125097.551,4309278.1947,72476
-8259416.6661,4972803.7353,7103
-8231895.0672,4968644.178,11206
-8237143.7728,5154664.329,12401
-13632807.45,6266282.9949,98264
-12351888.359,5053238.1021,82931
-13608080.9263,4603183.9042,94503
-8564591.3694,4708007.1515,20019
-9831818.0412,5153332.1132,60175
-9922819.7362,5096382.227,61342
-9451544.4145,5058414.3746,46785
-9615209.1259,4840303.5473,46112
-10626470.5384,4534642.0857,66720
-10830431.9813,4542057.2283,67220
-8241019.5889,4914815.7345,7739
-10705163.6335,4071495.4025,74525
-9566277.0606,4024597.7653,35905
-9963231.4886,4075996.3257,38655
-7724661.5862,5588146.8193,4967
-9997606.6795,4842011.3464,62677
-11465363.438,5285314.3556,69337
-7957408.4985,5277697.8943,3064
-9748907.7813,5125268.4213,60649
-9810326.0092,4242200.4798,38329
-9535944.328,4354267.153,38562
-11343256.9019,4187310.4697,79109
-9865998.2639,5380615.1103,53032
-9825080.4693,5243465.9501,53105
-9922446.696,5203440.6002,61101
-8516602.0086,4698903.7357,20764
-9336884.5672,4303231.7052,37914
-8600902.8601,4707503.4117,22180
-7365182.4384,2050180.8039,736
-9643880.0835,4131027.5368,35810
-8659579.07,5341628.2927,14559
-9213765.4231,4117164.1704,29670
-11349565.2684,3969254.2768,79407
-10398627.2466,5611150.998,55305
-8428010.1996,4818640.1403,19713
-9449791.8068,3947218.3567,30263
-10041356.5368,4652341.4093,62239
-9813575.2426,5105586.315,60544
-10330198.6106,4781955.3197,65281
-8230516.4039,4982504.5032,10035
-8211314.4575,4953791.5956,11691
-9424152.9453,4447710.9963,42503
-8902335.9633,4251402.8352,27205
-10847153.4867,4259392.1239,73034
-10868802.5816,3231025.5764,78410
-13602749.5722,6061183.0676,98034
-12350335.8691,3785559.5094,85714
-10370211.1316,4192095.9078,72834
-9933651.0598,4904450.02,61723
-9801106.8212,5091037.5066,60432
-8498624.1834,4797505.0391,21014
-8543938.4362,4720165.6301,20715
-10258829.6014,4659502.5421,65101
-9312991.2112,4979966.0735,45835
-8379884.8033,4981290.3467,18064
-10876529.62,3019318.0366,78550
-8154752.0354,5549599.3304,5446
-8479725.1914,5250419.0466,13045
-8223678.619,4963861.393,11208
-9066010.4141,5067376.5576,44139
-11030878.0575,4167949.0953,73651
-10688073.5329,4325555.6243,74127
-8374517.1939,4862730.5717,19131
-10776793.5987,3897865.5372,75093
-11108614.3576,3621472.6712,76859
-8681265.157,4649446.7715,22701
-13072309.9668,6051411.3769,99205
-10040640.0236,4190432.0761,72364
-9392322.9736,5313689.8358,48866
-9873521.4078,4081531.8917,38866
-10904305.7079,4190075.3502,73079
-10559081.5774,4421655.4414,74354
-8367899.4337,4888001.9393,19025
-11174887.1475,4287048.0611,79014
-9839187.3729,4789860.9977,61938
-8227216.769,4994409.0868,10463
-8302982.9124,4891123.5204,8501
-8223058.5249,4991879.8377,10467
-10627911.8718,4242606.2517,74450
-8422816.6837,4871950.718,19335
-8393901.9181,5000933.194,18322
-8646994.3459,4671507.5253,20119
-9945050.9794,4027897.5644,38915
-9641549.2099,3871993.9538,35045
-9644777.8092,3556634.818,32548
-8981540.9131,3820429.6814,29902
-11177266.3925,3695548.153,76905
-9813653.3549,5164862.0845,60107
-9908597.8839,4015497.5304,38851
-9388592.0289,3561357.9135,32304
-10041679.98,3802766.5386,39203
-9205725.2871,4860882.2358,43062
-8911485.0683,4950903.2078,15237
-9763743.9381,5427187.9254,53081
-7919002.1275,5213861.7203,2134
-10817972.1866,5187844.5183,68790
-8341838.2917,4931002.0862,8557
-8270494.884,4955599.6609,7065
-8208451.8554,4969812.3341,11428
-8129849.4364,4987927.4236,11738
-10635784.5567,3598745.2606,77320
-8591089.1831,4712382.8252,22101
-9687931.5685,3817997.2988,36701
-12962572.2276,5389523.2947,83634
-9968541.0341,4858666.5535,62693
-8509237.5907,4798004.5241,21047
-8559635.9942,4755425.9614,21042
-13334470.5277,6122573.969,98812
-9062358.6933,3313624.3495,32805
-9958274.9505,3841886.128,39189
-9433338.932,4769531.8042,45013
-13658950.5345,5713603.0338,97217
-10595429.9142,3460835.3167,77502
-12334408.837,5382130.0957,83001
-10020213.1371,4653877.5647,62226
-8542248.0482,4764694.1786,21207
-8558800.5267,4703439.8019,20743
-7924637.3134,5400055.0853,3894
-8780538.5323,4177748.0655,28301
-9159535.3067,4138184.456,29607
-8606675.8801,4479590.0323,23860
-9767091.8968,4724320.499,62454
-10234655.1985,6058363.8668,55706
-13187572.2173,4246985.5232,93240
-13028789.9947,4149095.9415,92311
-9201778.7058,3212839.2398,33712
-9659209.6768,4974329.2316,47960
-8590177.2057,4664592.731,20640
-10211335.5438,4816226.0783,63456
-8230826.8256,4952219.8684,11235
-10912191.0447,3373183.924,78113
-8353306.1513,4893013.3476,18966
-8952043.327,5109338.9074,16424
-8260493.2938,4986988.5307,7042
-8675395.6415,4060724.9652,28401
-9424436.2462,4743427.8976,45248
-8908494.6005,5175706.4882,16509
-9722600.4538,4325900.6087,37036
-13311123.3887,4397468.8938,93657
-13267676.9092,4057356.1833,93030
-8483793.8943,4340485.2468,27909
-10700000.7343,3909192.9779,75402
-10643924.7005,3832203.8845,75790
-9823779.7607,5120573.1305,60504
-10190173.8854,4368408.7746,72554
-7959759.8388,5159916.3579,2895
-8277212.9041,4944505.3882,8840
-8918822.4837,3092123.271,33417
-10841242.4669,4939410.527,68406
-10669402.7915,4921774.3215,68305
-8001569.1056,5304570.8524,3047
-9428297.504,4730429.1029,41048
-9481983.5527,4609485.6082,40065
-10615343.507,3492295.8344,77039
-10828447.4287,3871254.6535,76117
-8461766.6181,4404766.4911,23456
-13098913.0631,6035958.7996,99022
-7351910.3885,2085563.558,928
-13333651.7759,4410251.2747,93726
-10014912.3744,4295191.4851,72315
-10944786.0356,4249569.365,73040
-10509703.9125,4216751.5884,72901
-10503017.0105,4020499.3663,71842
-12278497.7583,3758453.4227,85602
-9786772.4171,5315449.4502,53204
-12348485.464,3677442.6799,85621
-7925246.5448,5123601.7046,2777
-12759785.7035,3853578.4549,85364
-9548964.4553,5290919.8474,49418
-13611442.5649,4558613.2786,94703
-10866286.4462,4229850.0676,73127
-13248509.2895,4208025.412,93304
-13249162.809,4220885.0644,93308
-13194121.9666,4058961.3941,91325
-13178674.8756,4049358.8913,91602
-13136010.4355,4046526.7464,91016
-13188152.372,4030438.5534,90405
-13166036.7596,4062223.6497,91042
-13176254.1924,4033559.9615,90016
-13115731.5633,4044428.4716,91773
-13150772.2278,4047587.6311,91101
-13659322.8898,4589095.4276,94946
-13453094.6146,4495232.8111,95324
-13420259.8203,5084558.6643,96101
-13614091.9978,4623409.8974,94558
-9425531.2545,4695840.2253,41092
-8574153.1011,4764619.9044,21738
-13134043.5591,3999622.1345,92841
-13109999.5505,3995743.546,92782
-12969767.7959,4021511.8535,92240
-13566456.4162,4498158.1832,95035
-13562778.9971,4473577.4322,95123
-13566417.8114,4469870.5284,95120
-13535031.7269,4446651.9706,95020
-13576168.182,4437140.4805,95073
-13611447.0506,5045885.7506,96025
-13656774.9671,4626099.034,94928
-13652757.3338,4617101.875,94954
-10484812.7556,5509068.1798,56074
-13451688.972,4547211.9159,95361
-13467413.2041,4534224.0367,95350
-12487426.3532,3979724.0672,85306
-13287530.3707,4346832.2363,93291
-9578637.848,4452589.1407,42160
-10373375.7261,5611251.3809,55105
-12819612.8426,4490075.0853,89001
-13269490.1376,4064377.5757,93003
-13211999.7383,4064766.0355,93063
-8990792.5461,4198188.9352,28215
-10464406.3878,3619696.7256,75951
-11693327.0009,4840061.448,80030
-11668346.7365,4819930.6009,80012
-11687001.0995,4812896.9026,80110
-11689801.4765,4823964.3637,80223
-11701960.5987,4842466.6328,80005
-11673658.6104,4720583.5378,80840
-11663034.7815,4708344.0412,80918
-11702041.5233,4805828.3041,80127
-11386169.6467,4765001.7148,80807
-11692058.8255,4943636.277,80525
-12103717.1844,4744871.1009,81521
-12083089.7975,4733857.0302,81501
-11434848.6654,4601520.4263,81092
-11651549.0584,4612072.9216,81005
-11668944.2753,4896082.098,80651
-8406816.4825,4742954.3119,19901
-8417252.7227,4765373.237,19977
-8403990.4694,4840274.5989,19810
-8427663.2701,4824800.7307,19711
-8991169.4815,3297367.5381,32926
-8935563.1731,3008392.898,33328
-8921522.1085,3018721.4921,33305
-9106499.7012,3025165.7785,34103
-9097367.5579,3534666.2982,32244
-9090347.3779,3366521.625,32784
-8928291.8346,2972613.7872,33136
-8950173.6591,2957841.1723,33186
-9203323.2977,3282693.4826,34654
-9073466.2127,3430283.0714,32112
-9036421.2468,3357185.4407,32764
-9392170.9651,3519897.6019,32327
-9141229.0537,3971515.3574,30809
-9351688.6599,3859673.7003,31078
-9380770.5239,3985905.3764,30034
-9385445.2672,4014943.2943,30341
-9436110.5677,3986363.1669,30135
-9048011.8435,3790967.3276,31312
-9070514.1271,3650915.7577,31520
-9172111.1041,3896539.3562,30434
-9173886.7497,3908613.0308,30434
-9141838.1813,3774407.8105,30453
-9172564.6343,3792386.3981,30474
-17607680.3152,2442023.6205,96792
-10451487.0038,5172361.8661,50036
-10286898.1552,4976302.5437,52537
-10327753.905,5214929.7868,50638
-10196565.014,5107948.2958,52246
-10747831.321,5286521.6206,51001
