Longitude,Latitude,Zipcode
-81.476687855,28.144780763,34758
-71.3611225619999,41.9240838480001,2703
-71.121242281,42.3507795100001,2146
-81.832688692,30.108762428,32068
-82.1623349449999,29.165875541,34471
-72.198011482,41.7411039190001,6250
-80.222455815,27.133437293,34997
-71.066301879,42.3630925480001,2114
-71.049055546,42.3785090760001,2129
-71.145714465,41.707486913,2720
-70.956760931,42.471620106,1904
-72.472077338,42.155775937,1056
-85.29454565,37.0966415730001,42728
-93.746940772,40.750934665,50144
-95.251773234,38.2797210620001,66032
-101.251929912,37.9465932690001,67860
-97.7039442509999,39.1293319640001,67467
-71.2368999999999,42.2771000000001,2492
-70.945753607,41.740725232,2745
-71.2021,42.1890000000001,2062
-70.4681028369999,41.7329844970001,2537
-71.1093999999999,42.39,2143
-72.59237295,42.121315027,1104
-94.352054967,35.355865991,72903
-94.4187544819999,35.3739403050001,72901
-91.697001131,35.2518860440001,72143
-93.088824163,34.1229135660001,71923
-93.551825772,36.359062103,72616
-93.744235921,36.400163789,72632
-92.059254885,33.6103641340001,71671
-90.99738763,36.2897602730001,72455
-92.425587644,33.81085539,71742
-90.1890985109999,35.1431102350001,72301
-92.8367393299999,33.5758211300001,71701
-93.1091393739999,36.2365313550001,72601
-92.0828645349999,35.856583126,72560
-90.20483796,36.390119473,72454
-91.9979984999999,35.504501126,72543
-92.721351317,35.168014912,72110
-92.320137314,34.7490251460001,72205
-92.223409163,34.7836548870001,72117
-92.394413249,34.8764356660001,72113
-93.057577489,34.5098970650001,71901
-93.052607872,34.5121250130001,71901
-93.066270414,34.46802567,71913
-92.785888401,34.358774038,72104
-92.082686048,34.2221914250001,71603
-92.017680195,34.1877346910001,71603
-94.154845038,36.109099384,72703
-81.088862423,32.030530877,31404
-94.119851426,36.1278907560001,72703
-94.1862192249999,36.1355102700001,72741
-88.402509675,44.2482512390001,54915
-94.221631243,34.589053601,71953
-93.9351706319999,35.1403219220001,72927
-93.724878549,35.289293339,72855
-90.7866405359999,35.219557917,72396
-92.381816086,34.74429608,72205
-87.880384379,43.0614554430001,53211
-111.010018508,31.8065711130001,85622
-91.558299542,34.5175108030001,72160
-84.933171913,37.3177168120001,42539
-83.977277144,37.7061970980001,40336
-82.767320076,37.729010056,41653
-85.6329369279999,38.235330086,40207
-85.793916414,38.178264384,40215
-85.6273409469999,38.235696632,40207
-85.3760651539999,38.394890194,40031
-71.794919787,42.2764120840001,1605
-71.2744,42.5047000000001,1730
-70.933380246,42.8484143950001,1913
-71.1092,42.3379,2215
-71.11227314,42.3158184070001,2130
-70.6806,42.6255,1930
