,PROPERTY_ID,Year,Avg_RentActual
0,101_1,2016,697.5
1,101_1,2017,700.9166666666666
2,101_1,2018,772.25
3,101_1,2019,855.5
4,101_1,2020,860.25
5,101_1,2021,928.1666666666666
6,101_1,2022,1044.0
7,101_1002,2016,832.25
8,101_1002,2017,888.9166666666666
9,101_1002,2018,945.75
10,101_1002,2019,967.1666666666666
11,101_1002,2020,1015.4166666666666
12,101_1002,2021,1098.25
13,101_1002,2022,1213.0
14,101_1006,2016,915.75
15,101_1006,2017,972.25
16,101_1006,2018,984.8333333333334
17,101_1006,2019,1000.8333333333334
18,101_1006,2020,1044.0
19,101_1006,2021,1330.9166666666667
20,101_1006,2022,1499.2
21,101_1007,2016,1139.3333333333333
22,101_1007,2017,1156.5
23,101_1007,2018,1187.0833333333333
24,101_1007,2019,1229.75
25,101_1007,2020,1252.6666666666667
26,101_1007,2021,1413.8333333333333
27,101_1007,2022,1550.0
28,101_1008,2016,1103.75
29,101_1008,2017,1135.8333333333333
30,101_1008,2018,1142.6666666666667
31,101_1008,2019,1215.8333333333333
32,101_1008,2020,1259.25
33,101_1008,2021,1327.75
34,101_1008,2022,1387.0
35,101_1013,2016,745.8333333333334
36,101_1013,2017,740.3333333333334
37,101_1013,2018,729.0
38,101_1013,2019,735.5833333333334
39,101_1013,2020,738.8333333333334
40,101_1013,2021,774.3333333333334
41,101_1013,2022,825.2
42,101_1014,2016,871.5
43,101_1014,2017,912.4166666666666
44,101_1014,2018,937.4166666666666
45,101_1014,2019,991.6666666666666
46,101_1014,2020,982.4166666666666
47,101_1014,2021,1077.6666666666667
48,101_1014,2022,1216.6
49,101_1015,2016,888.0
50,101_1015,2017,947.5833333333334
51,101_1015,2018,983.25
52,101_1015,2019,1020.1666666666666
53,101_1015,2020,1053.3333333333333
54,101_1015,2021,1112.3333333333333
55,101_1015,2022,1211.6
56,101_1017,2016,681.0833333333334
57,101_1017,2017,682.0833333333334
58,101_1017,2018,691.5833333333334
59,101_1017,2019,706.5833333333334
60,101_1017,2020,713.8333333333334
61,101_1017,2021,745.0
62,101_1017,2022,798.0
63,101_1018,2016,1033.9166666666667
64,101_1018,2017,1026.9166666666667
65,101_1018,2018,1148.0
66,101_1018,2019,1177.4166666666667
67,101_1018,2020,1121.25
68,101_1018,2021,1229.25
69,101_1018,2022,1313.0
70,101_1019,2016,939.3333333333334
71,101_1019,2017,997.9166666666666
72,101_1019,2018,1063.1666666666667
73,101_1019,2019,1119.8333333333333
74,101_1019,2020,1109.8333333333333
75,101_1019,2021,1238.5833333333333
76,101_1019,2022,1482.4
77,101_102,2016,634.25
78,101_102,2017,672.9166666666666
79,101_102,2018,744.5833333333334
80,101_102,2019,747.4166666666666
81,101_102,2020,786.5833333333334
82,101_102,2021,823.9166666666666
83,101_102,2022,930.0
84,101_1021,2016,1153.75
85,101_1021,2017,1171.0833333333333
86,101_1021,2018,1184.9166666666667
87,101_1021,2019,1225.75
88,101_1021,2020,1273.1666666666667
89,101_1021,2021,1355.6666666666667
90,101_1021,2022,1517.2
91,101_1022,2016,857.5
92,101_1022,2017,888.6666666666666
93,101_1022,2018,966.8333333333334
94,101_1022,2019,995.9166666666666
95,101_1022,2020,1006.0833333333334
96,101_1022,2021,1235.6666666666667
97,101_1022,2022,1322.0
98,101_1023,2016,1046.3333333333333
99,101_1023,2017,1181.75
100,101_1023,2018,1257.5833333333333
101,101_1023,2019,1411.9166666666667
102,101_1023,2020,1322.1666666666667
103,101_1023,2021,1632.5833333333333
104,101_1023,2022,1875.2
105,101_1024,2016,687.8333333333334
106,101_1024,2017,746.0833333333334
107,101_1024,2018,754.9166666666666
108,101_1024,2019,775.6666666666666
109,101_1024,2020,795.1666666666666
110,101_1024,2021,890.0
111,101_1024,2022,1040.8
112,101_1026,2016,1235.0833333333333
113,101_1026,2017,1255.25
114,101_1026,2018,1303.3333333333333
115,101_1026,2019,1325.8333333333333
116,101_1026,2020,1371.4166666666667
117,101_1026,2021,1397.0
118,101_1026,2022,1513.8
119,101_1028,2016,1028.3333333333333
120,101_1028,2017,1104.5
121,101_1028,2018,1184.0833333333333
122,101_1028,2019,1251.6666666666667
123,101_1028,2020,1190.5
124,101_1028,2021,1534.5
125,101_1028,2022,1718.8
126,101_103,2016,733.9166666666666
127,101_103,2017,750.9166666666666
128,101_103,2018,794.0833333333334
129,101_103,2019,889.0833333333334
130,101_103,2020,938.75
131,101_103,2021,1123.4166666666667
132,101_103,2022,1282.4
133,101_1030,2016,776.8333333333334
134,101_1030,2017,815.4166666666666
135,101_1030,2018,847.6666666666666
136,101_1030,2019,868.9166666666666
137,101_1030,2020,912.4166666666666
138,101_1030,2021,957.5833333333334
139,101_1030,2022,1015.2
140,101_1031,2016,706.3333333333334
141,101_1031,2017,734.0833333333334
142,101_1031,2018,850.9166666666666
143,101_1031,2019,1001.5
144,101_1031,2020,1047.0833333333333
145,101_1031,2021,1133.3333333333333
146,101_1031,2022,1284.2
