,PROPERTY_ID,Year,Avg_RentActual
0,104_1,2016,512.6666666666666
1,104_1,2017,527.0833333333334
2,104_1,2018,566.0
3,104_1,2019,603.25
4,104_1,2020,698.8333333333334
5,104_1,2021,736.9166666666666
6,104_1,2022,831.6
7,104_10,2016,566.1666666666666
8,104_10,2017,601.5833333333334
9,104_10,2018,638.0833333333334
10,104_10,2019,650.75
11,104_10,2020,689.4166666666666
12,104_10,2021,678.1666666666666
13,104_10,2022,815.4
14,104_100,2016,587.8333333333334
15,104_100,2017,590.6666666666666
16,104_100,2018,621.25
17,104_100,2019,768.8333333333334
18,104_100,2020,958.3333333333334
19,104_100,2021,1015.9166666666666
20,104_100,2022,1135.6
21,104_1001,2016,838.2
22,104_1001,2017,819.0
23,104_1001,2018,871.25
24,104_1001,2019,936.6666666666666
25,104_1001,2020,958.9166666666666
26,104_1001,2021,971.0
27,104_1001,2022,1095.0
28,104_1006,2016,817.1666666666666
29,104_1006,2017,770.3333333333334
30,104_1006,2018,801.6666666666666
31,104_1006,2019,885.4166666666666
32,104_1006,2020,923.75
33,104_1006,2021,1037.3333333333333
34,104_1006,2022,1315.2
35,104_1009,2016,715.5
36,104_1009,2017,726.5
37,104_1009,2018,775.6666666666666
38,104_1009,2019,796.1666666666666
39,104_1009,2020,810.0
40,104_1009,2021,853.1666666666666
41,104_1009,2022,890.6
42,104_101,2016,1496.0
43,104_101,2017,1559.3333333333333
44,104_101,2018,1633.25
45,104_101,2019,1615.5833333333333
46,104_101,2020,1665.8333333333333
47,104_101,2021,1696.9166666666667
48,104_101,2022,1838.8
49,104_1010,2016,974.0833333333334
50,104_1010,2017,998.5
51,104_1010,2018,1052.4166666666667
52,104_1010,2019,1094.5833333333333
53,104_1010,2020,1129.1666666666667
54,104_1010,2021,1195.1666666666667
55,104_1010,2022,1318.6
56,104_1012,2016,692.4166666666666
57,104_1012,2017,700.1666666666666
58,104_1012,2018,698.9166666666666
59,104_1012,2019,698.6666666666666
60,104_1012,2020,711.9166666666666
61,104_1012,2021,712.0833333333334
62,104_1012,2022,746.0
63,104_1019,2016,
64,104_1019,2017,
65,104_1019,2018,
66,104_1019,2019,1467.4
67,104_1019,2020,1533.3333333333333
68,104_1019,2021,1899.3333333333333
69,104_1019,2022,2234.4
70,104_102,2016,1109.1666666666667
71,104_102,2017,1154.0833333333333
72,104_102,2018,1155.0
73,104_102,2019,1242.1666666666667
74,104_102,2020,1231.6666666666667
75,104_102,2021,1382.5833333333333
76,104_102,2022,1545.0
77,104_103,2016,997.0833333333334
78,104_103,2017,1031.5833333333333
79,104_103,2018,1073.25
80,104_103,2019,1101.75
81,104_103,2020,1148.3333333333333
82,104_103,2021,1265.5833333333333
83,104_103,2022,1375.4
84,104_104,2016,865.3333333333334
85,104_104,2017,830.1666666666666
86,104_104,2018,871.0833333333334
