,state,county,tract,region,ALAND
2242,06,037,06037400604,California,12203880.978395062
2243,06,037,06037400800,California,12203880.978395062
2244,06,037,06037400900,California,12203880.978395062
2245,06,037,06037401001,California,1433465.0
2246,06,037,06037401002,California,1473432.0
2247,06,037,06037401101,California,3011641.0
2248,06,037,06037401102,California,1282147.0
2249,06,037,06037401201,California,2342228.0
2250,06,037,06037401202,California,3146115.0
2251,06,037,06037401203,California,1903093.0
2252,06,037,06037401303,California,5799445.0
2253,06,037,06037401304,California,8887768.0
2254,06,037,06037401311,California,4278484.0
2255,06,037,06037401312,California,2807850.0
2256,06,037,06037401500,California,4769208.0
2257,06,037,06037401601,California,2595450.0
2258,06,037,06037401602,California,2026779.0
2259,06,037,06037401603,California,12203880.978395062
2260,06,037,06037401701,California,12203880.978395062
2261,06,037,06037401703,California,12203880.978395062
2262,06,037,06037401704,California,12203880.978395062
2263,06,037,06037401800,California,12203880.978395062
2264,06,037,06037401901,California,1716967.0
2265,06,037,06037401902,California,2656563.0
2266,06,037,06037402001,California,1458711.0
2267,06,037,06037402002,California,1654730.0
2268,06,037,06037402101,California,1189547.0
2269,06,037,06037402102,California,2285871.0
2270,06,037,06037402200,California,6360106.0
2271,06,037,06037402301,California,1331437.0
2272,06,037,06037402303,California,944282.0
2273,06,037,06037402304,California,697362.0
2274,06,037,06037402402,California,12203880.978395062
2275,06,037,06037402403,California,2032376.0
2276,06,037,06037402404,California,4090895.0
2277,06,037,06037402405,California,1013779.0
2278,06,037,06037402406,California,1167576.0
2279,06,037,06037402501,California,1015920.0
2280,06,037,06037402502,California,12203880.978395062
2281,06,037,06037402600,California,12203880.978395062
2282,06,037,06037402702,California,1498495.0
2283,06,037,06037402703,California,1070958.0
2284,06,037,06037402705,California,865507.0
2285,06,037,06037402706,California,1061837.0
2286,06,037,06037402801,California,1815766.0
2287,06,037,06037402803,California,630282.0
2288,06,037,06037402804,California,1318217.0
2289,06,037,06037402902,California,1845219.0
2290,06,037,06037402903,California,1584347.0
2291,06,037,06037402904,California,1908562.0
2292,06,037,06037403000,California,2416493.0
2293,06,037,06037403200,California,12203880.978395062
2294,06,037,06037403303,California,12203880.978395062
2295,06,037,06037403304,California,12203880.978395062
2296,06,037,06037403305,California,1481586.0
2297,06,037,06037403312,California,12203880.978395062
2298,06,037,06037403316,California,2910037.0
2299,06,037,06037403317,California,4190584.0
2300,06,037,06037403318,California,3368569.0
2301,06,037,06037403319,California,2224163.0
2302,06,037,06037403320,California,3916947.0
2303,06,037,06037403321,California,6363003.0
2304,06,037,06037403322,California,12203880.978395062
2305,06,037,06037403323,California,3148181.0
2306,06,037,06037403324,California,7953999.0
2307,06,037,06037403325,California,17104379.0
2308,06,037,06037403401,California,2294729.0
2309,06,037,06037403402,California,1737142.0
2310,06,037,06037403403,California,3889027.0
2311,06,037,06037403404,California,2389804.0
2312,06,037,06037403405,California,12203880.978395062
2313,06,037,06037403406,California,12203880.978395062
2314,06,037,06037403407,California,4724953.0
2315,06,037,06037403408,California,3169743.0
2316,06,037,06037403500,California,4918499.0
2317,06,037,06037403600,California,12203880.978395062
2318,06,037,06037403702,California,1706609.0
2319,06,037,06037403703,California,2159661.0
2320,06,037,06037403721,California,1897377.0
2321,06,037,06037403722,California,1803301.0
2322,06,037,06037403801,California,1882745.0
2323,06,037,06037403802,California,1303921.0
2324,06,037,06037403901,California,1257911.0
2325,06,037,06037403902,California,2113035.0
2326,06,037,06037404000,California,1317437.0
2327,06,037,06037404100,California,1348804.0
2328,06,037,06037404201,California,927530.0
2329,06,037,06037404202,California,12203880.978395062
2330,06,037,06037404301,California,1107477.0
2331,06,037,06037404302,California,615758.0
2332,06,037,06037404401,California,1450508.0
2333,06,037,06037404402,California,3346362.0
2334,06,037,06037404501,California,805206.0
2335,06,037,06037404503,California,656776.0
2336,06,037,06037404504,California,672303.0
2337,06,037,06037404600,California,22853908.0
2338,06,037,06037404701,California,1544165.0
2339,06,037,06037404702,California,1156276.0
2340,06,037,06037404703,California,1206056.0
2341,06,037,06037404801,California,12203880.978395062
2342,06,037,06037404802,California,12203880.978395062
2343,06,037,06037404803,California,12203880.978395062
2344,06,037,06037404901,California,1141674.0
2345,06,037,06037404902,California,691898.0
2346,06,037,06037404903,California,545369.0
2347,06,037,06037405001,California,1677531.0
2348,06,037,06037405002,California,885073.0
2349,06,037,06037405101,California,1121229.0
2350,06,037,06037405102,California,961817.0
2351,06,037,06037405201,California,1355854.0
2352,06,037,06037405202,California,953267.0
2353,06,037,06037405203,California,719185.0
2354,06,037,06037405301,California,825367.0
2355,06,037,06037405302,California,1795072.0
2356,06,037,06037405400,California,1328886.0
2357,06,037,06037405500,California,1864881.0
2358,06,037,06037405600,California,2100911.0
2359,06,037,06037405701,California,1043909.0
2360,06,037,06037405702,California,1376777.0
2361,06,037,06037405800,California,1895341.0
2362,06,037,06037405900,California,1319991.0
2363,06,037,06037406000,California,1908795.0
2364,06,037,06037406101,California,1388112.0
2365,06,037,06037406102,California,12203880.978395062
2366,06,037,06037406200,California,12203880.978395062
2367,06,037,06037406300,California,5386135.0
2368,06,037,06037406402,California,12203880.978395062
2369,06,037,06037406411,California,12203880.978395062
2370,06,037,06037406412,California,12203880.978395062
2371,06,037,06037406500,California,2022163.0
2372,06,037,06037406601,California,1968195.0
2373,06,037,06037406602,California,1590290.0
2374,06,037,06037406701,California,943135.0
2375,06,037,06037406702,California,2783380.0
2376,06,037,06037406800,California,12203880.978395062
2377,06,037,06037406901,California,12203880.978395062
2378,06,037,06037406902,California,12203880.978395062
2379,06,037,06037407001,California,976187.0
2380,06,037,06037407002,California,2938929.0
2381,06,037,06037407101,California,1135255.0
2382,06,037,06037407102,California,922628.0
2383,06,037,06037407200,California,12203880.978395062
2384,06,037,06037407301,California,989555.0
2385,06,037,06037407302,California,803838.0
2386,06,037,06037407400,California,607630.0
2387,06,037,06037407501,California,1131321.0
2388,06,037,06037407502,California,1029828.0
2389,06,037,06037407601,California,781203.0
2390,06,037,06037407602,California,933775.0
2391,06,037,06037407701,California,1141957.0
2392,06,037,06037407702,California,2000942.0
2393,06,037,06037407801,California,1071597.0
2394,06,037,06037407802,California,3131733.0
2395,06,037,06037407900,California,12203880.978395062
2396,06,037,06037408003,California,1363277.0
2397,06,037,06037408004,California,621560.0
2398,06,037,06037408005,California,3680014.0
2399,06,037,06037408006,California,3323281.0
2400,06,037,06037408133,California,1056841.0
2401,06,037,06037408134,California,884018.0
2402,06,037,06037408135,California,1127701.0
2403,06,037,06037408136,California,1009037.0
2404,06,037,06037408137,California,830776.0
2405,06,037,06037408138,California,894992.0
2406,06,037,06037408139,California,784402.0
2407,06,037,06037408140,California,912809.0
2408,06,037,06037408141,California,1123884.0
2409,06,037,06037408202,California,12203880.978395062
2410,06,037,06037408211,California,12203880.978395062
2411,06,037,06037408212,California,2815221.0
2412,06,037,06037408301,California,2623790.0
2413,06,037,06037408302,California,2956151.0
2414,06,037,06037408303,California,1842624.0
2415,06,037,06037408401,California,1158807.0
2416,06,037,06037408402,California,11568103.0
2417,06,037,06037408501,California,12203880.978395062
2418,06,037,06037408503,California,4201562.0
2419,06,037,06037408504,California,1417893.0
2420,06,037,06037408505,California,1990287.0
2421,06,037,06037408623,California,960231.0
2422,06,037,06037408624,California,1379188.0
2423,06,037,06037408625,California,2148733.0
2424,06,037,06037408626,California,2496759.0
2425,06,037,06037408627,California,3125499.0
2426,06,037,06037408628,California,2359377.0
2427,06,037,06037408629,California,1772780.0
2428,06,037,06037408630,California,12203880.978395062
2429,06,037,06037408631,California,1476685.0
2430,06,037,06037408703,California,17112893.0
2431,06,037,06037408704,California,12203880.978395062
2432,06,037,06037408705,California,1927095.0
2433,06,037,06037408706,California,12203880.978395062
2434,06,037,06037408722,California,2105580.0
2435,06,037,06037408723,California,12203880.978395062
2436,06,037,06037408724,California,533587.0
2437,06,037,06037408800,California,1791720.0
2438,06,037,06037430002,California,12203880.978395062
2439,06,037,06037430003,California,11942911.0
2440,06,037,06037430101,California,1989698.0
2441,06,037,06037430102,California,1287327.0
2442,06,037,06037430200,California,5160049.0
2443,06,037,06037430301,California,24373515.0
2444,06,037,06037430302,California,1937348.0
2445,06,037,06037430400,California,3593846.0
2446,06,037,06037430501,California,4700348.0
2447,06,037,06037430502,California,2942903.0
2448,06,037,06037430600,California,3691110.0
2449,06,037,06037430701,California,2977806.0
2450,06,037,06037430721,California,4091501.0
2451,06,037,06037430723,California,486394.0
2452,06,037,06037430724,California,579861.0
2453,06,037,06037430801,California,1704595.0
2454,06,037,06037430802,California,1858234.0
2455,06,037,06037430803,California,2277699.0
2456,06,037,06037430901,California,1164434.0
2457,06,037,06037430902,California,1177867.0
2458,06,037,06037431001,California,12203880.978395062
2459,06,037,06037431002,California,1350081.0
2460,06,037,06037431100,California,3007139.0
2461,06,037,06037431200,California,1487868.0
2462,06,037,06037431300,California,816699.0
2463,06,037,06037431400,California,1594643.0
2464,06,037,06037431501,California,1028124.0
2465,06,037,06037431502,California,1693783.0
2466,06,037,06037431600,California,2128554.0
2467,06,037,06037431700,California,12203880.978395062
2468,06,037,06037431800,California,1361845.0
2469,06,037,06037431900,California,999157.0
2470,06,037,06037432000,California,12203880.978395062
2471,06,037,06037432101,California,1160623.0
2472,06,037,06037432102,California,1870466.0
2473,06,037,06037432201,California,1215872.0
2474,06,037,06037432202,California,1319678.0
2475,06,037,06037432300,California,1962983.0
2476,06,037,06037432401,California,1035278.0
2477,06,037,06037432402,California,1494702.0
2478,06,037,06037432500,California,12203880.978395062
2479,06,037,06037432601,California,1404867.0
2480,06,037,06037432602,California,1064490.0
2481,06,037,06037432700,California,1825589.0
2482,06,037,06037432801,California,791496.0
2483,06,037,06037432802,California,592727.0
2484,06,037,06037432901,California,1134679.0
2485,06,037,06037432902,California,1088322.0
2486,06,037,06037433101,California,12203880.978395062
2487,06,037,06037433102,California,12203880.978395062
2488,06,037,06037433200,California,1787366.0
2489,06,037,06037433302,California,854241.0
2490,06,037,06037433304,California,789658.0
2491,06,037,06037433305,California,511912.0
2492,06,037,06037433306,California,434314.0
2493,06,037,06037433307,California,421859.0
2494,06,037,06037433401,California,12203880.978395062
2495,06,037,06037433402,California,557892.0
2496,06,037,06037433403,California,706777.0
2497,06,037,06037433501,California,12203880.978395062
2498,06,037,06037433503,California,12203880.978395062
2499,06,037,06037433504,California,12203880.978395062
2500,06,037,06037433601,California,1125458.0
2501,06,037,06037433602,California,967425.0
2502,06,037,06037433700,California,12203880.978395062
2503,06,037,06037433801,California,12203880.978395062
2504,06,037,06037433802,California,12203880.978395062
2505,06,037,06037433901,California,720929.0
2506,06,037,06037433902,California,12203880.978395062
2507,06,037,06037434001,California,1073132.0
2508,06,037,06037434003,California,963510.0
2509,06,037,06037434004,California,684403.0
2510,06,037,06037460000,California,12203880.978395062
2511,06,037,06037460100,California,12203880.978395062
2512,06,037,06037460200,California,3186616.0
2513,06,037,06037460301,California,4905569.0
2514,06,037,06037460302,California,1312594.0
2515,06,037,06037460401,California,5302088.0
2516,06,037,06037460501,California,7444788.0
2517,06,037,06037460502,California,2614173.0
2518,06,037,06037460600,California,12203880.978395062
2519,06,037,06037460700,California,7436628.0
2520,06,037,06037460800,California,6696659.0
2521,06,037,06037460900,California,2435554.0
2522,06,037,06037461000,California,1768267.0
2523,06,037,06037461100,California,1949762.0
2524,06,037,06037461200,California,2455789.0
2525,06,037,06037461300,California,1948639.0
2526,06,037,06037461400,California,1016754.0
2527,06,037,06037461501,California,1004066.0
2528,06,037,06037461502,California,1172567.0
2529,06,037,06037461600,California,1661582.0
2530,06,037,06037461700,California,2184325.0
2531,06,037,06037461901,California,878770.0
2532,06,037,06037461902,California,835329.0
2533,06,037,06037462001,California,511707.0
2534,06,037,06037462002,California,511535.0
2535,06,037,06037462100,California,1043919.0
2536,06,037,06037462201,California,536844.0
2537,06,037,06037462202,California,568258.0
2538,06,037,06037462301,California,632477.0
2539,06,037,06037462302,California,700968.0
2540,06,037,06037462400,California,1305487.0
2541,06,037,06037462500,California,2422830.0
2542,06,037,06037462600,California,1048627.0
2543,06,037,06037462700,California,1675551.0
2544,06,037,06037462800,California,1126292.0
2545,06,037,06037462900,California,2344777.0
2546,06,037,06037463000,California,1816831.0
2547,06,037,06037463101,California,12203880.978395062
2548,06,037,06037463102,California,12203880.978395062
2549,06,037,06037463200,California,1628599.0
2550,06,037,06037463300,California,659665.0
2551,06,037,06037463400,California,1926653.0
2552,06,037,06037463500,California,1681987.0
2553,06,037,06037463601,California,928141.0
2554,06,037,06037463602,California,927598.0
2555,06,037,06037463700,California,1725311.0
2556,06,037,06037463800,California,2843041.0
2557,06,037,06037463900,California,1873331.0
2558,06,037,06037464000,California,3144310.0
2559,06,037,06037464100,California,12203880.978395062
2560,06,037,06037464200,California,3448978.0
2561,06,037,06037480002,California,1403749.0
2562,06,037,06037480011,California,1091246.0
2563,06,037,06037480012,California,1282871.0
2564,06,037,06037480101,California,1136820.0
2565,06,037,06037480102,California,1228398.0
2566,06,037,06037480201,California,1531132.0
2567,06,037,06037480202,California,1515054.0
2568,06,037,06037480302,California,1050464.0
2569,06,037,06037480303,California,451631.0
2570,06,037,06037480304,California,436639.0
2571,06,037,06037480400,California,1285545.0
2572,06,037,06037480500,California,2111457.0
2573,06,037,06037480600,California,12203880.978395062
2574,06,037,06037480702,California,2175988.0
2575,06,037,06037480703,California,1134055.0
2576,06,037,06037480704,California,1069409.0
2577,06,037,06037480802,California,1720775.0
2578,06,037,06037480803,California,1091613.0
2579,06,037,06037480804,California,838408.0
2580,06,037,06037480901,California,951406.0
2581,06,037,06037480902,California,513493.0
2582,06,037,06037480903,California,803827.0
2583,06,037,06037481001,California,1049648.0
2584,06,037,06037481002,California,934855.0
2585,06,037,06037481101,California,889216.0
2586,06,037,06037481102,California,615716.0
2587,06,037,06037481103,California,1413607.0
2588,06,037,06037481201,California,1032505.0
2589,06,037,06037481202,California,12203880.978395062
2590,06,037,06037481300,California,896760.0
2591,06,037,06037481401,California,1206575.0
2592,06,037,06037481402,California,12203880.978395062
2593,06,037,06037481500,California,2188073.0
2594,06,037,06037481603,California,655706.0
2595,06,037,06037481604,California,623010.0
2596,06,037,06037481605,California,764937.0
2597,06,037,06037481606,California,862066.0
2598,06,037,06037481711,California,447340.0
2599,06,037,06037481712,California,736600.0
2600,06,037,06037481713,California,466197.0
2601,06,037,06037481714,California,455081.0
2602,06,037,06037481800,California,822038.0
2603,06,037,06037481901,California,1833961.0
2604,06,037,06037481902,California,886368.0
2605,06,037,06037482001,California,2920360.0
2606,06,037,06037482002,California,2488396.0
2607,06,037,06037482101,California,1152249.0
2608,06,037,06037482102,California,1098019.0
2609,06,037,06037482201,California,773295.0
2610,06,037,06037482202,California,646868.0
2611,06,037,06037482301,California,873603.0
2612,06,037,06037482303,California,982791.0
2613,06,037,06037482304,California,619445.0
2614,06,037,06037482401,California,839066.0
2615,06,037,06037482402,California,12203880.978395062
2616,06,037,06037482502,California,640664.0
2617,06,037,06037482503,California,729678.0
2618,06,037,06037482521,California,1545509.0
2619,06,037,06037482522,California,1641873.0
2620,06,037,06037482600,California,2714345.0
2621,06,037,06037482701,California,1229384.0
2622,06,037,06037482702,California,718250.0
2623,06,037,06037482800,California,12203880.978395062
2624,06,037,06037500100,California,10048680.0
2625,06,037,06037500201,California,12203880.978395062
2626,06,037,06037500202,California,6345541.0
2627,06,037,06037500300,California,8820301.0
2628,06,037,06037500402,California,1335853.0
2629,06,037,06037500403,California,1999716.0
2630,06,037,06037500404,California,1172017.0
2631,06,037,06037500500,California,645194.0
2632,06,037,06037500600,California,1180798.0
2633,06,037,06037500700,California,2595407.0
2634,06,037,06037500800,California,1825349.0
2635,06,037,06037500900,California,1473010.0
2636,06,037,06037501001,California,716469.0
2637,06,037,06037501002,California,1473034.0
2638,06,037,06037501200,California,1406046.0
2639,06,037,06037501300,California,12203880.978395062
2640,06,037,06037501400,California,1061249.0
2641,06,037,06037501501,California,6330617.0
2642,06,037,06037501503,California,804801.0
2643,06,037,06037501504,California,745545.0
2644,06,037,06037501600,California,10301201.0
2645,06,037,06037501700,California,1392280.0
2646,06,037,06037501802,California,775417.0
2647,06,037,06037501803,California,592458.0
2648,06,037,06037501804,California,532320.0
2649,06,037,06037501900,California,1393504.0
2650,06,037,06037502003,California,643593.0
2651,06,037,06037502004,California,1334930.0
2652,06,037,06037502005,California,1042468.0
2653,06,037,06037502100,California,1936985.0
2654,06,037,06037502200,California,1737123.0
2655,06,037,06037502301,California,12203880.978395062
2656,06,037,06037502302,California,12203880.978395062
2657,06,037,06037502401,California,945481.0
2658,06,037,06037502402,California,806529.0
2659,06,037,06037502500,California,3707186.0
2660,06,037,06037502601,California,12203880.978395062
2661,06,037,06037502602,California,1263481.0
2662,06,037,06037502700,California,6945743.0
2663,06,037,06037502801,California,2227744.0
2664,06,037,06037502802,California,12203880.978395062
2665,06,037,06037502901,California,1247226.0
2666,06,037,06037502902,California,12203880.978395062
2667,06,037,06037503000,California,1328698.0
2668,06,037,06037503103,California,1085381.0
2669,06,037,06037503104,California,541380.0
2670,06,037,06037503105,California,1097005.0
2671,06,037,06037503106,California,924881.0
2672,06,037,06037503201,California,1344850.0
2673,06,037,06037503202,California,1140900.0
2674,06,037,06037503301,California,1091386.0
2675,06,037,06037503302,California,1545870.0
2676,06,037,06037503401,California,1952318.0
2677,06,037,06037503402,California,1617388.0
2678,06,037,06037503501,California,1540996.0
2679,06,037,06037503502,California,1223302.0
2680,06,037,06037503601,California,1391335.0
2681,06,037,06037503602,California,3282153.0
2682,06,037,06037503701,California,1157805.0
2683,06,037,06037503702,California,1665223.0
2684,06,037,06037503703,California,12203880.978395062
2685,06,037,06037503801,California,1280411.0
2686,06,037,06037503802,California,1324945.0
2687,06,037,06037503901,California,904886.0
2688,06,037,06037503902,California,5251324.0
2689,06,037,06037504001,California,1385015.0
2690,06,037,06037504002,California,1543671.0
2691,06,037,06037504101,California,1218584.0
2692,06,037,06037504102,California,12203880.978395062
2693,06,037,06037530003,California,12203880.978395062
2694,06,037,06037530004,California,12203880.978395062
2695,06,037,06037530005,California,2285351.0
2696,06,037,06037530006,California,659020.0
2697,06,037,06037530101,California,988894.0
2698,06,037,06037530102,California,1322141.0
2699,06,037,06037530202,California,1794900.0
2700,06,037,06037530203,California,736559.0
2701,06,037,06037530204,California,669927.0
2702,06,037,06037530301,California,584252.0
2703,06,037,06037530302,California,855877.0
2704,06,037,06037530400,California,1531307.0
2705,06,037,06037530500,California,900629.0
2706,06,037,06037530601,California,12203880.978395062
2707,06,037,06037530602,California,12203880.978395062
2708,06,037,06037530700,California,1057568.0
2709,06,037,06037530801,California,769112.0
2710,06,037,06037530802,California,566330.0
2711,06,037,06037530901,California,444140.0
2712,06,037,06037530902,California,523080.0
2713,06,037,06037531000,California,999880.0
2714,06,037,06037531101,California,699592.0
2715,06,037,06037531102,California,498377.0
2716,06,037,06037531201,California,555364.0
2717,06,037,06037531202,California,447318.0
2718,06,037,06037531301,California,792709.0
2719,06,037,06037531302,California,894567.0
2720,06,037,06037531502,California,435565.0
2721,06,037,06037531503,California,1162715.0
2722,06,037,06037531504,California,502788.0
2723,06,037,06037531602,California,448314.0
2724,06,037,06037531603,California,434055.0
2725,06,037,06037531604,California,366760.0
2726,06,037,06037531701,California,637122.0
2727,06,037,06037531702,California,672160.0
2728,06,037,06037531800,California,621151.0
2729,06,037,06037531901,California,770899.0
2730,06,037,06037531902,California,707519.0
2731,06,037,06037532001,California,1353759.0
2732,06,037,06037532002,California,833503.0
2733,06,037,06037532101,California,1383697.0
2734,06,037,06037532102,California,1004075.0
2735,06,037,06037532200,California,2805198.0
2736,06,037,06037532302,California,3293544.0
2737,06,037,06037532303,California,7567381.0
2738,06,037,06037532304,California,7939117.0
2739,06,037,06037532400,California,12203880.978395062
2740,06,037,06037532500,California,1013810.0
2741,06,037,06037532603,California,12203880.978395062
2742,06,037,06037532604,California,12203880.978395062
2743,06,037,06037532605,California,524517.0
2744,06,037,06037532606,California,278787.0
2745,06,037,06037532700,California,582302.0
2746,06,037,06037532800,California,551035.0
2747,06,037,06037532900,California,767184.0
2748,06,037,06037533001,California,477675.0
2749,06,037,06037533002,California,287767.0
2750,06,037,06037533103,California,543830.0
2751,06,037,06037533104,California,341999.0
2752,06,037,06037533105,California,190891.0
2753,06,037,06037533106,California,12203880.978395062
2754,06,037,06037533107,California,12203880.978395062
2755,06,037,06037533201,California,373788.0
2756,06,037,06037533202,California,12203880.978395062
2757,06,037,06037533203,California,12203880.978395062
2758,06,037,06037533300,California,346624.0
2759,06,037,06037533401,California,475012.0
2760,06,037,06037533402,California,485626.0
2761,06,037,06037533403,California,470108.0
2762,06,037,06037533501,California,422242.0
2763,06,037,06037533502,California,12203880.978395062
2764,06,037,06037533503,California,12203880.978395062
2765,06,037,06037533601,California,550719.0
2766,06,037,06037533602,California,701803.0
2767,06,037,06037533603,California,809468.0
2768,06,037,06037533701,California,400466.0
2769,06,037,06037533702,California,318552.0
2770,06,037,06037533703,California,563320.0
2771,06,037,06037533803,California,787721.0
2772,06,037,06037533804,California,514922.0
2773,06,037,06037533805,California,445186.0
2774,06,037,06037533806,California,799824.0
2775,06,037,06037533901,California,762871.0
2776,06,037,06037533902,California,761152.0
2777,06,037,06037534001,California,784921.0
2778,06,037,06037534002,California,897535.0
2779,06,037,06037534101,California,513050.0
2780,06,037,06037534102,California,799923.0
2781,06,037,06037534201,California,512994.0
2782,06,037,06037534202,California,583070.0
2783,06,037,06037534203,California,753171.0
2784,06,037,06037534301,California,862397.0
2785,06,037,06037534302,California,512426.0
2786,06,037,06037534403,California,323496.0
2787,06,037,06037534404,California,413070.0
2788,06,037,06037534405,California,530210.0
2789,06,037,06037534406,California,404850.0
2790,06,037,06037534501,California,669286.0
2791,06,037,06037534502,California,563502.0
2792,06,037,06037534700,California,556720.0
2793,06,037,06037534802,California,403893.0
2794,06,037,06037534803,California,610715.0
2795,06,037,06037534804,California,369638.0
2796,06,037,06037534900,California,1048161.0
2797,06,037,06037535001,California,449783.0
2798,06,037,06037535002,California,483255.0
2799,06,037,06037535101,California,1133932.0
2800,06,037,06037535102,California,591081.0
2801,06,037,06037535200,California,865476.0
2802,06,037,06037535300,California,1080457.0
2803,06,037,06037535400,California,771064.0
2804,06,037,06037535501,California,491742.0
2805,06,037,06037535502,California,472538.0
2806,06,037,06037535503,California,317379.0
2807,06,037,06037535603,California,784471.0
2808,06,037,06037535604,California,442234.0
2809,06,037,06037535605,California,469948.0
2810,06,037,06037535606,California,185791.0
2811,06,037,06037535607,California,941321.0
2812,06,037,06037535701,California,771561.0
2813,06,037,06037535702,California,974703.0
2814,06,037,06037535802,California,795344.0
2815,06,037,06037535803,California,422843.0
2816,06,037,06037535804,California,490834.0
2817,06,037,06037535901,California,840406.0
2818,06,037,06037535902,California,1013032.0
2819,06,037,06037536000,California,1307093.0
2820,06,037,06037536102,California,2772077.0
2821,06,037,06037536103,California,1180316.0
2822,06,037,06037536104,California,1964367.0
2823,06,037,06037536200,California,12203880.978395062
2824,06,037,06037540000,California,1464245.0
2825,06,037,06037540101,California,1252528.0
2826,06,037,06037540102,California,1250584.0
2827,06,037,06037540201,California,260774.0
2828,06,037,06037540202,California,757007.0
2829,06,037,06037540203,California,901215.0
2830,06,037,06037540300,California,1531971.0
2831,06,037,06037540400,California,339625.0
2832,06,037,06037540501,California,1452738.0
2833,06,037,06037540502,California,601102.0
2834,06,037,06037540600,California,937162.0
2835,06,037,06037540700,California,1147601.0
2836,06,037,06037540800,California,1982918.0
2837,06,037,06037540901,California,1163425.0
2838,06,037,06037540902,California,2515150.0
2839,06,037,06037541001,California,12203880.978395062
2840,06,037,06037541002,California,12203880.978395062
2841,06,037,06037541100,California,1244459.0
2842,06,037,06037541200,California,2107086.0
2843,06,037,06037541300,California,1340748.0
2844,06,037,06037541400,California,12203880.978395062
2845,06,037,06037541500,California,842316.0
2846,06,037,06037541603,California,1256523.0
2847,06,037,06037541604,California,829957.0
2848,06,037,06037541605,California,872792.0
2849,06,037,06037541606,California,342510.0
2850,06,037,06037541700,California,1402383.0
2851,06,037,06037541801,California,714942.0
2852,06,037,06037541802,California,1110125.0
2853,06,037,06037542000,California,974029.0
2854,06,037,06037542103,California,571351.0
2855,06,037,06037542104,California,580615.0
2856,06,037,06037542105,California,623486.0
2857,06,037,06037542106,California,834439.0
2858,06,037,06037542200,California,1327152.0
2859,06,037,06037542401,California,1293383.0
2860,06,037,06037542402,California,1664218.0
2861,06,037,06037542501,California,577488.0
2862,06,037,06037542502,California,985368.0
2863,06,037,06037542601,California,549978.0
2864,06,037,06037542602,California,870639.0
2865,06,037,06037542700,California,978758.0
2866,06,037,06037542800,California,791122.0
2867,06,037,06037542900,California,807163.0
2868,06,037,06037543000,California,1314897.0
2869,06,037,06037543100,California,2890195.0
2870,06,037,06037543201,California,1006560.0
2871,06,037,06037543202,California,12203880.978395062
2872,06,037,06037543304,California,1610159.0
2873,06,037,06037543305,California,8227026.0
2874,06,037,06037543306,California,3500984.0
2875,06,037,06037543321,California,4253794.0
2876,06,037,06037543322,California,1964091.0
2877,06,037,06037543400,California,2927301.0
2878,06,037,06037543501,California,2660821.0
2879,06,037,06037543502,California,1100396.0
2880,06,037,06037543503,California,1663602.0
2881,06,037,06037543601,California,649802.0
2882,06,037,06037543602,California,12203880.978395062
2883,06,037,06037543603,California,1478168.0
2884,06,037,06037543604,California,12203880.978395062
2885,06,037,06037543701,California,635470.0
2886,06,037,06037543702,California,12203880.978395062
2887,06,037,06037543703,California,1036655.0
2888,06,037,06037543801,California,2162305.0
2889,06,037,06037543802,California,12203880.978395062
2890,06,037,06037543903,California,1341570.0
2891,06,037,06037543905,California,2742579.0
2892,06,037,06037544001,California,1854206.0
2893,06,037,06037544002,California,1598286.0
2894,06,037,06037550000,California,12203880.978395062
2895,06,037,06037550100,California,12203880.978395062
2896,06,037,06037550201,California,529319.0
2897,06,037,06037550202,California,1260097.0
2898,06,037,06037550300,California,12203880.978395062
2899,06,037,06037550400,California,12203880.978395062
2900,06,037,06037550500,California,12203880.978395062
2901,06,037,06037550601,California,1172075.0
2902,06,037,06037550602,California,1476977.0
2903,06,037,06037550700,California,2159784.0
2904,06,037,06037550800,California,12203880.978395062
2905,06,037,06037550901,California,1125706.0
2906,06,037,06037550902,California,967593.0
2907,06,037,06037551000,California,12203880.978395062
2908,06,037,06037551101,California,1686396.0
2909,06,037,06037551102,California,1641498.0
2910,06,037,06037551201,California,788714.0
2911,06,037,06037551202,California,12203880.978395062
2912,06,037,06037551300,California,1530183.0
2913,06,037,06037551401,California,724200.0
2914,06,037,06037551402,California,1155891.0
2915,06,037,06037551501,California,1455321.0
2916,06,037,06037551502,California,1101055.0
2917,06,037,06037551600,California,12203880.978395062
2918,06,037,06037551700,California,1297126.0
2919,06,037,06037551800,California,12203880.978395062
2920,06,037,06037551900,California,1543496.0
2921,06,037,06037552001,California,802787.0
2922,06,037,06037552002,California,706344.0
2923,06,037,06037552100,California,1461863.0
2924,06,037,06037552200,California,1688959.0
2925,06,037,06037552301,California,1249185.0
2926,06,037,06037552302,California,961503.0
2927,06,037,06037552400,California,932274.0
2928,06,037,06037552601,California,711380.0
2929,06,037,06037552602,California,1374588.0
2930,06,037,06037552700,California,1375435.0
2931,06,037,06037552800,California,1293753.0
2932,06,037,06037552900,California,1309994.0
2933,06,037,06037553000,California,1270457.0
2934,06,037,06037553100,California,1985053.0
2935,06,037,06037553200,California,12203880.978395062
2936,06,037,06037553300,California,840823.0
2937,06,037,06037553400,California,733216.0
2938,06,037,06037553502,California,1265578.0
2939,06,037,06037553503,California,423254.0
2940,06,037,06037553504,California,638097.0
2941,06,037,06037553601,California,2115852.0
