,state,county,tract,region,ALAND
348,12,011,12011041300,Florida,3313016.0
349,12,011,12011041400,Florida,1957906.0
350,12,011,12011041500,Florida,1147381.0
351,12,011,12011041600,Florida,4408681.775510204
352,12,011,12011041700,Florida,1717606.0
353,12,011,12011041801,Florida,1062589.0
354,12,011,12011041802,Florida,1124147.0
355,12,011,12011041900,Florida,1317977.0
356,12,011,12011042000,Florida,2508167.0
357,12,011,12011042100,Florida,1243155.0
358,12,011,12011042200,Florida,2008274.0
359,12,011,12011042301,Florida,2074323.0
360,12,011,12011042302,Florida,2114847.0
361,12,011,12011042400,Florida,636863.0
362,12,011,12011042500,Florida,4408681.775510204
363,12,011,12011042600,Florida,4408681.775510204
364,12,011,12011042700,Florida,2652756.0
365,12,011,12011042800,Florida,4408681.775510204
366,12,011,12011042900,Florida,2498740.0
367,12,011,12011043001,Florida,887106.0
368,12,011,12011043002,Florida,2582897.0
369,12,011,12011043100,Florida,2675172.0
370,12,011,12011043301,Florida,3123336.0
371,12,011,12011043302,Florida,2455952.0
372,12,011,12011050100,Florida,2572211.0
373,12,011,12011050204,Florida,5181158.0
374,12,011,12011050205,Florida,1685795.0
375,12,011,12011050206,Florida,2679091.0
376,12,011,12011050207,Florida,3840098.0
377,12,011,12011050208,Florida,7271133.0
378,12,011,12011050301,Florida,2693464.0
379,12,011,12011050306,Florida,1027948.0
380,12,011,12011050307,Florida,4408681.775510204
381,12,011,12011050308,Florida,1177208.0
382,12,011,12011050309,Florida,599305.0
383,12,011,12011050310,Florida,4408681.775510204
384,12,011,12011050311,Florida,746673.0
385,12,011,12011050312,Florida,677911.0
386,12,011,12011050401,Florida,995093.0
387,12,011,12011050402,Florida,2090426.0
388,12,011,12011050501,Florida,1698672.0
389,12,011,12011050502,Florida,1707577.0
390,12,011,12011050601,Florida,1824107.0
391,12,011,12011050602,Florida,1824987.0
392,12,011,12011050701,Florida,1915581.0
393,12,011,12011050702,Florida,2247088.0
394,12,011,12011050800,Florida,3298500.0
395,12,011,12011050900,Florida,2609792.0
396,12,011,12011051001,Florida,1287865.0
397,12,011,12011051002,Florida,1335290.0
398,12,011,12011060105,Florida,2506485.0
399,12,011,12011060107,Florida,1160275.0
400,12,011,12011060109,Florida,3293715.0
401,12,011,12011060111,Florida,4647902.0
402,12,011,12011060112,Florida,4408681.775510204
403,12,011,12011060113,Florida,4509767.0
404,12,011,12011060114,Florida,2598912.0
405,12,011,12011060115,Florida,1980120.0
406,12,011,12011060116,Florida,2438987.0
407,12,011,12011060117,Florida,1950540.0
408,12,011,12011060118,Florida,1874188.0
409,12,011,12011060119,Florida,1952365.0
410,12,011,12011060120,Florida,12814719.0
411,12,011,12011060121,Florida,8420260.0
412,12,011,12011060122,Florida,2255147.0
413,12,011,12011060123,Florida,1209050.0
414,12,011,12011060124,Florida,1467500.0
415,12,011,12011060125,Florida,1245610.0
416,12,011,12011060126,Florida,2562243.0
417,12,011,12011060127,Florida,1321343.0
418,12,011,12011060128,Florida,1239822.0
419,12,011,12011060203,Florida,1244912.0
420,12,011,12011060206,Florida,1539526.0
421,12,011,12011060207,Florida,1525232.0
422,12,011,12011060208,Florida,1412227.0
423,12,011,12011060209,Florida,943577.0
424,12,011,12011060210,Florida,1141538.0
425,12,011,12011060211,Florida,935384.0
426,12,011,12011060212,Florida,1036338.0
427,12,011,12011060213,Florida,4408681.775510204
428,12,011,12011060302,Florida,1062083.0
429,12,011,12011060303,Florida,1091219.0
430,12,011,12011060304,Florida,743879.0
431,12,011,12011060305,Florida,650415.0
432,12,011,12011060306,Florida,1016268.0
433,12,011,12011060401,Florida,1494443.0
434,12,011,12011060402,Florida,1175999.0
435,12,011,12011060403,Florida,4408681.775510204
436,12,011,12011060501,Florida,3547126.0
437,12,011,12011060503,Florida,1853408.0
438,12,011,12011060504,Florida,2658637.0
439,12,011,12011060505,Florida,2077235.0
440,12,011,12011060603,Florida,1834964.0
441,12,011,12011060605,Florida,1486488.0
442,12,011,12011060606,Florida,1757787.0
443,12,011,12011060607,Florida,1719980.0
444,12,011,12011060608,Florida,2652088.0
445,12,011,12011060609,Florida,943915.0
446,12,011,12011060700,Florida,2870704.0
447,12,011,12011060801,Florida,2701259.0
448,12,011,12011060802,Florida,2894129.0
449,12,011,12011060900,Florida,3987358.0
450,12,011,12011061001,Florida,4734835.0
451,12,011,12011061002,Florida,4408681.775510204
452,12,011,12011061100,Florida,2766992.0
453,12,011,12011070101,Florida,4408681.775510204
454,12,011,12011070102,Florida,3144003.0
455,12,011,12011070204,Florida,6155186.0
456,12,011,12011070205,Florida,8611801.0
457,12,011,12011070207,Florida,4408681.775510204
458,12,011,12011070208,Florida,7886136.0
459,12,011,12011070209,Florida,4824108.0
460,12,011,12011070210,Florida,1845183.0
461,12,011,12011070211,Florida,3538115.0
462,12,011,12011070304,Florida,4667505.0
463,12,011,12011070305,Florida,4408681.775510204
464,12,011,12011070306,Florida,16759407.0
465,12,011,12011070310,Florida,2151653.0
466,12,011,12011070311,Florida,3073388.0
467,12,011,12011070312,Florida,5436487.0
468,12,011,12011070313,Florida,4408681.775510204
469,12,011,12011070314,Florida,18614963.0
470,12,011,12011070315,Florida,7668770.0
471,12,011,12011070316,Florida,12225213.0
472,12,011,12011070317,Florida,4408681.775510204
473,12,011,12011070318,Florida,6518375.0
474,12,011,12011070319,Florida,1823536.0
475,12,011,12011070320,Florida,2800968.0
476,12,011,12011070321,Florida,1577819.0
477,12,011,12011070322,Florida,4408681.775510204
478,12,011,12011070401,Florida,3821600.0
479,12,011,12011070402,Florida,3434462.0
480,12,011,12011070403,Florida,2253538.0
481,12,011,12011070404,Florida,2092077.0
482,12,011,12011070405,Florida,2198746.0
483,12,011,12011070501,Florida,4891484.0
484,12,011,12011070502,Florida,4408681.775510204
485,12,011,12011070601,Florida,1560481.0
486,12,011,12011070602,Florida,7823897.0
487,12,011,12011080101,Florida,4408681.775510204
488,12,011,12011080102,Florida,5397136.0
489,12,011,12011080103,Florida,992182.0
490,12,011,12011080200,Florida,8882935.0
491,12,011,12011080402,Florida,1861864.0
492,12,011,12011080403,Florida,3581880.0
493,12,011,12011080405,Florida,1323450.0
494,12,011,12011080406,Florida,1918758.0
495,12,011,12011080500,Florida,4054707.0
496,12,011,12011090101,Florida,4408681.775510204
497,12,011,12011090102,Florida,10265500.0
498,12,011,12011090200,Florida,3345375.0
499,12,011,12011090301,Florida,1055570.0
500,12,011,12011090302,Florida,4408681.775510204
501,12,011,12011090401,Florida,2103163.0
502,12,011,12011090403,Florida,799367.0
503,12,011,12011090404,Florida,1580822.0
504,12,011,12011090502,Florida,3383011.0
505,12,011,12011090503,Florida,1640634.0
506,12,011,12011090504,Florida,2140908.0
507,12,011,12011090601,Florida,994600.0
508,12,011,12011090602,Florida,2992744.0
509,12,011,12011090700,Florida,2871400.0
510,12,011,12011090801,Florida,1902289.0
511,12,011,12011090802,Florida,1826981.0
512,12,011,12011090900,Florida,2524173.0
513,12,011,12011091000,Florida,2607398.0
514,12,011,12011091100,Florida,2132106.0
515,12,011,12011091201,Florida,1559771.0
516,12,011,12011091202,Florida,1574725.0
517,12,011,12011091300,Florida,1189442.0
518,12,011,12011091400,Florida,2463448.0
519,12,011,12011091500,Florida,1446012.0
520,12,011,12011091600,Florida,4408681.775510204
521,12,011,12011091701,Florida,1531362.0
522,12,011,12011091702,Florida,1423915.0
523,12,011,12011091801,Florida,4408681.775510204
524,12,011,12011091802,Florida,1438126.0
525,12,011,12011091901,Florida,1263265.0
526,12,011,12011091902,Florida,4408681.775510204
527,12,011,12011092000,Florida,2225986.0
528,12,011,12011100101,Florida,4408681.775510204
529,12,011,12011100103,Florida,2230529.0
530,12,011,12011100104,Florida,290670.0
531,12,011,12011100105,Florida,251271.0
532,12,011,12011100201,Florida,749122.0
533,12,011,12011100202,Florida,4408681.775510204
534,12,011,12011100300,Florida,4408681.775510204
535,12,011,12011100400,Florida,1956411.0
536,12,011,12011100501,Florida,1686434.0
537,12,011,12011100502,Florida,1618309.0
538,12,011,12011100600,Florida,1845225.0
539,12,011,12011100700,Florida,2652338.0
540,12,011,12011100801,Florida,1369687.0
541,12,011,12011100802,Florida,4408681.775510204
542,12,011,12011110100,Florida,4954486.0
543,12,011,12011110301,Florida,9293685.0
544,12,011,12011110302,Florida,4408681.775510204
545,12,011,12011110303,Florida,3916986.0
546,12,011,12011110307,Florida,2312180.0
547,12,011,12011110308,Florida,2322819.0
548,12,011,12011110309,Florida,2322585.0
549,12,011,12011110311,Florida,2344330.0
550,12,011,12011110312,Florida,2936814.0
551,12,011,12011110313,Florida,1437271.0
552,12,011,12011110319,Florida,2185644.0
553,12,011,12011110320,Florida,4408681.775510204
554,12,011,12011110321,Florida,9410603.0
555,12,011,12011110322,Florida,4408681.775510204
556,12,011,12011110323,Florida,3474312.0
557,12,011,12011110324,Florida,4408681.775510204
558,12,011,12011110325,Florida,4408681.775510204
559,12,011,12011110326,Florida,2450661.0
560,12,011,12011110327,Florida,6614007.0
561,12,011,12011110328,Florida,3480096.0
562,12,011,12011110330,Florida,1929375.0
563,12,011,12011110331,Florida,4408681.775510204
564,12,011,12011110332,Florida,3790670.0
565,12,011,12011110333,Florida,3816698.0
566,12,011,12011110334,Florida,1640351.0
567,12,011,12011110335,Florida,4408681.775510204
568,12,011,12011110336,Florida,4408681.775510204
569,12,011,12011110337,Florida,2238291.0
570,12,011,12011110338,Florida,1154728.0
571,12,011,12011110339,Florida,1381022.0
572,12,011,12011110340,Florida,4408681.775510204
573,12,011,12011110341,Florida,1879379.0
574,12,011,12011110342,Florida,4408681.775510204
575,12,011,12011110343,Florida,4408681.775510204
576,12,011,12011110402,Florida,1842388.0
577,12,011,12011110403,Florida,1323099.0
578,12,011,12011110404,Florida,1482186.0
579,12,011,12011110501,Florida,987785.0
580,12,011,12011110502,Florida,1714776.0
581,12,011,12011110600,Florida,10000254.0
582,12,011,12011980000,Florida,2068653210.0
583,12,011,12011990000,Florida,0.0
584,12,013,12013010100,Florida,211049776.0
585,12,013,12013010200,Florida,868029478.0
586,12,013,12013010300,Florida,390315343.0
587,12,015,12015010100,Florida,1103203136.0
588,12,015,12015010200,Florida,39501585.0
589,12,015,12015010301,Florida,4706142.0
590,12,015,12015010302,Florida,10474737.0
591,12,015,12015010401,Florida,3400424.0
592,12,015,12015010402,Florida,1852117.0
593,12,015,12015010403,Florida,32090383.636363637
594,12,015,12015010404,Florida,32090383.636363637
595,12,015,12015010501,Florida,32090383.636363637
596,12,015,12015010502,Florida,32090383.636363637
597,12,015,12015020101,Florida,9864920.0
598,12,015,12015020103,Florida,11543647.0
599,12,015,12015020104,Florida,4425333.0
600,12,015,12015020201,Florida,32090383.636363637
601,12,015,12015020202,Florida,32090383.636363637
602,12,015,12015020301,Florida,11994346.0
603,12,015,12015020302,Florida,7152147.0
604,12,015,12015020303,Florida,5409660.0
605,12,015,12015020400,Florida,32090383.636363637
606,12,015,12015020501,Florida,22078316.0
607,12,015,12015020502,Florida,2894887.0
608,12,015,12015020601,Florida,2871605.0
609,12,015,12015020602,Florida,2992388.0
610,12,015,12015020700,Florida,2619776.0
611,12,015,12015020800,Florida,2825649.0
612,12,015,12015020900,Florida,7925510.0
613,12,015,12015021001,Florida,5120447.0
614,12,015,12015021002,Florida,10349246.0
615,12,015,12015021003,Florida,5074335.0
616,12,015,12015030100,Florida,32090383.636363637
617,12,015,12015030200,Florida,32090383.636363637
618,12,015,12015030301,Florida,5634465.0
619,12,015,12015030302,Florida,5822175.0
620,12,015,12015030401,Florida,4254605.0
621,12,015,12015030402,Florida,11138653.0
622,12,015,12015030501,Florida,105965413.0
623,12,015,12015030502,Florida,32090383.636363637
624,12,015,12015030503,Florida,32090383.636363637
625,12,015,12015990000,Florida,0.0
626,12,017,12017450101,Florida,67359004.85714285
627,12,017,12017450102,Florida,67359004.85714285
628,12,017,12017450201,Florida,2759518.0
629,12,017,12017450202,Florida,4924758.0
630,12,017,12017450302,Florida,67359004.85714285
631,12,017,12017450303,Florida,67359004.85714285
632,12,017,12017450304,Florida,67359004.85714285
633,12,017,12017450400,Florida,67359004.85714285
634,12,017,12017450500,Florida,67359004.85714285
635,12,017,12017450601,Florida,33093733.0
636,12,017,12017450602,Florida,19356729.0
637,12,017,12017450701,Florida,67359004.85714285
638,12,017,12017450702,Florida,67359004.85714285
639,12,017,12017450800,Florida,55156275.0
640,12,017,12017450901,Florida,21470727.0
641,12,017,12017450902,Florida,8537894.0
642,12,017,12017451000,Florida,67359004.85714285
643,12,017,12017451101,Florida,33212001.0
644,12,017,12017451102,Florida,67359004.85714285
645,12,017,12017451200,Florida,46034161.0
646,12,017,12017451300,Florida,67555853.0
647,12,017,12017451400,Florida,210305175.0
648,12,017,12017451501,Florida,38907516.0
649,12,017,12017451502,Florida,22823028.0
650,12,017,12017451601,Florida,67359004.85714285
651,12,017,12017451602,Florida,67359004.85714285
652,12,017,12017451700,Florida,67359004.85714285
653,12,017,12017990000,Florida,0.0
